OrderID,CustomerID,OrderDate,OrderStatus,payment_method,shipping_city,shipping_state,shipping_cost,discount_amount,TotalAmount
26074,10065,2023-08-06 00:57:21.730379,Completed,Credit Card,City81,MI,21.02,152.26,2552.44
26079,16406,2023-06-02 03:46:04.159939,Completed,Credit Card,City27,NC,1.96,0.0,2703.32
26083,10062,2023-08-20 14:39:35.296947,Completed,Credit Card,City19,OH,6.74,206.9,3458.4099999999994
26084,18197,2023-05-29 09:09:15.877014,Completed,PayPal,City43,TX,4.23,0.0,1556.74
26088,9339,2023-08-16 16:13:42.391208,Cancelled,PayPal,City60,MI,8.39,1083.0700000000002,11496.14
26089,1827,2023-12-07 09:35:05.134928,Completed,Apple Pay,City96,CA,12.25,0.0,795.91
26090,18036,2022-10-11 00:19:39.587409,Completed,Debit Card,City32,OH,2.71,0.0,4554.750000000001
26094,7558,2023-08-03 12:23:09.633673,Cancelled,PayPal,City36,FL,24.08,0.0,6233.61
26097,15932,2022-04-20 03:10:26.068942,Completed,Debit Card,City25,TX,16.68,361.59,2065.66
26100,7995,2023-06-17 17:20:40.020990,Completed,Debit Card,City82,TX,21.1,12.95,481.0
26103,6871,2023-08-18 12:45:19.535306,Completed,PayPal,City88,IL,7.46,106.64,967.19
26105,10663,2023-12-17 07:08:05.543395,Completed,Debit Card,City3,CA,22.44,0.0,13387.29
26113,8984,2023-10-05 03:10:49.532331,Completed,Apple Pay,City72,IL,14.14,0.0,3448.9100000000003
26114,8139,2022-04-08 16:04:25.946833,Completed,PayPal,City45,IL,8.94,137.1,618.95
26115,15892,2022-09-15 14:11:38.760098,Completed,Credit Card,City57,NC,7.46,0.0,1851.13
26122,5116,2023-06-18 21:00:17.962832,Completed,Debit Card,City75,PA,1.85,313.46,2490.51
26125,15530,2023-06-02 10:21:01.397990,Cancelled,Apple Pay,City91,PA,24.94,0.0,169.85
26126,5931,2023-12-27 11:20:52.048296,Completed,Apple Pay,City25,CA,16.47,0.0,2631.4999999999995
26128,11539,2022-08-18 08:41:00.365492,Completed,Apple Pay,City72,PA,3.44,0.0,10979.28
26129,13877,2023-11-15 03:25:55.358073,Completed,Apple Pay,City15,MI,9.68,0.0,2064.07
26132,793,2023-12-14 17:45:27.802130,Completed,Apple Pay,City97,GA,5.83,236.56,2134.83
26133,12644,2023-12-09 09:27:42.908717,Completed,Credit Card,City28,NC,11.27,0.0,2331.24
26134,16243,2022-08-06 21:11:36.342765,Completed,Credit Card,City99,NC,24.73,0.0,5063.849999999999
26138,15872,2022-12-04 22:42:50.163570,Completed,PayPal,City15,PA,7.32,206.82,1868.68
26140,4765,2022-10-19 18:19:05.838214,Completed,Credit Card,City85,NC,13.89,236.89,2185.82
26142,15444,2023-12-29 09:58:50.862404,Completed,Credit Card,City11,NC,15.22,0.0,501.73
26146,7323,2022-05-18 07:10:18.065286,Completed,Apple Pay,City29,PA,9.48,0.0,1784.3
26149,6135,2023-09-27 05:50:32.038380,Completed,Credit Card,City35,TX,10.85,678.54,3451.0999999999995
26164,5248,2023-09-01 23:34:03.070633,Completed,Credit Card,City77,PA,14.45,0.0,1944.98
26169,7995,2023-12-09 12:05:38.401908,Completed,Debit Card,City45,IL,18.53,0.0,1631.44
26171,2328,2023-11-26 11:18:42.539692,Completed,Debit Card,City71,OH,6.9,0.0,2145.13
26175,10728,2022-07-28 10:15:28.648180,Completed,Apple Pay,City24,CA,2.95,0.0,3810.98
26182,11553,2022-06-30 19:50:03.966190,Cancelled,Apple Pay,City23,IL,18.77,0.0,2342.43
26187,2813,2023-02-12 06:43:53.188319,Completed,Debit Card,City4,PA,14.0,196.11,1125.28
26191,731,2023-12-10 06:00:10.892935,Completed,Apple Pay,City39,NC,18.14,192.97,1596.04
26193,7987,2022-05-16 03:36:14.670976,Completed,PayPal,City97,NY,11.09,277.99,2137.94
26202,19771,2023-11-02 14:11:22.303105,Completed,Credit Card,City58,IL,7.05,0.0,1777.0
26204,16408,2023-06-16 23:31:11.248284,Completed,PayPal,City3,GA,15.09,0.0,248.69
26206,3320,2023-12-02 04:17:04.316583,Completed,PayPal,City94,NC,21.91,0.0,2385.93
26207,14268,2022-03-21 16:38:45.239798,Completed,Debit Card,City8,MI,16.74,179.88,11876.28
26208,7265,2023-12-25 17:29:42.679821,Completed,Credit Card,City53,MI,15.1,0.0,3867.63
26211,17609,2022-11-25 15:03:48.528933,Returned,Credit Card,City45,NY,9.5,0.0,6758.48
26217,19165,2023-06-18 19:17:54.943044,Completed,Debit Card,City86,IL,7.55,90.62,1762.07
26218,13411,2023-02-28 18:56:53.900790,Completed,Debit Card,City37,CA,8.61,0.0,705.25
26224,17361,2023-02-18 02:28:35.213517,Completed,Debit Card,City25,FL,13.38,0.0,751.87
26225,357,2022-08-01 00:40:59.517112,Completed,Apple Pay,City5,TX,3.91,0.0,233.28
26227,16068,2023-12-18 00:00:52.176858,Cancelled,Debit Card,City43,GA,4.76,0.0,430.24
26228,5541,2023-09-10 19:56:59.412164,Completed,Credit Card,City66,PA,7.35,0.0,1136.1799999999998
26230,14222,2022-06-10 20:58:20.253029,Completed,Credit Card,City43,GA,20.44,0.0,2671.12
26232,16102,2021-10-18 07:22:28.057602,Completed,Credit Card,City23,OH,7.54,0.0,2104.75
26233,11091,2023-05-31 09:18:19.170918,Completed,PayPal,City93,NC,9.85,0.0,7642.14
26235,764,2023-07-02 00:52:25.967129,Cancelled,Debit Card,City32,MI,6.4,30.27,7173.78
26238,10608,2023-09-02 23:43:53.781368,Completed,Apple Pay,City22,IL,5.59,0.0,2148.3
26240,15609,2022-06-25 00:56:28.687928,Completed,PayPal,City84,NY,0.62,0.0,3361.62
26245,12929,2023-03-12 08:29:52.308278,Completed,Credit Card,City98,IL,17.71,97.33,1621.88
26254,7599,2022-04-19 07:54:51.349206,Completed,PayPal,City64,NC,0.81,0.0,2353.6
26256,8120,2023-08-31 06:13:47.235398,Returned,Debit Card,City42,NY,20.1,0.0,3739.96
26261,13437,2022-11-03 04:27:17.898247,Completed,PayPal,City53,TX,15.67,0.0,3783.12
26262,8277,2022-06-08 00:46:27.300360,Completed,PayPal,City59,CA,8.91,675.25,3835.36
26263,11424,2023-12-14 18:24:14.295075,Completed,Apple Pay,City69,CA,13.5,0.0,1662.35
26265,19605,2021-08-25 14:18:34.841639,Completed,Credit Card,City95,NY,12.97,0.0,5351.76
26267,19785,2023-12-12 20:17:02.261558,Completed,PayPal,City93,GA,18.2,463.99,7516.57
26276,8725,2022-08-24 03:18:44.527645,Completed,Debit Card,City20,NY,20.16,0.0,5220.27
26279,18224,2023-08-30 10:31:40.519196,Completed,Credit Card,City74,TX,0.55,0.0,397.13000000000005
26282,15198,2023-03-26 07:41:28.137259,Completed,Credit Card,City2,GA,16.89,60.85,1330.7300000000002
26283,5140,2023-05-09 02:14:51.127420,Cancelled,Credit Card,City59,IL,7.62,41.45,1205.36
26289,10270,2022-10-31 10:17:49.964671,Completed,Apple Pay,City38,GA,2.08,0.0,3441.34
26300,17415,2023-09-17 06:16:30.303017,Completed,Apple Pay,City37,IL,8.47,0.0,2720.85
26301,19141,2023-12-28 23:11:44.925512,Completed,Debit Card,City32,MI,5.97,147.6,3907.76
26304,319,2021-02-06 16:13:49.673850,Completed,Apple Pay,City77,OH,7.51,221.46,2344.96
26312,3324,2022-11-12 13:05:07.110439,Cancelled,PayPal,City72,NY,18.53,0.0,3065.75
26315,6607,2023-06-27 16:43:37.338487,Completed,PayPal,City71,GA,12.29,247.38,1414.09
26317,6687,2022-03-14 21:40:52.569905,Completed,Debit Card,City25,TX,15.48,0.0,595.15
26321,2826,2023-07-24 14:44:57.841691,Completed,Apple Pay,City93,OH,0.94,0.0,1870.69
26322,14535,2023-07-14 02:15:02.766494,Completed,Debit Card,City40,MI,14.63,0.0,208.46
26325,2595,2022-09-29 11:19:19.377736,Completed,PayPal,City84,MI,0.36,0.0,2438.0
26326,10119,2022-05-05 06:24:01.550801,Completed,PayPal,City65,MI,24.24,0.0,2717.48
26330,454,2021-08-10 05:43:27.001006,Completed,Apple Pay,City59,NY,3.81,0.0,2141.37
26333,6464,2022-12-20 15:51:38.959001,Completed,Credit Card,City93,IL,18.72,197.32,2970.03
26337,11742,2023-08-20 13:35:07.959158,Completed,Apple Pay,City64,FL,12.44,0.0,1440.93
26340,15553,2023-07-19 11:57:42.939235,Completed,PayPal,City28,FL,24.77,0.0,2036.23
26341,17946,2023-12-12 13:26:28.122911,Completed,Apple Pay,City98,GA,1.7,0.0,3512.39
26346,3946,2023-04-01 15:30:43.519329,Completed,Apple Pay,City58,PA,15.02,183.11,9298.56
26347,17657,2023-09-11 02:21:50.893059,Completed,Credit Card,City7,OH,3.04,0.0,2274.8
26352,4523,2023-11-27 16:25:29.306788,Completed,Credit Card,City31,CA,12.12,225.09,11167.61
26357,13365,2022-09-19 11:20:16.018513,Completed,Debit Card,City62,IL,12.99,0.0,6712.69
26358,18279,2023-12-16 08:46:57.684538,Completed,Apple Pay,City7,PA,3.89,808.96,6276.88
26361,17842,2023-05-20 00:27:10.028591,Completed,PayPal,City43,IL,22.4,0.0,1089.27
26362,3471,2023-09-11 05:22:32.311543,Completed,Debit Card,City11,TX,12.84,0.0,4587.360000000001
26370,15758,2023-11-23 02:52:09.497778,Completed,PayPal,City78,NY,17.61,0.0,2919.29
26371,17665,2023-10-26 20:34:58.792704,Completed,Apple Pay,City79,PA,2.37,0.0,1537.05
26372,11281,2022-05-12 08:35:44.129720,Completed,PayPal,City97,OH,5.84,0.0,1222.9399999999998
26376,11366,2021-11-16 02:58:22.950570,Completed,Debit Card,City73,OH,9.37,443.46,3441.44
26378,3250,2023-01-12 12:50:19.963887,Returned,PayPal,City75,IL,16.62,0.0,1473.6
26384,14887,2023-08-27 16:34:50.633109,Completed,Credit Card,City95,TX,6.78,0.0,2066.4300000000003
26393,7154,2023-12-20 17:46:35.271235,Completed,Credit Card,City69,FL,4.29,531.48,3730.63
26394,9966,2023-12-19 04:27:47.418672,Completed,PayPal,City1,FL,17.68,712.18,7653.97
26399,3812,2023-08-12 02:34:06.712724,Returned,PayPal,City66,OH,4.23,151.26,861.35
26400,16570,2023-12-05 19:37:07.701063,Completed,Debit Card,City96,IL,15.78,0.0,4420.5
26404,5144,2021-07-30 07:48:33.048760,Completed,Credit Card,City63,MI,4.99,0.0,1929.8
26407,10588,2023-03-08 03:16:35.853182,Completed,PayPal,City17,MI,2.97,0.0,1830.86
26409,17463,2023-07-24 19:34:32.819756,Completed,Apple Pay,City55,GA,0.06,0.0,755.1099999999999
26413,17659,2022-04-06 06:01:23.573381,Completed,PayPal,City34,GA,7.76,0.0,861.3499999999999
26414,12991,2023-12-23 16:19:45.613403,Completed,Apple Pay,City43,TX,3.98,0.0,1708.62
26415,532,2023-08-09 18:32:48.281845,Completed,Credit Card,City11,IL,7.65,386.11,1552.0700000000002
26417,4760,2022-12-10 12:19:30.753430,Completed,Apple Pay,City23,NY,5.31,265.07,4471.580000000001
26419,2639,2023-09-06 19:39:12.621338,Completed,Apple Pay,City10,NY,22.61,132.86,1218.33
26420,15447,2023-04-02 18:09:59.888724,Completed,Apple Pay,City5,MI,3.15,0.0,1947.87
26423,17653,2023-09-06 02:34:40.051623,Completed,Credit Card,City51,NY,0.2,0.0,2371.89
26424,2004,2023-10-26 15:26:14.084719,Completed,PayPal,City6,NY,16.24,0.0,5732.879999999999
26425,10680,2023-11-07 15:56:34.575535,Completed,Credit Card,City67,FL,2.08,664.72,3768.83
26426,1969,2023-11-27 22:23:16.239094,Completed,Debit Card,City34,MI,8.32,0.0,3145.99
26427,18776,2023-12-12 19:53:36.801673,Completed,Debit Card,City54,NC,2.61,608.97,2438.48
26429,6359,2023-11-04 22:02:44.763323,Completed,PayPal,City96,MI,16.45,0.0,258.07
26430,7872,2023-11-08 01:28:41.470604,Completed,PayPal,City21,IL,24.8,0.0,1952.72
26431,11145,2023-12-18 01:10:52.625380,Completed,Credit Card,City98,FL,23.78,555.04,2316.38
26432,1564,2022-07-28 15:49:57.540709,Completed,Credit Card,City98,CA,14.72,0.0,1713.51
26435,2285,2023-11-07 05:44:48.407816,Completed,Credit Card,City3,PA,14.59,708.4300000000001,5081.39
26438,5543,2023-08-25 20:15:46.442980,Completed,Apple Pay,City36,NY,14.19,0.0,3213.03
26445,9148,2023-11-06 23:52:36.099812,Completed,Apple Pay,City90,CA,15.06,0.0,4332.13
26446,516,2023-12-10 21:25:30.183248,Completed,Credit Card,City71,PA,6.09,0.0,1403.96
26452,14070,2022-01-01 23:00:00.757319,Completed,Apple Pay,City32,CA,10.5,141.96,1622.4300000000003
26460,6910,2023-07-10 02:11:43.089426,Completed,Debit Card,City7,MI,0.98,115.49,1913.89
26464,7292,2022-12-30 10:38:00.756808,Completed,Apple Pay,City52,CA,16.75,288.82,2221.8500000000004
26465,1807,2023-01-25 23:04:30.365190,Completed,Debit Card,City87,GA,12.42,793.3199999999999,7579.23
26467,6406,2022-04-12 01:35:55.246287,Completed,Debit Card,City91,FL,18.68,0.0,2384.24
26468,2175,2023-07-20 09:47:05.437578,Completed,Apple Pay,City88,IL,2.63,0.0,1886.71
26469,8038,2023-04-02 18:29:10.526930,Completed,PayPal,City61,FL,5.96,0.0,272.22
26470,8157,2023-08-17 07:15:57.385684,Completed,Credit Card,City77,NY,9.52,0.0,2660.2
26471,5244,2021-12-08 02:17:07.330440,Completed,Apple Pay,City92,GA,21.13,0.0,1896.47
26477,11511,2023-08-24 22:56:53.041508,Returned,Debit Card,City9,FL,16.04,25.34,1591.06
26480,18378,2023-11-01 19:21:07.539819,Completed,Debit Card,City65,CA,2.26,149.34,1346.36
26481,4948,2023-07-20 13:42:46.797136,Completed,Credit Card,City32,NC,9.97,0.0,2144.5199999999995
26482,12536,2023-03-30 22:44:40.163003,Completed,Debit Card,City3,TX,3.82,0.0,2055.2100000000005
26483,2483,2021-10-26 05:06:41.147291,Completed,Apple Pay,City25,TX,12.1,0.0,6556.01
26484,4358,2023-11-10 17:02:36.797291,Completed,Credit Card,City81,TX,21.6,0.0,1882.83
26486,528,2023-09-12 04:57:38.034844,Completed,PayPal,City60,IL,16.9,3.87,7037.519999999999
26487,7806,2023-08-11 06:36:09.059097,Completed,Debit Card,City46,MI,13.9,0.0,1344.61
26488,10127,2023-11-17 20:55:13.171978,Completed,Apple Pay,City17,NY,5.58,1023.76,5806.9
26492,7434,2021-11-10 15:43:06.657921,Completed,PayPal,City4,CA,23.19,32.24,750.9100000000001
26498,10104,2023-04-06 04:26:53.688241,Completed,PayPal,City46,OH,4.82,0.0,670.0600000000001
26499,17475,2022-12-15 17:35:21.028872,Completed,Apple Pay,City45,NC,14.6,0.0,7266.27
26501,19686,2023-09-14 14:26:10.277701,Returned,Debit Card,City30,OH,6.66,0.0,1641.92
26502,2044,2022-09-25 00:44:23.626564,Completed,Credit Card,City88,CA,0.88,331.54,3943.04
26505,18853,2023-01-25 10:08:44.476745,Completed,PayPal,City72,NY,5.09,0.0,1889.17
26508,12507,2023-01-08 00:48:25.281172,Completed,PayPal,City71,NC,21.67,0.0,488.05
26510,12961,2022-07-04 16:17:55.577250,Completed,PayPal,City99,NC,23.71,0.0,7024.37
26511,3677,2023-10-07 23:18:19.307876,Completed,Apple Pay,City10,TX,22.54,0.0,3518.25
26513,15465,2021-06-16 14:11:58.813291,Completed,PayPal,City64,IL,11.25,324.93,9270.09
26514,13521,2023-12-13 01:30:11.211601,Cancelled,Credit Card,City10,NC,1.53,0.0,1837.57
26516,1267,2023-12-22 20:01:46.720557,Completed,PayPal,City18,CA,7.64,0.0,3358.13
26518,14412,2023-03-27 17:28:30.375979,Completed,Credit Card,City72,NC,9.88,0.0,3257.26
26520,11091,2023-11-05 15:07:04.089812,Completed,Apple Pay,City77,MI,8.5,0.0,3198.38
26521,6503,2023-04-15 20:11:36.002831,Completed,Credit Card,City96,NY,10.93,0.0,2261.78
26525,9816,2023-08-11 05:28:26.231259,Completed,Debit Card,City89,FL,20.55,37.34,232.11
26526,4101,2022-09-09 02:25:32.532771,Completed,PayPal,City16,MI,19.48,0.0,10946.12
26534,8009,2023-12-24 10:52:36.037046,Completed,Credit Card,City32,PA,4.05,178.85,5125.03
26535,9877,2023-07-01 02:10:00.448576,Returned,Apple Pay,City68,OH,1.84,10.57,61.75
26539,11745,2023-08-31 01:38:13.865858,Completed,Credit Card,City58,GA,23.76,0.0,1895.46
26540,5632,2022-09-15 09:36:42.898262,Completed,Credit Card,City55,OH,22.4,225.25,3389.4500000000003
26542,11553,2023-10-02 14:09:27.756642,Completed,Debit Card,City91,IL,11.6,229.58,2672.16
26547,542,2023-12-01 00:19:11.367564,Completed,Debit Card,City72,NY,2.95,0.0,3198.63
26549,663,2023-09-23 05:03:10.552526,Completed,Debit Card,City97,CA,9.3,0.0,5775.44
26551,754,2023-06-01 12:30:46.992483,Cancelled,Debit Card,City10,IL,0.51,0.0,961.4
26553,11193,2023-06-18 19:50:00.612005,Completed,Debit Card,City10,CA,12.85,705.4,6022.56
26555,5558,2022-12-04 07:03:07.366390,Completed,Credit Card,City84,PA,18.95,0.0,5154.049999999999
26556,13713,2023-06-27 21:29:35.586786,Completed,Credit Card,City100,NY,21.86,300.88,7833.71
26559,4257,2023-11-01 04:42:39.836969,Completed,Apple Pay,City10,PA,14.75,0.0,4275.18
26561,10923,2023-08-24 19:55:54.102954,Completed,Credit Card,City69,PA,9.91,0.0,1662.7900000000002
26563,16297,2023-10-03 21:39:53.952456,Completed,Credit Card,City100,GA,3.55,126.14,1387.74
26564,7700,2023-03-21 00:16:01.704098,Returned,Apple Pay,City10,NY,17.09,0.0,754.03
26572,2937,2023-10-24 17:58:45.858888,Completed,Credit Card,City74,IL,16.89,70.5,2421.44
26575,3609,2023-12-21 14:19:10.619037,Completed,Apple Pay,City78,IL,15.82,0.0,4344.32
26576,970,2023-12-04 13:39:26.011666,Completed,Debit Card,City35,PA,12.86,0.0,4136.16
26580,18754,2023-10-07 11:23:07.480883,Completed,Debit Card,City80,CA,11.32,0.0,2230.71
26581,9928,2022-10-14 14:38:01.096993,Completed,Credit Card,City20,IL,7.22,0.0,1500.66
26582,16183,2022-08-28 19:45:21.527901,Completed,Apple Pay,City65,NY,11.35,866.46,5158.17
26590,1249,2023-08-05 20:16:23.482178,Completed,Credit Card,City1,TX,14.37,8.82,5608.410000000001
26595,16931,2023-01-14 16:33:13.980871,Returned,PayPal,City64,PA,8.11,0.0,3485.84
26600,10353,2022-07-12 14:12:07.222945,Completed,PayPal,City12,TX,19.67,738.88,5942.57
26602,16,2023-06-20 21:32:02.814456,Completed,Debit Card,City38,GA,23.45,0.0,731.5200000000001
26612,2831,2022-11-12 16:22:16.052022,Completed,Debit Card,City89,GA,2.19,221.55,5299.7
26613,6023,2022-10-23 21:01:18.454483,Returned,PayPal,City51,NC,3.68,77.6,3017.44
26615,15613,2022-08-08 17:05:57.448184,Completed,Apple Pay,City96,OH,23.85,0.0,2050.22
26616,4587,2023-03-10 04:37:23.242992,Completed,Apple Pay,City50,CA,18.74,0.0,4738.18
26617,7748,2023-11-14 01:20:05.774651,Completed,PayPal,City29,TX,2.0,0.0,3790.76
26626,2729,2023-09-13 11:43:42.244664,Cancelled,Credit Card,City49,IL,8.95,0.0,1158.65
26629,10140,2023-10-28 17:10:40.155401,Completed,PayPal,City61,GA,3.01,0.0,1269.23
26631,6305,2023-05-29 01:58:15.290438,Completed,Apple Pay,City56,NY,15.08,0.0,589.22
26637,17258,2022-10-27 09:41:24.631402,Completed,Apple Pay,City88,PA,14.75,0.0,1259.01
26646,16794,2023-03-17 11:43:06.115320,Completed,Apple Pay,City86,PA,2.95,0.0,1651.59
26648,9540,2023-12-28 11:52:20.303292,Completed,PayPal,City9,TX,3.71,247.76,994.74
26650,13921,2022-02-09 17:27:00.990542,Completed,PayPal,City85,FL,22.68,0.0,1823.99
26652,9434,2023-12-03 22:39:39.023367,Completed,Debit Card,City20,PA,3.17,241.88,4409.13
26663,8842,2022-12-04 10:41:13.888201,Completed,Debit Card,City97,PA,13.83,0.0,6753.82
26664,8074,2023-06-01 15:01:27.694123,Completed,Debit Card,City54,FL,18.99,325.35,2551.19
26665,10342,2023-09-16 04:20:04.721145,Completed,Debit Card,City5,CA,2.93,0.0,2989.81
26678,14390,2023-10-05 01:41:25.989363,Completed,Apple Pay,City27,IL,19.9,0.0,2608.81
26685,18696,2022-11-04 12:18:09.889027,Completed,Debit Card,City72,NY,9.14,0.0,4919.0
26687,10609,2023-09-25 00:14:56.995350,Completed,Debit Card,City30,GA,16.42,109.26,2925.21
26691,14217,2023-06-27 14:30:30.278835,Completed,Credit Card,City49,FL,20.82,370.78,6109.389999999999
26692,14199,2022-12-03 09:53:41.164523,Completed,Apple Pay,City70,MI,3.6,0.0,5203.120000000001
26693,9344,2023-11-26 02:56:49.828523,Completed,Apple Pay,City77,CA,7.49,0.0,2065.4999999999995
26695,8735,2023-02-10 23:42:32.530206,Completed,PayPal,City19,GA,24.44,0.0,2275.35
26696,6004,2023-12-26 12:37:42.789508,Completed,PayPal,City26,OH,21.97,0.0,2160.8299999999995
26699,12773,2023-01-04 03:05:15.817645,Returned,Debit Card,City15,CA,4.74,0.0,1355.55
26702,3431,2023-03-28 01:22:16.100262,Completed,Credit Card,City59,CA,9.34,0.0,7565.929999999999
26703,17319,2023-03-10 06:39:22.250800,Completed,Apple Pay,City52,NC,4.17,0.0,2369.73
26708,2197,2023-10-31 11:49:34.325808,Completed,Debit Card,City52,GA,21.91,0.0,3086.83
26709,8903,2023-10-02 00:42:19.353161,Completed,PayPal,City74,MI,23.86,151.26,880.98
26712,15021,2023-02-06 10:17:27.837555,Returned,Credit Card,City35,PA,24.53,37.48,11722.2
26716,12866,2022-11-06 10:58:56.653744,Completed,Apple Pay,City66,GA,16.7,0.0,3739.16
26717,1267,2023-11-06 13:35:41.327561,Completed,Debit Card,City29,FL,16.8,85.57,5745.56
26722,8259,2023-06-29 20:19:19.920083,Completed,PayPal,City80,TX,4.24,38.95,12218.56
26725,4431,2023-12-08 19:02:59.883457,Completed,Apple Pay,City52,MI,22.58,6.87,527.03
26726,7243,2023-08-27 13:10:26.684664,Completed,PayPal,City16,OH,16.93,0.0,2476.74
26733,11053,2023-07-23 23:21:31.566781,Completed,Credit Card,City18,PA,20.81,387.86,3511.55
26734,7249,2021-12-19 15:07:18.849329,Cancelled,PayPal,City4,MI,2.61,488.5,3518.8300000000004
26735,14271,2021-11-10 19:07:19.529769,Completed,Debit Card,City74,IL,10.3,0.0,2109.21
26738,8444,2022-11-01 21:36:41.372621,Completed,PayPal,City70,FL,7.95,388.94,4447.0
26744,11609,2022-04-19 19:26:03.840730,Completed,Credit Card,City55,IL,23.08,744.38,3018.49
26747,13632,2023-11-08 10:00:26.802155,Completed,Debit Card,City33,PA,18.21,0.0,3334.41
26748,18309,2022-11-19 00:34:06.563356,Completed,PayPal,City82,IL,16.67,480.5,4341.21
26750,149,2023-12-27 19:03:48.613413,Completed,Apple Pay,City99,NC,17.57,194.66,5625.08
26754,8071,2021-12-22 06:45:13.982116,Completed,PayPal,City81,FL,12.91,0.0,8463.91
26755,12813,2023-11-01 18:34:11.078531,Cancelled,Credit Card,City93,CA,5.6,0.0,518.8000000000001
26756,1571,2023-08-31 20:58:39.962801,Completed,Apple Pay,City5,GA,4.98,0.0,2790.79
26759,14526,2023-08-18 10:39:56.901084,Completed,PayPal,City60,MI,20.45,0.0,7125.139999999999
26762,13441,2023-10-01 20:03:42.844799,Completed,Credit Card,City45,FL,5.06,83.83,1446.1
26766,12251,2023-11-16 15:04:54.034524,Completed,Apple Pay,City77,NY,24.52,650.7,5190.9400000000005
26767,9824,2023-09-02 15:21:55.185094,Returned,Debit Card,City87,CA,9.66,0.0,4146.62
26769,8270,2022-09-10 02:36:58.021769,Completed,Apple Pay,City80,PA,4.14,0.0,2868.7
26771,2406,2023-12-12 10:41:51.019912,Returned,Apple Pay,City61,PA,21.28,0.0,1112.03
26772,13614,2023-12-16 06:28:06.607921,Cancelled,Credit Card,City79,GA,14.54,23.95,1186.83
26773,4972,2023-11-12 14:29:23.992982,Cancelled,Credit Card,City79,NY,6.96,0.0,8267.64
26774,9139,2021-12-09 20:11:52.520739,Completed,Apple Pay,City100,PA,13.85,9.05,2779.12
26775,17003,2023-03-17 17:11:48.639053,Returned,Credit Card,City2,PA,5.96,283.73,3378.33
26776,15130,2022-11-14 16:15:45.571964,Completed,Debit Card,City79,OH,17.28,248.05,2684.4200000000005
26777,3707,2023-10-21 20:01:36.038683,Completed,Debit Card,City68,PA,20.61,0.0,485.25
26787,12528,2023-05-21 04:43:30.969893,Completed,Apple Pay,City54,CA,6.91,60.42,967.52
26788,1880,2023-05-17 05:00:19.386627,Completed,Credit Card,City61,MI,12.58,39.96,2046.48
26790,18733,2023-11-11 07:52:27.437521,Completed,PayPal,City39,CA,10.75,0.0,1350.69
26794,8636,2023-08-24 10:57:07.026678,Completed,Credit Card,City26,MI,14.0,0.0,228.87
26799,9707,2022-08-27 19:51:27.592639,Completed,Apple Pay,City29,CA,0.67,0.0,199.51
26806,4687,2023-11-25 21:15:29.668388,Cancelled,Credit Card,City25,NY,17.42,0.0,1589.23
26809,6649,2023-11-23 14:36:18.899147,Completed,Apple Pay,City23,GA,16.35,133.31,2004.69
26812,14507,2023-07-29 17:22:06.658618,Completed,PayPal,City66,TX,20.47,0.0,6300.06
26815,11180,2023-10-13 04:26:39.444930,Completed,Debit Card,City18,CA,3.52,0.0,5658.1900000000005
26817,13440,2022-11-08 06:07:59.069619,Completed,Credit Card,City17,TX,21.3,0.0,2579.26
26819,16499,2023-09-25 10:46:16.462818,Completed,Debit Card,City32,TX,24.4,0.0,5069.94
26820,4613,2023-09-09 06:35:46.410434,Completed,PayPal,City47,FL,18.04,66.85,6945.01
26825,14812,2023-08-12 20:14:56.614601,Completed,Apple Pay,City46,NC,22.77,0.0,5405.85
26826,17073,2023-07-27 16:13:53.033105,Cancelled,Debit Card,City3,NY,16.83,64.06,710.35
26827,8172,2023-09-26 00:59:54.464054,Completed,PayPal,City2,GA,10.91,0.0,1718.15
26829,8069,2022-08-19 08:31:02.565299,Completed,Credit Card,City56,OH,18.62,4.07,763.3100000000001
26830,5452,2023-12-20 03:29:37.908910,Completed,PayPal,City17,MI,7.26,0.0,1015.64
26836,10233,2023-12-20 02:42:42.454419,Completed,PayPal,City49,OH,19.11,0.0,988.76
26839,14762,2023-10-09 23:12:22.126182,Completed,Apple Pay,City23,OH,0.22,0.0,9307.999999999998
26842,2926,2023-02-08 07:03:56.109963,Completed,Debit Card,City32,FL,20.18,0.0,1431.8
26844,7584,2023-10-14 03:31:59.774603,Returned,Credit Card,City66,NY,4.67,0.0,1642.19
26845,8010,2023-07-31 17:43:14.741927,Completed,PayPal,City84,TX,23.14,0.0,3818.99
26848,12309,2023-07-23 07:28:23.639337,Returned,Debit Card,City78,TX,23.9,0.0,1363.84
26853,13590,2023-07-15 21:26:41.170095,Completed,PayPal,City100,PA,6.01,0.0,1138.4399999999998
26856,3955,2023-10-25 14:52:57.278084,Completed,PayPal,City65,MI,6.13,10.57,1635.86
26859,13609,2023-11-27 01:59:06.701956,Completed,Apple Pay,City88,NY,15.23,0.0,3048.4
26862,16513,2022-03-22 11:20:52.768788,Completed,Apple Pay,City33,IL,15.53,0.0,6482.16
26864,6965,2023-01-08 14:17:38.466146,Completed,Apple Pay,City15,TX,16.81,0.0,772.16
26866,17889,2022-05-28 14:33:02.097567,Completed,Credit Card,City42,NY,17.05,414.4,1931.62
26869,5058,2021-03-24 02:05:53.131925,Completed,Apple Pay,City92,TX,18.1,0.0,3289.31
26874,7360,2023-10-12 00:03:57.752500,Completed,Credit Card,City23,TX,8.1,0.0,4378.120000000001
