order_id,customer_id,order_date,order_status,payment_method,shipping_city,shipping_state,shipping_cost,discount_amount,total_amount
11672,13319,2023-11-07 03:49:09.899724,Completed,Debit Card,City45,NC,4.35,0.0,1848.01
11673,4952,2022-09-24 21:48:57.654636,Returned,Debit Card,City78,TX,23.79,0.0,1044.38
11682,270,2023-11-28 20:42:59.397771,Completed,PayPal,City90,FL,25.0,20.73,719.5699999999999
11684,13131,2023-10-04 17:21:24.518857,Completed,Apple Pay,City17,NC,4.68,0.0,637.3199999999999
11686,8633,2023-01-05 16:42:54.170728,Completed,Credit Card,City34,GA,11.26,0.0,240.32
11698,18597,2023-05-09 05:45:21.497748,Returned,Debit Card,City72,NC,15.65,10.86,999.03
11704,8607,2023-06-27 04:36:28.529138,Completed,Debit Card,City5,GA,18.25,0.0,160.43
11707,9143,2023-10-13 18:39:17.207424,Completed,Apple Pay,City22,FL,5.25,0.0,49.09
11708,8539,2023-05-12 17:12:23.809904,Completed,PayPal,City82,TX,3.69,0.0,896.02
11713,4059,2023-08-21 13:59:14.152442,Completed,Debit Card,City36,OH,11.65,0.0,2257.16
11715,5793,2022-08-03 06:34:00.049973,Completed,Apple Pay,City6,OH,19.23,9.75,6234.75
11716,8260,2023-12-13 04:16:44.184852,Completed,Debit Card,City51,NC,21.66,0.0,734.81
11719,13468,2023-12-17 04:14:43.649521,Completed,Debit Card,City19,NC,10.1,22.53,2313.1
11723,12523,2023-06-27 13:16:40.187463,Completed,Credit Card,City80,CA,16.8,18.34,90.15
11724,2576,2023-03-29 04:54:46.287505,Returned,Apple Pay,City79,CA,9.1,22.41,1550.7
11729,5052,2023-08-13 08:13:01.153928,Completed,PayPal,City10,OH,19.8,0.0,731.65
11731,15320,2023-08-30 16:25:08.357313,Completed,PayPal,City78,NY,8.31,0.0,574.15
11735,10566,2022-08-17 10:34:55.305353,Completed,Credit Card,City1,NC,19.66,18.53,825.09
11740,17593,2023-12-15 15:59:36.038374,Completed,PayPal,City57,FL,6.93,165.77,946.27
11754,350,2023-12-04 14:01:11.309578,Completed,Apple Pay,City93,TX,8.25,0.0,1009.02
11756,3629,2022-12-03 05:49:34.278009,Completed,Debit Card,City42,MI,23.71,0.0,462.7
11757,14827,2023-11-25 17:27:46.963601,Completed,Apple Pay,City96,GA,21.82,34.42,216.85
11758,11913,2023-04-12 20:40:53.760381,Returned,Apple Pay,City6,FL,8.17,0.0,426.3
11759,17523,2022-02-15 04:07:54.233428,Returned,Credit Card,City30,OH,14.83,0.0,4006.71
11761,15200,2023-10-21 00:58:34.479361,Completed,Apple Pay,City13,IL,5.43,0.0,2195.98
11764,18882,2021-10-28 20:10:20.043327,Completed,Credit Card,City73,CA,13.15,0.0,2274.03
11766,19137,2023-11-20 03:41:57.325709,Completed,Apple Pay,City62,OH,20.46,78.03,2983.120000000001
11767,9391,2023-10-19 02:09:06.591665,Completed,Apple Pay,City62,OH,20.43,13.06,420.93
11774,1994,2022-08-17 10:27:05.818239,Completed,Apple Pay,City71,CA,17.0,0.0,202.26
11781,5519,2023-04-09 04:29:33.368243,Completed,Debit Card,City18,MI,8.02,42.46,3623.92
11783,14998,2022-10-01 04:16:35.131412,Completed,PayPal,City21,NC,12.9,0.0,69.04
11787,12827,2022-11-27 22:41:40.552285,Completed,Debit Card,City99,NY,9.9,91.68,376.62
11788,12413,2023-08-29 21:05:17.425320,Returned,Debit Card,City44,IL,14.35,32.67,1556.77
11789,14274,2023-08-11 23:31:21.211495,Completed,Credit Card,City81,CA,23.3,24.81,246.61
11790,4971,2023-12-13 10:08:51.703712,Returned,Credit Card,City97,NY,2.12,0.0,1745.0699999999997
11792,11378,2023-07-08 15:28:07.083601,Completed,PayPal,City66,FL,5.93,472.8,4193.8
11794,6320,2023-06-26 14:23:55.233455,Completed,Debit Card,City95,IL,3.61,18.31,2156.0800000000004
11795,1781,2023-07-08 11:08:13.071954,Completed,Credit Card,City21,GA,6.86,179.36,965.22
11797,12312,2023-09-27 22:24:53.025788,Completed,PayPal,City47,TX,11.25,0.0,144.89
11805,14392,2023-03-08 19:41:24.544827,Completed,Debit Card,City42,FL,8.39,51.78,757.89
11806,15175,2023-10-20 18:44:48.510990,Completed,PayPal,City32,GA,8.13,0.0,541.07
11809,17558,2023-10-08 10:46:39.509790,Returned,PayPal,City48,CA,3.74,0.0,717.11
11811,1833,2023-12-14 18:54:26.620582,Completed,PayPal,City47,PA,8.74,14.83,1880.54
11812,147,2022-12-30 18:04:15.767445,Completed,PayPal,City43,GA,8.75,0.0,1339.3300000000002
11813,10572,2023-01-03 07:58:39.084428,Completed,Credit Card,City59,FL,19.57,0.0,51.95
11815,7893,2023-11-12 02:16:09.958644,Completed,Credit Card,City6,IL,2.61,0.0,340.77000000000004
11821,13569,2022-09-02 19:39:17.708420,Completed,Credit Card,City97,NC,2.59,0.0,2544.3100000000004
11824,12577,2023-02-12 02:46:21.742916,Returned,Apple Pay,City60,GA,4.46,0.0,809.15
11827,15319,2023-11-10 03:48:20.582948,Completed,Credit Card,City94,CA,16.16,0.0,1845.66
11829,10319,2023-10-13 20:45:57.714426,Completed,Credit Card,City93,FL,5.05,0.0,2535.5
11835,12070,2023-09-26 16:24:43.142393,Completed,Apple Pay,City50,PA,19.39,0.0,9109.55
11838,1637,2023-11-27 16:05:00.469001,Completed,Apple Pay,City85,IL,10.92,239.55,3919.48
11840,17873,2023-12-29 01:40:27.469824,Completed,Debit Card,City30,PA,20.23,24.37,404.81
11849,88,2022-07-14 09:12:53.066731,Completed,Apple Pay,City41,TX,16.01,0.0,203.97
11850,11288,2023-04-03 20:33:17.598673,Completed,Apple Pay,City39,IL,2.65,38.77,1063.04
11854,12118,2023-12-04 14:49:57.105429,Completed,Debit Card,City17,MI,2.02,1738.96,7377.030000000001
11856,5145,2023-11-04 16:49:46.993696,Completed,Credit Card,City39,IL,14.86,0.0,7645.83
11861,11844,2021-08-18 23:50:22.286284,Completed,Credit Card,City6,IL,1.77,109.28,621.01
11865,3034,2023-07-29 18:09:10.426182,Completed,Debit Card,City9,GA,5.26,0.0,317.23
11866,3337,2022-06-03 18:45:06.011875,Completed,Credit Card,City37,GA,8.66,0.0,3814.24
11869,12245,2023-05-10 04:59:55.430539,Completed,Credit Card,City84,TX,10.39,0.0,215.56
11870,14019,2023-05-12 17:46:34.852632,Completed,Debit Card,City94,OH,7.92,0.0,441.58
11872,5048,2022-08-15 10:07:34.263945,Completed,Credit Card,City30,IL,20.93,30.46,530.18
11874,12540,2023-03-04 05:10:57.926644,Completed,Credit Card,City52,IL,6.54,579.62,4641.0
11876,7410,2023-05-21 01:19:54.443608,Completed,Debit Card,City74,OH,0.24,212.22,2810.97
11877,6655,2023-05-27 08:14:09.427573,Completed,Credit Card,City62,CA,20.56,195.51,2830.1
11879,5839,2023-10-10 06:19:53.622707,Completed,Debit Card,City86,GA,11.67,0.0,1192.4900000000002
11884,4873,2023-01-27 20:27:20.048029,Completed,Apple Pay,City35,FL,17.23,0.0,882.77
11887,9735,2023-08-29 11:30:00.172003,Completed,Apple Pay,City12,IL,4.37,18.35,976.14
11891,14099,2022-08-29 03:58:14.458274,Completed,PayPal,City18,NY,21.43,1166.83,14847.85
11893,14113,2023-11-28 20:57:32.906545,Completed,Apple Pay,City20,TX,10.55,0.0,74.92
11897,10326,2023-02-08 05:43:37.598323,Returned,Apple Pay,City53,NC,16.04,34.88,155.56
11906,18042,2023-09-09 01:59:50.723599,Completed,Debit Card,City23,CA,18.41,0.0,2124.59
11908,7860,2023-12-26 21:52:30.808133,Completed,Credit Card,City38,NC,13.21,248.71,1473.84
11910,257,2023-03-04 02:17:07.195376,Completed,PayPal,City88,GA,2.95,14.89,136.92
11914,7842,2023-09-19 16:39:39.202595,Cancelled,Credit Card,City86,TX,11.41,232.6,1495.24
11920,17901,2023-11-20 18:08:18.432819,Completed,Debit Card,City57,IL,20.05,0.0,688.25
11921,12437,2022-12-28 13:03:26.172040,Completed,Apple Pay,City63,MI,2.25,0.0,300.49
11922,9936,2023-10-08 15:39:41.420067,Completed,Apple Pay,City37,GA,1.07,238.89,1742.53
11924,12737,2023-03-22 00:08:44.495163,Completed,PayPal,City70,GA,22.43,0.0,1812.73
11925,5250,2022-07-30 00:41:29.401203,Completed,Apple Pay,City34,PA,16.44,0.0,230.28
11926,15619,2023-05-09 19:56:26.085031,Completed,Debit Card,City59,NY,19.0,28.64,2118.45
11928,13980,2023-05-17 03:09:08.695717,Completed,Debit Card,City80,GA,10.47,0.0,1633.95
11933,17232,2023-12-06 07:04:42.526582,Completed,Apple Pay,City24,NC,14.99,35.75,544.74
11941,17159,2023-09-16 22:29:18.182632,Completed,Debit Card,City15,FL,3.47,0.0,1702.68
11951,13073,2023-11-02 15:08:17.599953,Completed,PayPal,City91,MI,18.34,0.0,1485.03
11953,17157,2021-12-29 05:44:59.192566,Returned,Credit Card,City71,CA,15.09,0.0,1633.4
11954,5231,2023-08-25 04:58:47.676434,Completed,Debit Card,City63,PA,0.1,28.99,116.05
11955,1539,2022-09-14 01:43:16.425344,Completed,PayPal,City42,NC,11.98,0.0,447.94000000000005
11958,12368,2023-06-24 02:02:36.995330,Completed,PayPal,City28,GA,16.88,7.52,1898.11
11959,762,2023-04-23 07:15:02.373072,Completed,PayPal,City78,TX,0.28,0.0,2322.74
11961,19556,2023-11-08 17:15:11.750536,Completed,PayPal,City66,FL,5.53,0.0,253.65
11965,7109,2023-09-14 04:17:57.148285,Completed,PayPal,City54,IL,8.71,148.98,926.21
11973,8904,2023-11-01 13:38:04.234783,Completed,Debit Card,City82,NY,16.66,0.0,146.66
11974,17498,2022-03-12 02:24:32.766670,Completed,PayPal,City7,MI,17.78,0.0,72.91
11975,8356,2023-05-20 00:04:23.188750,Returned,Apple Pay,City67,NC,14.02,0.0,1457.47
11981,16527,2023-11-24 10:49:56.587659,Completed,Apple Pay,City14,IL,9.04,130.55,2690.73
11988,797,2022-09-12 12:56:13.550080,Completed,Apple Pay,City13,TX,8.89,0.0,881.67
11990,6936,2023-06-08 13:46:18.167534,Completed,Debit Card,City54,NC,14.86,0.0,1700.06
11991,5669,2023-11-18 06:45:41.183845,Completed,Debit Card,City64,IL,3.0,0.0,1095.65
11992,10959,2023-07-25 18:27:12.130355,Completed,Credit Card,City27,PA,17.26,0.0,72.39
11993,7904,2022-07-10 07:43:25.135831,Completed,Debit Card,City2,GA,19.98,0.0,2018.15
11999,3226,2022-07-15 11:34:08.363565,Completed,PayPal,City36,OH,13.24,140.82999999999998,2428.83
12002,5476,2023-12-18 09:31:22.159594,Completed,PayPal,City65,CA,15.78,0.0,1278.43
12003,3914,2023-11-21 20:43:07.158256,Completed,Credit Card,City23,MI,22.97,0.0,512.14
12004,11083,2023-05-25 20:10:11.331370,Completed,Credit Card,City67,PA,3.77,4.27,948.5
12005,4507,2023-08-27 05:04:28.645086,Returned,Apple Pay,City100,PA,18.59,824.61,3454.3700000000003
12006,19471,2023-07-19 23:52:28.833273,Completed,PayPal,City59,GA,23.69,94.05,872.01
12010,7407,2023-10-04 13:45:23.618036,Completed,Apple Pay,City56,TX,10.52,0.0,2226.89
12016,13140,2022-03-04 08:28:41.285371,Returned,PayPal,City92,IL,7.23,353.99,3641.43
12017,445,2023-12-04 21:41:53.434162,Completed,PayPal,City77,FL,7.38,0.0,37.2
12018,10881,2022-09-21 15:21:20.580920,Completed,Debit Card,City15,TX,7.74,19.03,3458.74
12019,9644,2023-11-10 11:47:36.913792,Completed,Credit Card,City46,GA,17.7,33.41,1126.71
12020,12655,2023-06-10 08:26:49.289485,Completed,Credit Card,City66,PA,18.2,0.0,3004.33
12021,19658,2023-09-11 15:23:29.946152,Completed,Debit Card,City82,MI,2.58,0.0,253.79
12026,9854,2022-03-19 06:54:52.061886,Completed,PayPal,City74,PA,11.03,0.0,119.11
12030,18762,2023-06-10 19:28:25.007939,Completed,PayPal,City62,GA,14.39,0.0,423.01
12033,8891,2023-12-17 17:29:27.731803,Completed,Credit Card,City44,NC,8.41,141.75,4086.61
12034,770,2022-10-14 05:17:08.072192,Cancelled,PayPal,City52,NY,8.66,0.0,198.99
12036,16934,2023-06-20 13:41:06.607819,Completed,PayPal,City92,TX,22.46,38.22,239.02
12037,7648,2023-06-24 01:59:46.351693,Cancelled,PayPal,City26,TX,9.66,0.0,2492.98
12038,17615,2023-06-13 05:45:13.795413,Completed,Apple Pay,City26,TX,1.54,0.0,582.03
12041,19852,2023-07-13 07:16:07.626174,Returned,Credit Card,City93,MI,3.46,0.0,235.9
12044,16417,2023-11-13 12:29:51.785144,Completed,Apple Pay,City73,GA,2.44,167.46,3671.02
12046,14115,2023-12-12 18:31:13.903904,Completed,Debit Card,City43,IL,22.8,47.86,1351.82
12052,2596,2023-10-07 04:16:39.689557,Completed,Apple Pay,City24,NY,4.92,0.0,1917.85
12056,13068,2023-10-25 18:09:42.508827,Completed,Credit Card,City39,CA,12.63,0.0,2640.25
12060,1192,2023-08-03 06:40:57.686930,Completed,Apple Pay,City97,PA,19.01,252.08,11541.88
12069,10191,2023-12-15 04:58:58.131851,Completed,Debit Card,City34,FL,6.47,13.02,123.63
12070,8147,2023-12-05 22:12:50.090072,Completed,PayPal,City13,IL,24.75,0.0,2227.87
12077,10316,2023-12-09 13:51:22.452234,Cancelled,Credit Card,City93,IL,3.58,20.77,2819.41
12083,13490,2023-12-30 05:59:59.259690,Completed,Credit Card,City88,MI,20.83,0.0,169.93
12085,13103,2023-08-06 17:49:08.136356,Completed,PayPal,City2,IL,22.12,161.51,2417.23
12087,14662,2021-03-08 02:29:43.906104,Completed,PayPal,City91,CA,9.79,0.0,583.13
12088,17440,2023-07-09 04:58:08.892667,Completed,PayPal,City72,TX,10.23,0.0,767.1
12091,16210,2021-12-07 21:05:48.916991,Completed,Debit Card,City43,PA,14.28,82.00999999999999,1259.97
12092,8285,2021-09-07 22:25:18.317591,Completed,Debit Card,City61,IL,13.93,0.0,247.09
12094,736,2023-04-16 09:08:57.909918,Completed,PayPal,City43,NC,10.32,0.0,70.36
12100,14125,2023-12-22 14:39:51.285484,Completed,Apple Pay,City80,OH,3.42,258.54,3234.02
12104,16068,2023-12-11 04:28:53.738356,Returned,Debit Card,City5,PA,1.47,582.79,15233.95
12107,16658,2022-08-20 04:31:08.665688,Completed,Credit Card,City28,TX,22.04,0.0,1600.21
12108,18777,2023-12-25 18:47:26.308744,Completed,Credit Card,City16,IL,15.39,0.0,148.16000000000005
12109,6300,2023-09-02 08:15:53.835101,Completed,Credit Card,City62,PA,0.5,0.0,4662.56
12111,16336,2023-09-25 16:19:59.121951,Completed,Apple Pay,City40,IL,16.3,0.0,3629.33
12112,19645,2023-05-25 04:06:04.953916,Completed,PayPal,City82,OH,11.12,0.0,295.15000000000003
12114,10369,2023-01-05 20:28:39.911645,Completed,Apple Pay,City67,TX,7.86,0.0,4572.55
12116,2286,2023-12-10 06:30:57.952087,Completed,PayPal,City93,TX,12.42,15.55,152.32999999999998
12118,17348,2023-08-20 00:48:46.525720,Completed,Apple Pay,City19,MI,4.35,0.0,287.27000000000004
12127,9151,2023-10-09 08:42:23.257120,Completed,Debit Card,City7,MI,3.59,0.0,3402.08
12129,4768,2023-11-10 09:59:11.159158,Completed,Credit Card,City72,NY,19.98,0.0,4872.58
12130,10129,2022-07-04 01:25:35.947855,Completed,Credit Card,City98,NC,15.71,196.87,1013.36
12133,9253,2023-12-10 04:57:06.578793,Completed,Credit Card,City76,NY,16.88,0.0,2038.88
12134,1763,2022-02-16 06:46:40.892968,Completed,Credit Card,City41,MI,12.83,0.0,1396.07
12135,15482,2023-11-11 16:41:29.186109,Completed,PayPal,City18,IL,12.28,0.0,575.26
12139,16710,2022-02-03 20:10:20.961857,Completed,Apple Pay,City6,NY,14.92,34.47,325.17
12142,2441,2023-01-10 02:48:29.254270,Completed,Apple Pay,City40,NC,17.68,0.0,2256.09
12145,5694,2023-05-03 16:34:52.299885,Completed,Debit Card,City79,NY,9.2,0.0,911.98
12149,4217,2022-12-29 23:03:27.571677,Completed,Credit Card,City2,NY,18.1,0.0,1052.26
12151,11425,2023-12-29 23:53:01.352017,Completed,Credit Card,City42,MI,8.29,139.98,1283.31
12155,19404,2022-09-10 06:05:57.072008,Completed,Credit Card,City16,CA,2.31,0.0,377.0
12164,7306,2023-06-08 02:12:59.893887,Completed,Debit Card,City49,NC,8.37,3.82,42.76
12168,13580,2023-07-25 17:41:38.487227,Returned,Debit Card,City19,FL,19.06,0.0,3982.19
12169,7093,2021-08-05 06:10:49.159834,Completed,Apple Pay,City54,CA,21.6,58.97,865.35
12173,14740,2023-06-01 11:16:21.619447,Completed,PayPal,City49,PA,9.59,0.0,2975.3
12174,8831,2023-12-28 10:54:55.032392,Completed,Credit Card,City50,IL,17.79,18.52,487.3
12177,4048,2023-01-28 19:57:23.311591,Completed,Credit Card,City16,OH,9.22,0.0,6469.4800000000005
12180,5980,2023-05-25 14:07:42.990182,Completed,Apple Pay,City49,NY,2.7,0.0,182.18
12185,16556,2022-12-03 12:42:03.259303,Completed,PayPal,City67,OH,19.99,186.09,1074.5
12195,8368,2023-05-17 07:19:58.377494,Completed,Credit Card,City93,MI,1.39,0.0,150.25
12198,109,2023-11-21 23:58:03.774530,Completed,Debit Card,City69,CA,9.05,61.61,953.03
12200,1723,2021-10-09 14:58:42.627693,Completed,Debit Card,City84,PA,11.13,0.0,255.43
12201,16092,2021-04-04 02:37:24.996058,Completed,Credit Card,City69,IL,18.2,0.0,271.83
12203,7918,2022-07-15 06:55:33.337673,Completed,Apple Pay,City47,NC,15.79,0.0,341.64000000000004
12212,19210,2023-07-22 07:10:50.870546,Completed,Debit Card,City78,NY,0.07,0.0,1727.0199999999998
12213,7358,2023-12-20 02:44:23.350364,Completed,Debit Card,City44,TX,12.82,0.0,1884.18
12219,11532,2023-10-17 05:48:44.781382,Returned,Debit Card,City1,IL,5.6,353.57000000000005,3908.7399999999993
12221,10278,2023-01-03 07:54:11.416114,Completed,Apple Pay,City62,FL,5.43,60.96,809.9999999999999
12222,9309,2023-03-19 20:55:56.957475,Returned,Apple Pay,City100,FL,17.22,0.0,213.8
12223,17806,2023-07-14 00:46:27.815691,Completed,PayPal,City95,MI,0.93,62.3,561.64
12226,7337,2022-02-26 23:26:25.087975,Completed,Apple Pay,City45,NY,8.55,0.0,1295.0
12227,6711,2022-08-18 14:19:52.215736,Completed,Apple Pay,City78,IL,10.32,0.0,5718.86
12229,7462,2023-07-29 11:24:20.326873,Completed,PayPal,City4,TX,3.45,71.49,496.92
12230,6985,2023-08-19 04:26:23.093261,Returned,Credit Card,City53,FL,13.87,0.0,974.39
12231,16224,2023-05-22 21:27:04.621110,Completed,PayPal,City79,GA,12.11,0.0,158.44
12234,15231,2022-03-31 02:30:58.280545,Completed,Credit Card,City100,MI,13.07,0.0,1945.61
12235,1658,2022-01-07 18:53:21.290677,Returned,PayPal,City79,OH,6.49,3.97,394.76
12236,669,2023-07-19 16:56:34.235461,Completed,Credit Card,City25,OH,16.5,0.0,675.65
12238,17313,2022-06-04 06:44:09.895467,Completed,PayPal,City80,NC,4.01,0.0,11317.56
12242,164,2023-07-24 23:02:50.102235,Completed,Debit Card,City44,TX,2.13,0.0,266.04
12245,1751,2023-08-17 21:39:46.749772,Completed,Apple Pay,City15,MI,10.9,109.24,447.86
12249,12553,2023-12-19 17:24:59.402531,Completed,Debit Card,City19,NC,17.71,28.6,132.09
12250,6823,2022-10-30 22:23:24.686012,Cancelled,Credit Card,City42,NC,1.94,0.0,3123.9100000000003
12251,18229,2022-10-25 04:56:13.729114,Completed,PayPal,City44,MI,1.11,814.29,7660.6
12257,16896,2023-07-11 03:53:19.154471,Completed,Credit Card,City7,NY,14.28,0.0,2262.0600000000004
12258,15589,2022-09-25 07:00:09.745275,Completed,Debit Card,City52,CA,13.07,0.0,147.29999999999998
12259,2912,2023-07-22 09:14:05.706798,Cancelled,Apple Pay,City67,NC,9.0,0.0,2832.0400000000004
12266,3180,2023-08-01 18:39:25.509504,Completed,PayPal,City69,CA,21.62,0.0,755.66
12268,19947,2023-05-04 15:49:41.726069,Completed,Credit Card,City55,NY,5.54,252.66,4622.83
12269,3770,2022-10-25 02:55:55.784594,Returned,Credit Card,City62,IL,15.83,0.0,210.59
12270,18498,2022-07-21 06:38:08.211197,Completed,Debit Card,City50,MI,3.59,182.94,1509.72
12272,18832,2023-12-30 19:03:23.202880,Completed,PayPal,City92,NC,13.51,0.0,2709.4700000000003
12274,8609,2023-09-29 15:02:17.049221,Completed,Debit Card,City88,OH,13.15,0.0,1983.79
12280,14761,2023-08-07 21:47:27.318704,Completed,PayPal,City6,GA,0.94,0.0,92.63
12282,13567,2023-05-03 06:41:10.955699,Completed,Credit Card,City36,IL,24.94,0.0,459.0100000000001
12283,182,2023-02-11 04:44:11.543859,Cancelled,Debit Card,City87,GA,3.46,0.0,181.41
12284,1927,2022-12-21 23:40:33.897418,Completed,Apple Pay,City45,PA,24.32,0.0,862.25
12286,5114,2022-03-19 13:16:54.182980,Completed,Debit Card,City77,OH,10.17,342.96000000000004,3607.26
12291,15626,2023-06-28 09:57:42.874544,Completed,PayPal,City40,IL,5.89,0.0,386.31
12295,13187,2023-07-15 16:56:03.504417,Completed,Apple Pay,City25,GA,16.94,0.0,9575.86
12296,12336,2023-08-07 12:08:20.959616,Returned,Apple Pay,City87,MI,6.05,0.0,922.85
12300,49,2023-07-05 20:24:21.627016,Completed,Apple Pay,City12,FL,17.84,0.0,694.87
12303,11213,2023-03-13 17:23:09.235292,Completed,Apple Pay,City73,PA,15.86,34.67,4595.28
12305,13739,2023-09-21 00:10:21.254104,Completed,PayPal,City85,NC,9.3,0.0,5033.91
12308,4564,2022-12-05 08:48:09.209314,Completed,PayPal,City11,GA,4.53,0.0,2130.19
12311,1923,2023-01-17 13:03:18.086637,Completed,PayPal,City18,IL,24.12,17.17,121.4
12312,14196,2023-08-10 09:31:53.187246,Completed,Debit Card,City16,TX,1.85,344.15000000000003,1378.46
12313,689,2023-09-20 14:55:58.941467,Completed,Apple Pay,City66,PA,21.77,0.0,89.74
12315,1787,2023-03-06 07:46:51.624774,Completed,Credit Card,City91,MI,5.19,0.0,1637.5300000000002
12317,13967,2023-08-30 06:48:08.443122,Completed,Debit Card,City14,TX,20.27,107.6,765.46
12318,6089,2021-08-16 10:18:00.196793,Completed,Debit Card,City83,TX,11.04,8.8,112.12
12325,9711,2023-01-07 17:08:40.757945,Returned,Debit Card,City45,NC,18.04,0.0,85.88999999999999
12328,2304,2023-08-18 18:22:34.746596,Returned,Apple Pay,City84,OH,21.28,0.0,1938.79
12331,18859,2023-11-21 14:09:45.937167,Completed,Apple Pay,City17,CA,11.63,50.18,383.5700000000001
12334,1655,2023-05-26 10:39:19.144563,Completed,Debit Card,City23,CA,17.94,0.0,1171.14
12335,3990,2022-03-27 05:02:37.944927,Completed,Credit Card,City87,FL,11.74,94.57,547.65
12339,3881,2023-01-09 13:43:32.355704,Completed,Apple Pay,City86,CA,7.53,10.12,267.58
12340,18813,2023-07-17 09:17:37.741635,Completed,PayPal,City86,MI,0.53,0.0,232.18
12344,9342,2022-11-23 13:58:18.003142,Completed,Credit Card,City78,FL,20.39,0.0,228.81
12346,12690,2023-05-27 10:14:11.833655,Completed,Credit Card,City62,GA,9.2,0.0,112.73
12348,13769,2023-08-22 13:44:22.413578,Completed,PayPal,City2,CA,10.38,65.86,860.0500000000001
12352,16060,2023-11-21 07:02:31.484044,Completed,Apple Pay,City21,IL,23.37,72.72,607.46
12356,16540,2023-01-25 15:24:59.491652,Completed,Credit Card,City25,MI,2.73,39.97,229.23
12362,16457,2022-05-17 15:44:58.297782,Cancelled,Credit Card,City15,NY,16.91,0.0,1089.8200000000002
12371,4961,2023-03-28 04:04:33.139968,Completed,Apple Pay,City20,OH,7.18,48.970000000000006,317.63
12372,2879,2021-12-25 20:09:35.607174,Completed,PayPal,City62,NY,23.22,385.12,2772.76
12374,17102,2023-12-16 16:31:22.290590,Completed,Debit Card,City44,OH,13.46,425.6,2292.5600000000004
12378,13295,2022-08-03 14:51:52.202343,Completed,Apple Pay,City20,NC,10.48,265.79,7478.75
12390,3872,2023-08-27 01:52:02.960744,Completed,Debit Card,City6,IL,18.51,0.0,291.61
12391,2056,2023-11-24 16:21:44.239303,Completed,PayPal,City38,FL,3.39,18.51,191.89
12392,16799,2023-09-13 23:22:29.195352,Completed,Apple Pay,City78,OH,2.92,0.0,2027.81
12402,3220,2023-10-12 23:43:15.170239,Completed,Apple Pay,City23,IL,8.34,3.84,1525.16
12403,7299,2023-10-07 16:41:44.171954,Returned,PayPal,City73,TX,22.92,0.0,698.68
12406,2381,2023-12-06 18:38:53.201599,Returned,PayPal,City29,NC,23.24,602.46,3120.45
12408,17528,2023-02-24 13:03:03.800086,Completed,Apple Pay,City17,CA,24.96,0.0,265.25
12411,1638,2023-08-12 02:45:54.516896,Completed,Credit Card,City2,NC,8.06,0.0,2399.69
12413,9552,2022-04-17 08:21:01.660223,Completed,Credit Card,City64,MI,13.61,0.0,5585.53
12415,13981,2023-09-04 00:58:00.584713,Completed,Debit Card,City17,FL,16.15,0.0,418.4
12418,4985,2023-10-20 01:36:09.126937,Completed,PayPal,City10,TX,1.27,0.0,142.81
12422,977,2023-05-11 16:06:09.712852,Completed,Credit Card,City80,GA,12.88,0.0,516.62
12423,17003,2023-10-10 18:19:40.925088,Completed,Apple Pay,City79,NY,6.71,0.0,2678.36
12424,11294,2022-09-14 02:44:58.576212,Completed,Credit Card,City38,NC,19.95,0.0,1579.89
12426,382,2022-06-08 18:38:27.492273,Completed,Debit Card,City44,NC,0.09,0.0,321.9
12427,15717,2022-06-24 20:43:17.670154,Completed,Debit Card,City56,NY,0.61,774.58,4552.539999999999
12435,3027,2022-08-31 16:03:29.261024,Completed,Credit Card,City56,CA,14.39,0.0,1217.6700000000003
12436,19317,2023-02-16 06:26:25.267141,Completed,Credit Card,City84,MI,23.67,0.0,1591.34
12438,4992,2023-10-28 07:22:14.319868,Completed,Debit Card,City90,GA,20.8,713.9,3941.730000000001
12439,9954,2023-01-12 22:18:02.272661,Completed,PayPal,City33,CA,13.23,64.66,1978.93
12440,15344,2023-04-10 11:08:47.821916,Completed,Credit Card,City58,NC,4.5,0.0,776.39
12443,11346,2023-09-30 02:10:05.356653,Completed,Debit Card,City76,TX,24.99,0.0,884.88
12444,6943,2023-11-26 16:22:19.837764,Completed,Credit Card,City33,NY,19.95,0.0,1008.54
12445,11892,2022-06-26 06:45:53.110414,Completed,Credit Card,City23,CA,2.35,0.0,3244.93
12449,8597,2023-10-29 05:30:55.912364,Completed,PayPal,City48,NY,7.2,15.18,93.25
12452,15936,2023-10-20 23:58:44.029740,Completed,PayPal,City29,TX,8.78,32.67,539.7
12457,11810,2023-06-25 13:22:23.024989,Completed,Apple Pay,City60,FL,0.36,141.96,2642.47
12461,17125,2023-05-13 19:35:45.643572,Completed,Apple Pay,City86,NY,4.73,0.0,118.45
12462,3841,2022-05-07 14:40:02.003578,Returned,PayPal,City45,OH,12.46,35.06,327.96
12467,3364,2023-09-25 15:41:02.055953,Returned,Credit Card,City70,MI,17.32,0.0,4315.619999999999
12470,8141,2023-12-29 17:03:14.819627,Completed,Credit Card,City25,FL,3.74,0.0,258.6
12472,457,2023-06-13 11:58:51.489205,Completed,PayPal,City14,IL,18.7,0.0,344.55
12473,7069,2023-08-30 15:10:25.478633,Completed,PayPal,City8,PA,20.31,24.89,706.5699999999999
12476,10479,2022-10-07 11:29:29.511511,Completed,PayPal,City72,FL,1.42,16.28,93.7
12478,7692,2023-06-15 18:12:18.128462,Completed,Apple Pay,City53,NY,8.04,0.0,3530.19
12480,6702,2023-02-11 20:47:45.129844,Returned,PayPal,City31,NY,3.91,0.0,976.85
