order_id,customer_id,order_date,order_status,shipping_state,total_amount
542543.0,16467,2011-05-18,Completed,United Kingdom,3.9
542544.0,12893,2010-09-17,Completed,United Kingdom,11.7
542545.0,13027,2011-07-15,Completed,United Kingdom,1.69
542546.0,15964,2009-12-02,Completed,United Kingdom,118.8
542547.0,14263,2011-04-19,Completed,United Kingdom,6.76
542548.0,15608,2011-03-13,Completed,United Kingdom,61.2
542549.0,17404,2010-03-11,Completed,United Kingdom,2.55
106184.0,13871,2011-05-18,Cancelled,United Kingdom,0.0
542551.0,14952,2010-11-07,Completed,United Kingdom,4.95
542552.0,14975,2011-11-22,Completed,United Kingdom,4.95
542553.0,12999,2010-08-20,Completed,United Kingdom,216.0
542554.0,16546,2011-11-08,Completed,United Kingdom,25.5
542555.0,14525,2010-06-30,Completed,United Kingdom,18.0
542556.0,17656,2010-09-17,Completed,United Kingdom,5.9
542557.0,15864,2010-06-25,Completed,Germany,2.95
542558.0,15856,2011-09-01,Completed,United Kingdom,3.3
542559.0,14988,2009-12-08,Completed,United Kingdom,17.7
542560.0,15185,2010-05-31,Completed,Portugal,9.9
542561.0,12611,2010-06-30,Completed,United Kingdom,0.55
542562.0,13862,2011-10-05,Completed,United Kingdom,0.55
542563.0,17055,2010-01-05,Completed,United Kingdom,2.55
542564.0,12476,2011-05-16,Completed,United Kingdom,1.95
542565.0,15260,2010-01-06,Completed,Portugal,25.5
542566.0,15019,2010-07-15,Completed,United Kingdom,19.8
542567.0,16752,2011-08-05,Completed,United Kingdom,11.8
542568.0,13428,2011-01-22,Completed,United Kingdom,3.38
542569.0,14518,2010-05-24,Completed,United Kingdom,76.5
542570.0,15119,2010-03-17,Completed,United Kingdom,0.55
542571.0,13928,2010-07-27,Completed,United Kingdom,3.3
542572.0,13770,2010-11-10,Completed,France,29.7
542573.0,13779,2010-02-19,Completed,United Kingdom,3.38
542574.0,13280,2011-03-12,Completed,United Kingdom,5.9
542575.0,14698,2010-06-30,Completed,United Kingdom,2.55
542576.0,14723,2010-11-03,Completed,United Kingdom,19.8
542577.0,15573,2011-06-02,Completed,United Kingdom,76.5
106212.0,12682,2010-12-20,Cancelled,United Kingdom,0.0
542579.0,16158,2010-07-16,Completed,Netherlands,9.9
542580.0,15025,2011-02-11,Completed,United Kingdom,72.0
542581.0,13207,2011-05-13,Completed,United Kingdom,7.8
542582.0,14553,2010-09-14,Completed,United Kingdom,0.55
542583.0,15554,2010-02-19,Completed,United Kingdom,1.1
542584.0,17733,2010-07-03,Completed,United Kingdom,18.0
542585.0,17257,2011-06-15,Completed,United Kingdom,9.9
542586.0,12837,2010-07-21,Completed,United Kingdom,17.7
542587.0,12462,2010-08-30,Completed,United Kingdom,108.0
542588.0,16847,2011-10-25,Completed,United Kingdom,1.1
542589.0,15902,2011-09-19,Completed,United Kingdom,5.9
542590.0,15743,2011-02-03,Completed,Belgium,5.1
542591.0,15913,2011-08-07,Completed,United Kingdom,2.55
542592.0,15910,2010-11-11,Completed,United Kingdom,4.95
542593.0,15021,2011-08-30,Completed,United Kingdom,51.0
542594.0,14814,2010-04-26,Completed,United Kingdom,3.38
542595.0,17290,2010-06-30,Completed,EIRE,6.6
542596.0,15789,2011-05-23,Completed,United Kingdom,1.95
542597.0,15714,2011-03-14,Completed,United Kingdom,11.8
542598.0,14965,2010-09-02,Completed,United Kingdom,5.9
542599.0,17452,2010-10-20,Completed,United Kingdom,3.3
542600.0,12668,2010-01-27,Completed,France,72.0
542601.0,18285,2010-03-24,Completed,United Kingdom,9.9
542602.0,16736,2011-01-12,Completed,Belgium,3.9
542603.0,15865,2011-10-15,Completed,United Kingdom,5.9
542604.0,18100,2011-01-17,Completed,United Kingdom,0.55
542605.0,14765,2011-06-09,Completed,United Kingdom,10.14
542606.0,15392,2010-12-17,Completed,United Kingdom,1.1
542607.0,17281,2011-06-16,Completed,United Kingdom,9.9
542608.0,17429,2011-03-10,Completed,United Kingdom,25.5
542609.0,14663,2011-06-21,Completed,United Kingdom,12.75
542610.0,13272,2010-05-31,Completed,United Kingdom,2.55
542611.0,15808,2011-08-31,Completed,Germany,18.0
542612.0,17172,2010-07-30,Completed,United Kingdom,4.95
542613.0,12860,2011-05-27,Completed,EIRE,51.0
542614.0,13193,2010-04-30,Completed,United Kingdom,1.65
542615.0,15311,2011-02-18,Completed,United Kingdom,5.9
542616.0,13693,2011-04-29,Completed,United Kingdom,9.9
542617.0,13226,2010-11-18,Completed,United Kingdom,35.4
542618.0,14584,2011-05-22,Completed,United Kingdom,7.8
542619.0,17935,2010-12-19,Completed,United Kingdom,4.95
542620.0,16912,2010-11-10,Completed,United Kingdom,153.0
542621.0,14374,2011-03-07,Completed,Belgium,7.8
542622.0,15055,2010-08-19,Completed,United Kingdom,11.7
542623.0,14736,2010-09-04,Completed,United Kingdom,36.0
542624.0,12751,2010-06-02,Completed,United Kingdom,4.95
542625.0,13776,2011-01-13,Completed,Netherlands,12.75
542626.0,12598,2010-12-16,Completed,United Kingdom,7.8
542627.0,15546,2010-02-25,Completed,United Kingdom,2.55
542628.0,17413,2011-06-10,Completed,United Kingdom,18.0
542629.0,17212,2010-11-29,Completed,United Kingdom,1.69
542630.0,17848,2011-04-26,Completed,United Kingdom,0.55
542631.0,16801,2010-09-12,Completed,EIRE,11.7
542632.0,16012,2011-11-06,Completed,United Kingdom,4.95
542633.0,13100,2009-12-26,Completed,United Kingdom,153.0
542634.0,13365,2011-11-29,Completed,United Kingdom,1.1
542635.0,14012,2011-06-02,Completed,United Kingdom,6.6
542636.0,16330,2010-06-26,Completed,France,1.69
542637.0,18063,2010-01-12,Completed,United Kingdom,4.95
542638.0,17329,2011-05-03,Completed,United Kingdom,1.1
542639.0,14464,2010-04-06,Completed,United Kingdom,1.95
542640.0,12931,2011-04-09,Completed,United Kingdom,1.1
542641.0,14035,2010-07-20,Completed,United Kingdom,3.3
542642.0,17005,2011-01-07,Completed,United Kingdom,9.9
542643.0,15990,2011-03-23,Completed,United Kingdom,25.5
542644.0,16920,2009-12-21,Completed,United Kingdom,5.1
542645.0,17969,2011-02-09,Completed,Germany,1.95
542646.0,15639,2011-03-01,Completed,United Kingdom,7.8
542647.0,12950,2011-04-13,Completed,United Kingdom,40.56
542648.0,13888,2011-08-30,Completed,United Kingdom,29.7
542649.0,18227,2011-03-17,Completed,United Kingdom,9.9
106284.0,16153,2010-11-21,Cancelled,United Kingdom,0.0
542651.0,15515,2010-01-30,Completed,United Kingdom,153.0
542652.0,13129,2010-01-06,Completed,France,12.75
542653.0,16846,2010-07-20,Completed,Portugal,3.3
542654.0,15287,2010-12-17,Completed,United Kingdom,4.95
542655.0,17580,2011-08-14,Completed,Germany,2.2
542656.0,17002,2010-05-30,Completed,United Kingdom,4.95
106291.0,14813,2011-11-15,Cancelled,United Kingdom,0.0
542658.0,16386,2011-11-14,Completed,Belgium,1.69
542659.0,15316,2011-07-17,Completed,United Kingdom,9.9
542660.0,14203,2010-06-14,Completed,United Kingdom,1.1
542661.0,12887,2010-10-09,Completed,United Kingdom,15.3
542662.0,13492,2010-09-04,Completed,United Kingdom,5.9
542663.0,16365,2010-01-24,Completed,United Kingdom,1.95
542664.0,14464,2010-08-07,Completed,United Kingdom,7.8
542665.0,14257,2010-01-19,Completed,United Kingdom,36.0
542666.0,12511,2010-02-10,Completed,United Kingdom,5.9
542667.0,17070,2010-08-18,Completed,United Kingdom,1.95
542668.0,17966,2010-07-01,Completed,United Kingdom,29.7
542669.0,15580,2010-07-24,Completed,United Kingdom,3.38
542670.0,16048,2011-01-30,Completed,United Kingdom,5.1
542671.0,14590,2011-01-03,Completed,United Kingdom,5.9
542672.0,13960,2011-05-11,Completed,United Kingdom,0.55
542673.0,15302,2011-10-26,Completed,France,19.8
542674.0,17919,2011-02-01,Completed,United Kingdom,29.7
542675.0,15319,2010-04-01,Completed,United Kingdom,4.95
542676.0,14368,2011-06-03,Completed,United Kingdom,36.0
542677.0,15944,2010-03-29,Completed,United Kingdom,3.3
542678.0,17174,2010-09-16,Completed,United Kingdom,25.5
542679.0,12853,2010-05-09,Completed,United Kingdom,12.75
542680.0,15218,2010-04-09,Completed,United Kingdom,2.55
542681.0,15159,2011-09-16,Completed,United Kingdom,25.5
542682.0,16039,2010-04-06,Completed,United Kingdom,2.55
542683.0,12355,2011-01-27,Completed,United Kingdom,108.0
542684.0,17981,2011-05-14,Completed,Germany,6.6
542685.0,16065,2011-09-01,Completed,Germany,18.0
542686.0,14632,2010-05-01,Completed,United Kingdom,2.95
542687.0,13668,2011-09-04,Completed,United Kingdom,10.2
542688.0,15909,2011-08-26,Completed,United Kingdom,10.2
542689.0,18130,2010-01-14,Completed,United Kingdom,3.3
542690.0,14209,2011-06-23,Completed,United Kingdom,9.9
542691.0,16810,2010-11-21,Completed,United Kingdom,1.1
542692.0,14064,2010-11-01,Completed,United Kingdom,12.75
542693.0,15320,2010-02-08,Completed,France,0.55
542694.0,13872,2011-07-03,Completed,United Kingdom,59.4
542695.0,14252,2011-11-21,Completed,United Kingdom,18.0
542696.0,17707,2011-10-31,Completed,United Kingdom,9.9
542697.0,12667,2011-10-26,Completed,United Kingdom,5.9
542698.0,17128,2011-06-20,Completed,Belgium,2.2
542699.0,16082,2009-12-06,Completed,United Kingdom,10.2
542700.0,16469,2011-04-05,Completed,United Kingdom,72.0
542701.0,12753,2011-04-15,Completed,United Kingdom,3.9
542702.0,15943,2010-09-03,Completed,United Kingdom,2.55
542703.0,17034,2010-01-09,Completed,United Kingdom,25.5
542704.0,14644,2010-10-05,Completed,Germany,36.0
542705.0,18182,2010-11-25,Completed,United Kingdom,1.69
542706.0,16792,2011-03-13,Completed,United Kingdom,153.0
542707.0,16397,2010-04-17,Completed,United Kingdom,30.6
542708.0,18140,2010-11-14,Completed,United Kingdom,2.2
542709.0,14800,2010-04-21,Completed,United Kingdom,0.55
542710.0,14953,2011-02-08,Completed,United Kingdom,2.55
542711.0,18273,2010-03-21,Completed,United Kingdom,2.2
542712.0,13998,2010-05-20,Completed,United Kingdom,0.55
542713.0,16507,2011-10-18,Completed,United Kingdom,3.3
542714.0,16667,2010-06-07,Completed,United Kingdom,2.55
542715.0,12948,2010-04-04,Completed,EIRE,2.2
542716.0,16555,2011-06-27,Completed,United Kingdom,51.0
542717.0,12994,2010-05-20,Completed,United Kingdom,1.95
542718.0,13302,2010-01-31,Completed,United Kingdom,6.6
542719.0,16944,2011-10-02,Completed,United Kingdom,1.65
542720.0,17545,2010-08-30,Completed,United Kingdom,25.5
542721.0,16793,2010-01-10,Completed,Germany,0.55
542722.0,14608,2010-02-26,Completed,United Kingdom,11.7
542723.0,15835,2010-10-15,Completed,United Kingdom,17.7
542724.0,15988,2011-05-13,Completed,United Kingdom,4.95
542725.0,14138,2010-08-15,Completed,United Kingdom,3.38
542726.0,17059,2010-06-24,Completed,United Kingdom,7.8
542727.0,16262,2010-07-14,Completed,United Kingdom,30.6
106362.0,12597,2011-07-13,Cancelled,France,0.0
542729.0,13603,2011-03-20,Completed,United Kingdom,20.28
542730.0,14847,2011-09-01,Completed,United Kingdom,9.9
542731.0,15688,2011-05-19,Completed,United Kingdom,15.3
542732.0,16679,2011-09-24,Completed,United Kingdom,76.5
542733.0,13954,2011-05-22,Completed,United Kingdom,1.69
542734.0,13085,2011-04-14,Completed,Spain,0.55
542735.0,14102,2010-03-27,Completed,United Kingdom,3.38
542736.0,14538,2011-01-23,Completed,United Kingdom,2.95
542737.0,13038,2011-06-19,Completed,United Kingdom,5.9
542738.0,14194,2010-12-02,Completed,United Kingdom,12.75
542739.0,13527,2011-10-25,Completed,United Kingdom,25.5
542740.0,17803,2010-08-16,Completed,EIRE,9.9
542741.0,13632,2011-09-10,Completed,Germany,5.1
542742.0,17014,2010-03-21,Completed,United Kingdom,4.95
542743.0,12697,2010-08-28,Completed,United Kingdom,12.75
542744.0,15251,2011-01-03,Completed,United Kingdom,3.38
542745.0,13485,2011-11-24,Completed,United Kingdom,2.95
542746.0,16233,2010-08-02,Completed,Spain,20.28
542747.0,17970,2011-07-29,Completed,Germany,1.69
542748.0,16040,2011-07-16,Completed,France,6.6
542749.0,14128,2011-09-08,Completed,Netherlands,76.5
542750.0,14169,2010-11-14,Completed,United Kingdom,36.0
542751.0,12659,2010-03-12,Completed,United Kingdom,19.8
542752.0,14920,2010-05-17,Completed,United Kingdom,76.5
542753.0,12494,2010-06-27,Completed,United Kingdom,76.5
542754.0,14253,2010-05-16,Completed,United Kingdom,108.0
542755.0,13342,2010-09-26,Completed,United Kingdom,76.5
542756.0,14204,2010-11-12,Completed,United Kingdom,18.0
542757.0,16933,2010-03-29,Completed,United Kingdom,18.0
542758.0,17524,2011-03-17,Completed,United Kingdom,6.76
542759.0,14763,2011-06-07,Completed,United Kingdom,10.2
106394.0,13103,2011-07-14,Cancelled,Portugal,0.0
542761.0,13347,2010-10-29,Completed,United Kingdom,29.7
542762.0,13746,2010-09-02,Completed,United Kingdom,1.65
542763.0,17377,2011-06-04,Completed,United Kingdom,4.95
542764.0,13149,2011-04-05,Completed,Germany,29.7
542765.0,12485,2010-10-26,Completed,United Kingdom,0.55
542766.0,13502,2010-03-21,Completed,United Kingdom,108.0
542767.0,14471,2011-04-12,Completed,United Kingdom,6.6
542768.0,15009,2011-03-05,Completed,United Kingdom,9.9
542769.0,15456,2010-05-19,Completed,Germany,72.0
542770.0,18195,2010-06-22,Completed,United Kingdom,19.8
542771.0,13441,2009-12-04,Completed,United Kingdom,5.1
542772.0,13048,2010-07-17,Completed,United Kingdom,19.8
542773.0,16053,2011-10-15,Completed,United Kingdom,9.9
542774.0,13099,2010-07-01,Completed,United Kingdom,51.0
542775.0,17067,2009-12-23,Completed,United Kingdom,2.55
542776.0,14814,2010-01-29,Completed,United Kingdom,12.75
542777.0,17154,2010-09-06,Completed,United Kingdom,59.4
542778.0,17240,2010-11-28,Completed,United Kingdom,5.9
542779.0,14318,2011-02-10,Completed,United Kingdom,36.0
542780.0,12646,2010-09-12,Completed,United Kingdom,5.1
542781.0,15843,2010-07-12,Completed,Australia,5.9
542782.0,14185,2010-07-19,Completed,United Kingdom,12.75
542783.0,12793,2011-05-10,Completed,United Kingdom,1.69
542784.0,17367,2010-03-21,Completed,United Kingdom,29.7
542785.0,18084,2010-01-03,Completed,France,3.3
542786.0,12437,2010-10-06,Completed,United Kingdom,3.38
542787.0,13453,2010-09-20,Completed,United Kingdom,2.95
542788.0,12429,2011-06-29,Completed,United Kingdom,12.75
542789.0,13623,2011-06-26,Completed,Germany,3.38
542790.0,13132,2010-05-19,Completed,United Kingdom,2.55
542791.0,15123,2010-07-17,Completed,EIRE,25.5
542792.0,13505,2011-11-29,Completed,United Kingdom,108.0
542793.0,16098,2010-01-21,Completed,United Kingdom,9.9
542794.0,16218,2011-07-14,Completed,France,153.0
542795.0,16156,2010-06-09,Completed,United Kingdom,6.6
542796.0,13388,2010-11-30,Completed,Switzerland,7.8
542797.0,16091,2011-05-01,Completed,United Kingdom,1.69
542798.0,13497,2011-03-06,Completed,United Kingdom,3.3
542799.0,14769,2011-06-11,Completed,United Kingdom,4.95
542800.0,16068,2011-10-21,Completed,United Kingdom,25.5
542801.0,16946,2011-10-28,Completed,United Kingdom,4.95
542802.0,17864,2010-02-06,Completed,United Kingdom,4.95
542803.0,16644,2011-05-19,Completed,Germany,2.2
542804.0,14171,2010-04-21,Completed,United Kingdom,5.9
542805.0,12753,2011-08-30,Completed,United Kingdom,11.8
542806.0,15284,2010-03-22,Completed,United Kingdom,6.76
542807.0,15195,2010-10-03,Completed,United Kingdom,3.9
542808.0,12365,2010-10-10,Completed,United Kingdom,5.9
542809.0,15999,2011-04-12,Completed,France,6.6
542810.0,18160,2010-03-09,Completed,United Kingdom,18.0
542811.0,13727,2010-08-18,Completed,United Kingdom,1.1
106446.0,13557,2011-08-09,Cancelled,Netherlands,0.0
542813.0,13875,2010-12-29,Completed,United Kingdom,6.76
542814.0,16477,2010-03-09,Completed,United Kingdom,4.95
542815.0,17023,2010-12-02,Completed,Spain,18.0
542816.0,13671,2011-05-10,Completed,United Kingdom,1.95
542817.0,17487,2010-09-16,Completed,United Kingdom,36.0
542818.0,16552,2010-01-23,Completed,France,11.8
542819.0,18012,2011-07-14,Completed,United Kingdom,12.75
542820.0,16300,2010-06-22,Completed,France,118.8
542821.0,14101,2011-03-22,Completed,United Kingdom,5.1
106456.0,15162,2011-08-23,Cancelled,United Kingdom,0.0
542823.0,17753,2011-08-16,Completed,United Kingdom,12.75
542824.0,14121,2011-09-27,Completed,Spain,72.0
542825.0,12728,2010-10-28,Completed,United Kingdom,59.4
542826.0,16138,2010-12-25,Completed,United Kingdom,61.2
542827.0,16053,2010-08-15,Completed,Netherlands,1.1
542828.0,16265,2010-09-30,Completed,United Kingdom,0.55
542829.0,14309,2011-02-16,Completed,United Kingdom,5.1
542830.0,16956,2010-07-24,Completed,United Kingdom,1.95
542831.0,15459,2010-05-17,Completed,United Kingdom,3.3
542832.0,14701,2010-11-17,Completed,United Kingdom,18.0
542833.0,15971,2011-02-12,Completed,United Kingdom,0.55
542834.0,13368,2010-10-02,Completed,United Kingdom,1.69
106469.0,15560,2009-12-14,Cancelled,United Kingdom,0.0
542836.0,16431,2011-03-28,Completed,United Kingdom,29.7
542837.0,13629,2010-10-16,Completed,United Kingdom,1.69
542838.0,12536,2011-01-04,Completed,United Kingdom,3.3
542839.0,12647,2011-05-28,Completed,France,59.4
542840.0,15489,2011-10-07,Completed,United Kingdom,4.95
542841.0,16732,2009-12-28,Completed,United Kingdom,9.9
542842.0,17850,2010-11-15,Completed,United Kingdom,0.55
542843.0,14925,2010-11-30,Completed,United Kingdom,19.8
542844.0,16049,2011-08-28,Completed,United Kingdom,2.95
542845.0,18000,2011-04-11,Completed,Spain,11.8
542846.0,12640,2010-10-31,Completed,United Kingdom,118.8
542847.0,15424,2010-06-03,Completed,United Kingdom,3.3
542848.0,15909,2010-03-31,Completed,United Kingdom,9.9
542849.0,15439,2011-10-23,Completed,United Kingdom,9.9
542850.0,17596,2010-08-13,Completed,United Kingdom,3.38
542851.0,15164,2010-09-11,Completed,United Kingdom,1.69
106486.0,15482,2010-12-01,Cancelled,United Kingdom,0.0
542853.0,14511,2011-11-23,Completed,United Kingdom,12.75
542854.0,12656,2010-09-11,Completed,United Kingdom,3.38
542855.0,14371,2010-11-01,Completed,United Kingdom,7.8
542856.0,12650,2011-09-13,Completed,United Kingdom,108.0
542857.0,14279,2010-09-17,Completed,United Kingdom,19.8
542858.0,17443,2011-06-22,Completed,United Kingdom,11.8
542859.0,16462,2010-08-12,Completed,United Kingdom,11.8
542860.0,13416,2011-10-14,Completed,United Kingdom,4.95
542861.0,15190,2011-01-08,Completed,United Kingdom,2.55
542862.0,14432,2011-05-19,Completed,United Kingdom,4.95
542863.0,17466,2010-01-14,Completed,Switzerland,23.4
542864.0,13220,2011-06-26,Completed,United Kingdom,3.9
542865.0,13060,2011-09-13,Completed,United Kingdom,10.2
542866.0,13085,2010-07-25,Completed,United Kingdom,19.8
542867.0,15238,2011-04-12,Completed,United Kingdom,4.95
542868.0,17316,2010-02-21,Completed,United Kingdom,25.5
542869.0,13594,2010-11-02,Completed,United Kingdom,1.95
542870.0,14613,2010-11-18,Completed,United Kingdom,61.2
106505.0,17086,2009-12-15,Cancelled,Switzerland,0.0
542872.0,13753,2010-09-25,Completed,United Kingdom,2.2
542873.0,15241,2009-12-25,Completed,United Kingdom,2.2
542874.0,14301,2010-04-12,Completed,Germany,2.2
542875.0,12430,2011-02-08,Completed,United Kingdom,1.95
542876.0,12862,2010-02-06,Completed,United Kingdom,4.95
542877.0,18018,2010-01-31,Completed,United Kingdom,0.55
542878.0,16079,2011-07-27,Completed,United Kingdom,0.55
542879.0,16078,2011-07-29,Completed,Germany,1.65
542880.0,13830,2011-01-29,Completed,United Kingdom,59.4
542881.0,16135,2010-06-08,Completed,EIRE,72.0
542882.0,18239,2011-11-16,Completed,United Kingdom,15.3
542883.0,15509,2011-03-16,Completed,United Kingdom,1.95
542884.0,17309,2011-08-22,Completed,EIRE,1.65
542885.0,14224,2010-05-27,Completed,United Kingdom,72.0
542886.0,17714,2010-12-25,Completed,United Kingdom,2.55
542887.0,17967,2010-06-25,Completed,United Kingdom,3.3
542888.0,16466,2011-03-17,Completed,United Kingdom,19.8
542889.0,15038,2010-09-15,Completed,United Kingdom,3.3
542890.0,12392,2010-10-22,Completed,United Kingdom,5.9
542891.0,15688,2011-06-15,Completed,United Kingdom,15.3
542892.0,13431,2011-10-05,Completed,United Kingdom,11.7
542893.0,15793,2010-06-03,Completed,United Kingdom,1.65
542894.0,18100,2011-08-29,Completed,United Kingdom,2.95
542895.0,17640,2010-04-27,Completed,United Kingdom,76.5
542896.0,18000,2011-04-20,Completed,Belgium,7.8
542897.0,16815,2010-10-21,Completed,United Kingdom,2.95
542898.0,13510,2010-10-01,Completed,United Kingdom,23.4
542899.0,17701,2010-07-31,Completed,United Kingdom,4.95
542900.0,16340,2011-11-20,Completed,United Kingdom,3.38
542901.0,14711,2010-01-13,Completed,United Kingdom,9.9
542902.0,16401,2011-02-06,Completed,United Kingdom,59.4
542903.0,14921,2010-04-26,Completed,United Kingdom,7.8
106538.0,15730,2010-01-24,Cancelled,United Kingdom,0.0
542905.0,14121,2011-10-06,Completed,United Kingdom,2.95
542906.0,15633,2011-05-18,Completed,United Kingdom,17.7
542907.0,13785,2010-09-05,Completed,United Kingdom,4.95
542908.0,14596,2010-06-15,Completed,United Kingdom,25.5
542909.0,15702,2011-01-06,Completed,EIRE,1.95
542910.0,15706,2010-10-13,Completed,United Kingdom,4.95
542911.0,13320,2010-05-21,Completed,United Kingdom,10.2
542912.0,16090,2009-12-20,Completed,United Kingdom,1.69
542913.0,13781,2011-05-14,Completed,United Kingdom,6.6
542914.0,13959,2011-06-16,Completed,France,51.0
542915.0,16287,2011-03-06,Completed,United Kingdom,5.1
542916.0,16880,2010-11-23,Completed,United Kingdom,10.14
542917.0,16023,2010-06-15,Completed,United Kingdom,9.9
542918.0,15018,2011-05-07,Completed,United Kingdom,76.5
542919.0,13396,2010-11-24,Completed,United Kingdom,9.9
542920.0,16609,2011-11-12,Completed,France,3.9
542921.0,16099,2011-02-01,Completed,United Kingdom,59.4
542922.0,14184,2011-08-02,Completed,United Kingdom,6.76
542923.0,14679,2010-07-27,Completed,France,0.55
542924.0,13797,2010-05-28,Completed,United Kingdom,35.4
106559.0,12601,2009-12-10,Cancelled,United Kingdom,0.0
542926.0,17095,2011-04-27,Completed,United Kingdom,35.4
542927.0,16885,2009-12-08,Completed,United Kingdom,2.55
542928.0,14076,2010-01-07,Completed,Germany,17.7
542929.0,12894,2011-04-25,Completed,United Kingdom,4.95
542930.0,12668,2010-04-01,Completed,United Kingdom,0.55
542931.0,13032,2010-08-04,Completed,United Kingdom,29.7
542932.0,13009,2011-07-22,Completed,United Kingdom,25.5
542933.0,16291,2011-03-15,Completed,United Kingdom,19.8
542934.0,12974,2011-07-30,Completed,United Kingdom,15.3
542935.0,16186,2011-11-06,Completed,United Kingdom,25.5
106570.0,16026,2010-10-24,Cancelled,United Kingdom,0.0
106571.0,14953,2011-04-14,Cancelled,United Kingdom,0.0
542938.0,14039,2010-01-12,Completed,United Kingdom,6.6
542939.0,16875,2010-10-23,Completed,Belgium,5.9
542940.0,14613,2011-10-29,Completed,United Kingdom,9.9
542941.0,16552,2011-01-06,Completed,United Kingdom,10.14
542942.0,18078,2010-04-03,Completed,United Kingdom,51.0
542943.0,17748,2011-01-26,Completed,United Kingdom,3.3
542944.0,16193,2011-04-12,Completed,United Kingdom,10.2
542945.0,13039,2011-06-26,Completed,United Kingdom,4.95
542946.0,14443,2011-02-12,Completed,United Kingdom,6.6
542947.0,15763,2009-12-17,Completed,United Kingdom,13.2
542948.0,12783,2010-10-07,Completed,United Kingdom,0.55
542949.0,14313,2010-07-07,Completed,United Kingdom,0.55
542950.0,12841,2011-10-18,Completed,United Kingdom,2.95
542951.0,18148,2011-01-02,Completed,Spain,72.0
542952.0,14568,2010-01-08,Completed,United Kingdom,30.6
542953.0,13075,2010-02-21,Completed,Netherlands,19.8
542954.0,13290,2010-06-29,Completed,United Kingdom,1.65
542955.0,15295,2010-07-24,Completed,France,59.4
542956.0,13396,2010-04-21,Completed,United Kingdom,36.0
542957.0,13900,2010-09-19,Completed,United Kingdom,19.8
542958.0,12452,2011-07-14,Completed,United Kingdom,1.69
542959.0,16566,2010-10-06,Completed,United Kingdom,0.55
542960.0,18181,2010-11-19,Completed,United Kingdom,3.9
542961.0,18172,2011-07-24,Completed,United Kingdom,1.65
542962.0,15185,2011-05-19,Completed,United Kingdom,1.95
542963.0,16222,2011-06-06,Completed,United Kingdom,2.55
542964.0,13187,2010-05-31,Completed,United Kingdom,30.6
542965.0,15433,2010-06-06,Completed,United Kingdom,18.0
542966.0,13902,2011-02-19,Completed,United Kingdom,2.55
542967.0,15703,2010-02-16,Completed,United Kingdom,4.95
542968.0,12629,2010-11-16,Completed,United Kingdom,3.3
542969.0,13503,2011-05-30,Completed,United Kingdom,5.1
542970.0,12518,2009-12-21,Completed,United Kingdom,19.8
542971.0,17013,2011-09-13,Completed,United Kingdom,9.9
542972.0,13501,2010-01-28,Completed,France,11.7
542973.0,14898,2010-12-31,Completed,United Kingdom,36.0
542974.0,13927,2010-07-03,Completed,United Kingdom,216.0
542975.0,12693,2011-10-25,Completed,United Kingdom,12.75
542976.0,13864,2011-01-27,Completed,United Kingdom,51.0
542977.0,12537,2010-07-23,Completed,United Kingdom,108.0
542978.0,14942,2011-05-27,Completed,Germany,17.7
542979.0,16906,2010-09-22,Completed,United Kingdom,3.3
542980.0,16211,2009-12-11,Completed,United Kingdom,18.0
542981.0,13380,2010-03-02,Completed,Germany,1.1
542982.0,14211,2011-08-20,Completed,United Kingdom,2.95
542983.0,17517,2010-03-15,Completed,United Kingdom,11.8
542984.0,13425,2010-01-10,Completed,United Kingdom,9.9
542985.0,15583,2010-02-03,Completed,United Kingdom,10.14
542986.0,13681,2011-10-09,Completed,United Kingdom,9.9
542987.0,12732,2010-07-03,Completed,Germany,1.69
542988.0,15505,2011-01-16,Completed,United Kingdom,108.0
542989.0,15951,2011-06-17,Completed,United Kingdom,1.95
542990.0,14193,2011-06-28,Completed,United Kingdom,2.2
542991.0,15798,2011-05-23,Completed,United Kingdom,11.7
542992.0,15673,2010-06-13,Completed,United Kingdom,19.8
542993.0,13569,2010-01-27,Completed,United Kingdom,51.0
542994.0,12610,2011-07-06,Completed,United Kingdom,25.5
542995.0,13273,2011-03-20,Completed,United Kingdom,2.55
542996.0,13808,2011-06-01,Completed,United Kingdom,12.75
542997.0,14944,2010-11-03,Completed,United Kingdom,11.7
542998.0,16820,2009-12-09,Completed,Germany,51.0
542999.0,12390,2011-01-28,Completed,France,2.95
543000.0,14516,2010-07-07,Completed,United Kingdom,25.5
543001.0,12931,2010-02-25,Completed,United Kingdom,4.95
543002.0,17816,2011-02-07,Completed,United Kingdom,2.95
543003.0,15405,2011-04-16,Completed,United Kingdom,1.65
543004.0,18165,2010-02-06,Completed,EIRE,4.95
543005.0,17184,2011-02-10,Completed,United Kingdom,51.0
543006.0,15034,2011-07-07,Completed,United Kingdom,59.4
543007.0,17332,2011-07-30,Completed,United Kingdom,5.1
543008.0,15065,2011-04-22,Completed,United Kingdom,36.0
543009.0,15093,2011-08-24,Completed,United Kingdom,51.0
543010.0,17700,2011-08-15,Completed,Germany,25.5
543011.0,16704,2009-12-01,Completed,United Kingdom,29.7
543012.0,17659,2010-08-10,Completed,United Kingdom,1.95
543013.0,14669,2010-06-11,Completed,United Kingdom,25.5
543014.0,12697,2010-05-14,Completed,United Kingdom,9.9
