OrderID,CustomerID,OrderDate,OrderStatus,payment_method,shipping_city,shipping_state,shipping_cost,discount_amount,TotalAmount
87804,8345,2023-06-24 21:58:37.944612,Completed,Debit Card,City13,GA,22.12,131.16,2856.2200000000003
65571,5452,2023-12-24 21:29:34.225368,Completed,PayPal,City32,TX,17.23,0.0,1278.66
56365,2895,2023-12-03 13:58:57.459955,Completed,Credit Card,City16,GA,19.63,0.0,544.99
14742,14973,2023-12-05 21:11:18.246358,Completed,Apple Pay,City99,GA,8.46,0.0,219.34
15952,16764,2023-11-01 01:56:47.719269,Completed,Debit Card,City67,NY,1.24,0.0,2608.45
48562,17528,2023-07-16 22:13:50.783625,Completed,Apple Pay,City74,OH,17.68,0.0,809.78
26422,3225,2023-08-06 04:17:01.561417,Completed,Debit Card,City64,NY,4.23,179.55,2852.0000000000005
23163,7302,2023-09-13 09:27:58.614646,Returned,Credit Card,City27,NY,2.89,93.65,505.96
5305,14955,2023-12-14 08:24:45.193700,Completed,Debit Card,City47,TX,20.08,7.19,4141.0
29271,13192,2023-05-30 10:20:24.534221,Completed,Credit Card,City29,OH,14.02,0.0,262.14
60591,7024,2023-05-04 05:02:45.109478,Cancelled,Credit Card,City78,FL,19.45,319.69,1876.98
98272,7040,2022-10-16 11:04:08.158337,Completed,Credit Card,City38,MI,22.83,47.41,5282.86
82429,14272,2022-04-08 12:10:44.938985,Completed,PayPal,City33,CA,6.58,0.0,1199.49
47471,4481,2021-07-13 15:24:42.743556,Completed,Credit Card,City36,PA,12.5,419.56,1948.62
79850,14110,2022-06-12 05:26:48.796551,Completed,Apple Pay,City63,CA,22.88,84.56,2898.73
77797,14565,2023-12-18 10:41:14.595589,Completed,PayPal,City91,NY,22.92,123.7,5994.16
74939,13843,2023-02-22 11:47:26.287764,Completed,Apple Pay,City20,GA,13.13,15.53,442.63
58838,6637,2023-02-08 09:18:57.933595,Completed,Apple Pay,City48,NC,4.04,23.89,875.24
2832,11761,2022-04-12 08:49:13.688442,Completed,Debit Card,City33,TX,22.62,990.05,7291.03
78352,12727,2022-05-06 13:14:15.708885,Completed,Credit Card,City79,IL,24.45,235.34,1358.0500000000002
55487,767,2023-02-23 20:39:58.545227,Completed,Apple Pay,City87,MI,13.97,0.0,5987.7300000000005
79144,2943,2023-02-21 08:52:55.989629,Completed,Debit Card,City25,PA,8.2,0.0,3676.33
7295,17235,2023-11-07 15:32:56.071079,Completed,PayPal,City12,OH,9.56,164.57999999999998,1362.9499999999998
38323,5528,2023-06-23 06:33:12.504434,Completed,Credit Card,City84,IL,17.81,0.0,1044.95
77196,10099,2022-07-18 12:24:37.732813,Completed,Debit Card,City87,GA,13.42,0.0,3124.33
39731,8860,2021-06-25 16:24:51.245575,Completed,PayPal,City27,PA,6.83,0.0,7872.64
81157,16469,2023-03-03 22:41:04.322466,Completed,Debit Card,City93,GA,16.51,0.0,3067.4500000000003
70183,9901,2023-08-26 14:54:56.613649,Completed,PayPal,City77,GA,16.58,42.18,433.4
42929,360,2023-06-13 09:09:24.600541,Completed,Apple Pay,City25,PA,20.34,0.0,2678.9700000000003
2400,13166,2022-05-18 07:26:38.541386,Completed,Credit Card,City3,OH,10.85,89.03,5842.62
75168,6746,2022-01-13 18:08:19.957367,Completed,PayPal,City5,NY,11.02,90.49,5500.43
34855,12662,2023-08-21 21:45:08.030747,Completed,Apple Pay,City56,GA,23.59,5.4,72.16
20042,10976,2023-07-07 12:54:17.233582,Completed,Debit Card,City49,IL,3.23,0.0,545.24
95867,13511,2022-06-03 14:56:06.040808,Completed,PayPal,City79,MI,5.76,33.94,198.11
84568,17499,2022-01-27 22:48:37.192788,Completed,Debit Card,City50,GA,8.43,37.34,1010.17
25996,10509,2021-04-07 16:04:18.903994,Completed,Credit Card,City54,NY,3.95,0.0,626.5500000000001
87610,6695,2023-10-10 23:38:56.150516,Completed,Debit Card,City81,FL,4.87,0.0,1020.77
49150,10750,2022-12-24 19:46:34.412276,Completed,Apple Pay,City49,GA,20.76,221.02,1407.01
90820,5726,2023-01-21 11:04:40.564928,Cancelled,Debit Card,City40,NC,2.36,0.0,570.8100000000001
93397,11512,2023-10-23 04:20:56.194784,Completed,Credit Card,City29,OH,20.38,0.0,6506.08
22191,13007,2021-08-09 02:22:54.902275,Completed,Debit Card,City27,PA,13.38,531.48,2516.5
17645,19757,2023-12-11 22:10:45.718629,Completed,Credit Card,City89,MI,6.51,0.0,1269.9
48407,10646,2023-11-28 13:14:49.018924,Completed,PayPal,City9,NY,20.53,0.0,1516.84
61105,14675,2021-08-04 12:17:32.665220,Completed,PayPal,City24,IL,17.78,0.0,203.72
84440,19320,2023-04-28 03:45:00.456753,Returned,Credit Card,City40,OH,7.11,0.0,3669.36
3297,10773,2023-05-05 10:15:11.027447,Completed,PayPal,City92,OH,9.28,697.72,2999.9700000000003
69593,17322,2023-07-14 16:01:46.095823,Completed,Debit Card,City81,TX,12.81,0.0,196.51
46596,11732,2023-06-21 20:59:53.208752,Completed,Credit Card,City70,IL,18.35,19.17,1271.42
57491,16890,2023-10-27 04:49:30.606133,Returned,Debit Card,City100,NC,1.54,0.0,144.86
79237,9191,2023-05-16 11:09:57.675682,Completed,Debit Card,City32,TX,8.4,69.89,3606.29
11081,4120,2022-08-31 11:22:37.863252,Completed,Debit Card,City64,NC,24.42,442.93,3215.19
97042,10308,2023-10-27 15:06:57.370461,Completed,Debit Card,City80,NY,23.63,0.0,3045.5600000000004
5094,13693,2022-12-12 10:32:26.342360,Returned,Apple Pay,City25,GA,22.43,291.04,1671.69
35098,11363,2022-12-15 09:40:41.351484,Completed,Credit Card,City38,IL,8.89,0.0,579.74
37854,61,2023-04-24 06:39:02.616795,Completed,Apple Pay,City11,MI,3.03,16.36,432.96
57311,11369,2023-01-24 20:28:30.602287,Completed,Credit Card,City2,PA,7.38,456.31,2365.62
74629,4324,2023-10-08 21:33:47.811426,Completed,PayPal,City18,IL,17.78,23.5,2780.76
76115,2103,2023-07-24 14:43:40.042471,Completed,Apple Pay,City29,TX,22.86,0.0,1776.09
65310,7855,2023-03-22 03:59:52.798508,Completed,Debit Card,City75,TX,11.51,19.83,90.81
29376,8690,2023-05-30 05:40:46.380802,Completed,Apple Pay,City24,FL,8.69,92.32,1009.52
88009,17125,2022-07-23 21:47:30.681946,Completed,PayPal,City6,GA,6.76,0.0,4921.000000000001
2936,1417,2023-06-17 17:59:21.266827,Completed,Credit Card,City32,NC,0.28,0.0,2661.0000000000005
56842,10806,2023-08-05 05:37:54.632803,Completed,Debit Card,City75,IL,13.31,0.0,2082.35
84114,18617,2023-02-14 05:38:43.715436,Completed,Credit Card,City44,PA,6.34,0.0,338.58
56901,1943,2023-01-09 17:32:15.274030,Completed,Credit Card,City65,CA,14.73,0.0,2480.33
39197,18644,2021-08-15 10:39:03.509152,Completed,Apple Pay,City34,PA,20.86,0.0,46.79
97001,9599,2023-07-29 07:44:49.673392,Completed,PayPal,City62,TX,17.26,192.37,969.24
4705,11,2023-01-28 13:49:38.454225,Completed,Debit Card,City32,TX,12.11,0.0,1416.25
29890,13756,2022-12-24 02:50:32.183373,Completed,Debit Card,City31,TX,12.56,0.0,375.82
81727,6726,2022-01-28 07:07:21.913023,Completed,Apple Pay,City90,IL,7.87,0.0,361.81
64655,14707,2023-09-30 23:05:26.972186,Completed,Debit Card,City83,FL,20.14,0.0,3980.59
15439,1392,2023-12-21 09:19:50.817342,Completed,PayPal,City20,IL,21.14,289.82,3931.23
66681,15284,2023-07-05 09:11:37.908069,Returned,Credit Card,City52,IL,22.97,894.74,13462.32
28076,10596,2023-11-22 09:09:49.643681,Completed,PayPal,City39,NC,5.21,9.91,94.43
97619,7121,2022-06-27 08:49:45.324713,Returned,PayPal,City15,NC,7.08,232.0,3304.43
52982,17255,2023-08-30 01:00:31.427262,Completed,Apple Pay,City37,CA,1.56,0.0,2275.38
22856,11870,2022-07-30 15:19:01.651308,Completed,Apple Pay,City13,GA,10.48,98.72,992.77
70127,19448,2023-05-23 08:36:11.684746,Completed,PayPal,City54,FL,23.88,0.0,337.54999999999995
37684,10032,2021-06-09 09:21:12.854319,Completed,Credit Card,City85,GA,19.48,434.12,2443.25
87516,7653,2023-12-27 17:48:48.511505,Completed,Credit Card,City71,OH,9.72,16.52,916.36
61872,10986,2023-03-29 17:46:23.755940,Completed,Debit Card,City61,PA,17.66,15.5,494.0700000000001
19433,10317,2023-02-28 12:46:41.113195,Completed,Debit Card,City75,PA,3.99,0.0,910.39
1599,1066,2023-12-16 04:28:06.852097,Completed,PayPal,City86,FL,16.07,0.0,3044.46
28931,16512,2023-12-12 22:29:50.509990,Completed,Debit Card,City88,GA,12.12,390.32,6769.339999999999
46289,13360,2023-02-07 02:42:44.491537,Completed,PayPal,City94,OH,6.91,0.0,448.74
25920,4618,2023-11-30 19:30:54.820562,Completed,Debit Card,City32,CA,19.3,256.11,8979.99
39076,2323,2022-07-27 13:20:26.819255,Completed,Debit Card,City90,OH,22.47,0.0,2657.24
49659,15779,2023-12-26 02:23:19.160404,Returned,Debit Card,City84,NY,0.62,0.0,1750.64
70684,18770,2023-04-27 03:34:23.395228,Completed,Credit Card,City88,IL,7.84,24.01,789.63
61365,17479,2023-04-28 05:04:48.358861,Completed,PayPal,City60,PA,16.12,0.0,663.41
69760,6812,2023-05-16 15:03:41.704924,Completed,PayPal,City37,CA,4.16,0.0,2554.11
67370,9986,2023-06-26 05:15:20.634373,Completed,PayPal,City48,MI,6.61,294.7,1185.39
58782,3288,2022-03-11 12:18:21.395984,Completed,Apple Pay,City97,NY,18.67,0.0,1925.35
8042,18164,2023-05-25 05:14:43.366245,Completed,Apple Pay,City100,IL,8.65,2.78,1907.54
59154,6856,2021-12-31 13:34:25.108476,Returned,Credit Card,City79,CA,4.13,0.0,5713.83
56203,19664,2022-05-18 17:05:07.954850,Completed,Debit Card,City59,OH,14.31,0.0,1436.3
89974,14985,2023-12-29 10:47:08.468375,Completed,Apple Pay,City100,CA,15.3,0.0,2713.1000000000004
53474,1301,2022-09-24 09:48:41.489094,Completed,PayPal,City11,MI,14.61,0.0,763.94
40770,4750,2023-11-12 23:18:01.168639,Completed,PayPal,City27,PA,10.04,0.0,5613.49
37256,15836,2023-07-20 05:44:31.329029,Completed,Credit Card,City10,GA,18.56,0.0,2842.8
30571,14820,2023-11-13 02:56:42.126066,Completed,Debit Card,City8,IL,22.78,60.42,852.8399999999999
15352,11223,2023-05-08 13:03:21.414785,Completed,Debit Card,City23,MI,5.09,212.34,2634.49
84319,17950,2022-12-04 18:43:08.854949,Completed,Apple Pay,City1,GA,22.01,158.33,655.3199999999999
46705,14813,2023-07-09 06:48:13.873348,Completed,Debit Card,City89,PA,10.1,0.0,793.32
12084,12240,2023-10-15 19:57:01.751629,Completed,Apple Pay,City91,OH,12.37,1494.59,7685.96
30445,6135,2023-01-26 13:56:38.410970,Completed,Debit Card,City23,CA,17.85,0.0,3177.53
99147,15489,2023-09-10 13:39:26.372085,Completed,Credit Card,City84,IL,1.38,0.0,1154.36
35300,7956,2023-06-07 18:25:04.261712,Completed,Debit Card,City59,TX,5.75,5.12,2682.6400000000003
39813,15262,2022-02-07 10:48:07.812302,Completed,Debit Card,City87,NY,1.81,0.0,670.29
47987,19207,2022-06-06 14:18:51.649507,Completed,PayPal,City30,NC,8.04,21.13,375.29
61588,17398,2023-08-01 22:01:55.936098,Completed,Debit Card,City16,CA,15.67,0.0,591.87
79334,9445,2022-05-15 23:58:08.004493,Completed,Credit Card,City76,CA,6.94,9.66,295.25
21001,6149,2022-11-25 01:31:55.781951,Completed,PayPal,City48,NC,21.33,95.14,1599.63
28921,13,2023-10-27 14:23:29.384963,Cancelled,Apple Pay,City51,MI,11.26,66.73,443.76
6671,3347,2023-06-07 00:03:13.463152,Completed,Credit Card,City84,FL,11.92,42.19,1776.46
55045,16308,2022-09-16 06:14:23.997231,Cancelled,PayPal,City15,NY,18.38,0.0,2160.88
81670,6441,2023-10-05 06:24:33.988284,Completed,Debit Card,City25,TX,16.73,0.0,1895.19
640,12978,2023-05-30 08:54:11.987093,Completed,Apple Pay,City52,OH,16.2,0.0,210.57
96890,10504,2023-11-07 22:48:59.830200,Completed,Credit Card,City79,NC,9.0,63.23,2307.63
92794,7222,2023-07-14 17:05:49.140892,Completed,Debit Card,City10,IL,15.11,0.0,2363.14
56090,11665,2023-01-11 01:40:23.855391,Completed,PayPal,City86,FL,16.28,359.33,4063.95
27219,6111,2023-07-03 10:20:51.819129,Completed,Credit Card,City96,PA,14.48,0.0,109.91
56215,12322,2023-10-27 15:10:07.181162,Completed,Debit Card,City78,NC,19.7,0.0,6526.67
98478,2298,2022-12-28 05:03:13.398648,Cancelled,Credit Card,City47,NC,0.01,0.0,5037.06
97915,6640,2023-04-21 01:58:02.780650,Completed,Debit Card,City22,NY,16.76,0.0,2441.84
20300,14085,2023-06-19 04:35:15.496798,Completed,Credit Card,City74,IL,13.52,73.98,432.73
55223,18763,2022-10-13 21:00:33.176621,Completed,PayPal,City17,IL,8.79,0.0,189.67
93143,9509,2023-10-06 12:15:51.740001,Cancelled,PayPal,City80,NY,11.49,0.0,2453.51
24751,9073,2023-05-12 03:16:49.949803,Completed,Debit Card,City89,OH,23.54,10.73,344.93
25012,11611,2023-04-12 23:32:14.786191,Completed,Credit Card,City31,NC,0.14,0.0,248.26
70585,3179,2023-06-28 03:05:23.364480,Completed,PayPal,City77,TX,14.33,163.86,1093.04
30332,13482,2023-07-11 11:41:06.884569,Completed,Apple Pay,City95,GA,4.63,0.0,413.14
11344,10513,2022-07-12 13:24:02.367002,Completed,PayPal,City55,NY,1.87,0.0,163.09
49524,3232,2023-12-05 23:35:41.074741,Completed,Debit Card,City25,PA,23.84,31.01,302.92999999999995
7101,17163,2022-12-30 10:58:25.798743,Completed,Debit Card,City3,TX,1.39,0.0,721.05
95621,13029,2022-10-09 15:37:09.851365,Completed,Credit Card,City15,NC,9.1,0.0,502.29
50120,6557,2023-04-16 16:25:55.206346,Completed,Credit Card,City27,MI,13.16,0.0,2964.16
14404,12354,2023-12-14 22:27:08.974170,Completed,Apple Pay,City74,IL,10.65,439.18,5450.839999999999
42793,315,2022-04-15 04:41:13.813584,Completed,Credit Card,City99,PA,5.84,0.0,189.54
32279,15202,2023-05-31 08:36:21.596803,Completed,PayPal,City43,GA,17.55,221.13,5883.22
34309,1850,2023-03-21 03:39:36.334591,Returned,Credit Card,City40,NY,15.32,0.0,4079.71
64762,6001,2022-12-30 11:57:57.257952,Completed,Apple Pay,City65,GA,14.92,28.71,864.74
76045,13382,2022-12-14 16:18:39.700684,Completed,PayPal,City41,MI,7.13,0.0,152.9
51967,16647,2022-02-06 19:42:12.160149,Completed,PayPal,City56,CA,13.37,0.0,41.75
24804,817,2023-12-02 10:49:15.633934,Cancelled,Apple Pay,City46,NY,23.06,0.0,700.91
88714,11055,2022-08-03 16:20:37.456546,Completed,Apple Pay,City34,NY,3.67,0.0,1587.87
83558,6813,2023-11-20 01:10:35.700465,Returned,Credit Card,City43,NY,13.15,0.0,4292.37
66312,16595,2022-11-02 21:14:49.748244,Completed,Credit Card,City48,IL,17.86,0.0,428.2
25712,7991,2023-10-27 21:06:29.370538,Completed,PayPal,City24,TX,5.3,51.78,4166.27
4385,14374,2023-04-21 21:17:24.633620,Completed,PayPal,City9,NY,17.75,0.0,43.68
64291,16361,2023-10-11 15:51:46.416106,Completed,Credit Card,City71,PA,1.51,84.27,876.0799999999999
28108,11912,2021-11-20 01:29:18.999401,Completed,Credit Card,City16,GA,11.61,29.69,3369.4100000000003
15591,8637,2023-01-03 03:11:10.436316,Completed,Apple Pay,City33,FL,0.17,0.0,372.05
44655,19738,2022-09-25 15:52:00.039068,Completed,Apple Pay,City82,OH,6.83,587.94,5135.3
63259,18962,2022-10-21 07:51:08.578999,Completed,Apple Pay,City5,OH,19.25,68.94,295.03
37050,7202,2023-01-28 16:33:33.526968,Completed,Credit Card,City12,TX,3.59,0.0,1605.24
87271,11595,2023-06-24 02:48:38.302847,Completed,Apple Pay,City95,GA,24.28,0.0,410.28
63058,19660,2023-10-02 23:16:20.290161,Cancelled,PayPal,City83,GA,9.38,0.0,1228.4300000000003
58053,8811,2022-09-27 14:49:59.575877,Completed,Credit Card,City20,OH,4.84,0.0,5119.82
79538,12452,2023-10-28 01:07:07.534600,Completed,Apple Pay,City32,GA,18.92,34.260000000000005,327.32
75280,11601,2023-06-15 12:28:53.811647,Completed,Debit Card,City68,IL,13.92,0.0,1507.36
66973,16533,2023-04-07 01:22:26.143479,Completed,PayPal,City53,FL,11.15,309.51,2810.05
77302,13836,2023-09-29 22:54:31.920256,Completed,Credit Card,City82,IL,2.46,164.52,2953.7
23567,15811,2023-12-21 13:28:02.533765,Completed,PayPal,City21,GA,12.67,0.0,249.78
43242,7476,2021-12-07 14:02:38.939315,Completed,PayPal,City40,TX,1.41,603.44,4674.99
42540,5748,2023-04-02 16:43:36.614013,Completed,Credit Card,City96,IL,23.38,0.0,9496.38
33472,4186,2023-12-27 19:56:05.758803,Completed,Credit Card,City50,NY,13.0,5.86,313.9
72476,5123,2023-09-19 17:50:49.710326,Completed,PayPal,City26,TX,15.32,139.63,2665.5800000000004
14836,7995,2023-09-10 02:55:22.668439,Completed,Credit Card,City30,MI,9.29,28.58,2020.05
38828,15156,2023-09-29 20:42:13.796789,Completed,PayPal,City33,TX,12.64,0.0,3646.22
40474,16320,2023-10-10 07:28:05.533345,Completed,Debit Card,City95,OH,20.31,0.0,275.91
85184,826,2023-09-21 00:31:21.686130,Returned,Apple Pay,City3,MI,2.83,0.0,1225.54
87099,6487,2023-12-29 23:43:59.375051,Returned,PayPal,City76,NY,24.13,289.15,1180.72
91708,5700,2022-05-29 06:44:38.938799,Completed,Debit Card,City6,OH,17.81,271.24,2548.71
5830,13120,2022-08-15 13:13:26.877427,Completed,PayPal,City75,CA,22.73,202.1,1957.96
21150,13753,2023-12-03 21:33:29.560748,Returned,Apple Pay,City71,OH,14.04,36.36,341.29
38504,3274,2023-12-09 20:05:06.793031,Completed,PayPal,City91,PA,23.48,176.36,2772.3600000000006
87404,13004,2023-10-29 03:55:32.547931,Completed,Credit Card,City21,GA,18.74,884.3,3918.02
29272,1417,2023-07-26 07:20:31.764745,Completed,Credit Card,City98,CA,24.34,256.43,3279.4100000000008
40992,19195,2023-09-20 23:49:02.827130,Completed,Debit Card,City11,CA,19.94,0.0,3941.45
54993,9527,2023-01-01 17:05:49.066409,Completed,Debit Card,City27,CA,12.53,0.0,82.56
26417,4760,2022-12-10 12:19:30.753430,Completed,Apple Pay,City23,NY,5.31,265.07,4471.580000000001
1669,486,2022-08-28 13:21:28.384071,Cancelled,Credit Card,City11,TX,7.95,0.0,202.32
92720,19856,2023-12-20 20:07:35.665152,Completed,PayPal,City32,NY,17.92,114.4,3249.02
13328,10841,2023-08-05 23:21:01.688987,Completed,Apple Pay,City48,MI,12.75,0.0,5217.73
31241,18903,2022-10-26 08:40:58.260391,Returned,Credit Card,City57,MI,23.59,0.0,137.95
16418,11293,2022-05-04 16:45:22.015570,Completed,Debit Card,City1,CA,17.69,114.87,9036.73
8380,7405,2023-08-29 15:16:53.821483,Completed,Apple Pay,City95,IL,12.92,78.37,1498.46
10755,17983,2023-11-02 13:31:24.583259,Returned,Debit Card,City23,MI,0.99,45.55,1267.72
54061,5041,2023-04-29 04:27:44.018941,Returned,PayPal,City42,IL,11.34,60.41,252.99
22434,10498,2023-11-05 13:31:52.553923,Completed,Apple Pay,City100,MI,23.12,0.0,1520.98
65099,4258,2023-10-01 15:28:05.464267,Completed,Apple Pay,City62,MI,23.23,44.33,1294.56
45327,10363,2023-04-15 06:41:52.120676,Cancelled,Credit Card,City47,CA,12.27,203.35,1453.35
95309,12339,2023-10-31 18:34:50.780946,Returned,Apple Pay,City46,CA,9.38,16.66,928.48
97574,18057,2023-01-10 21:48:22.237948,Completed,PayPal,City93,GA,8.7,250.14,3613.43
36477,13185,2023-11-30 08:34:00.605892,Completed,Apple Pay,City1,OH,2.69,0.0,770.5
26225,357,2022-08-01 00:40:59.517112,Completed,Apple Pay,City5,TX,3.91,0.0,233.28
30467,11439,2023-07-28 10:26:04.768048,Completed,Debit Card,City4,CA,24.6,0.0,244.52
99998,7343,2022-11-12 14:35:58.072300,Completed,Apple Pay,City1,PA,19.25,20.47,1789.01
12922,17192,2023-06-30 21:08:10.117992,Completed,PayPal,City35,TX,1.2,0.0,238.31
9700,12381,2023-05-29 03:49:19.867901,Completed,Credit Card,City12,NY,1.28,0.0,1133.11
70388,1974,2023-01-21 04:17:58.045932,Completed,Debit Card,City4,PA,21.61,0.0,1419.18
34693,15010,2022-03-25 02:56:06.127416,Returned,PayPal,City91,PA,18.57,0.0,2165.73
71233,18544,2022-08-28 23:45:28.347022,Completed,Credit Card,City1,MI,23.99,0.0,520.23
4913,1002,2023-07-10 03:23:06.048078,Completed,PayPal,City81,GA,16.06,36.04,7136.91
72698,7551,2023-05-24 17:48:38.036011,Completed,Debit Card,City57,CA,4.22,0.0,1550.03
7759,8933,2023-05-26 09:27:40.665678,Completed,PayPal,City69,GA,10.92,0.0,4210.22
27483,1936,2023-12-20 18:36:32.795655,Completed,Credit Card,City80,NC,7.13,0.0,263.99
15676,12575,2023-11-04 12:53:39.968779,Completed,Apple Pay,City67,FL,12.39,0.0,6727.160000000001
5287,11688,2022-11-30 03:59:28.604710,Completed,Debit Card,City50,NC,8.51,0.0,955.76
22107,927,2023-08-03 18:24:35.094796,Completed,Debit Card,City10,PA,22.72,0.0,1067.64
56773,5851,2022-08-26 23:54:53.290006,Completed,Apple Pay,City21,IL,19.58,121.12,3638.95
51025,12651,2023-04-16 15:52:27.854187,Completed,PayPal,City100,OH,5.34,161.16,1683.0199999999998
51447,5594,2023-12-15 14:08:48.900941,Completed,PayPal,City89,FL,2.43,0.0,1349.05
41236,5064,2023-05-26 09:17:37.884578,Returned,PayPal,City87,CA,4.11,24.03,649.3100000000001
47440,6295,2023-08-21 17:53:52.961412,Completed,Apple Pay,City18,CA,12.02,193.75,2619.6
76989,14710,2022-11-12 14:11:29.315941,Completed,Apple Pay,City54,NY,24.45,41.6,398.85
37532,8300,2023-09-05 14:32:42.346278,Completed,Debit Card,City10,GA,12.26,458.74,3964.75
32667,13473,2023-04-08 05:16:15.221886,Completed,Credit Card,City16,FL,9.85,183.11,1240.0
56202,1676,2023-07-29 04:28:16.955909,Completed,Credit Card,City99,NY,9.8,0.0,1528.79
27571,3213,2023-09-15 19:38:35.201601,Returned,Apple Pay,City53,CA,23.92,134.55,3771.14
43041,14193,2023-01-25 15:17:14.499532,Completed,Debit Card,City66,PA,20.61,387.88,3497.29
53499,14682,2023-04-26 09:55:04.000658,Completed,Apple Pay,City43,OH,16.44,84.31,2888.11
35404,6838,2023-10-11 04:36:33.319151,Cancelled,Debit Card,City59,IL,9.52,106.3,1071.74
64629,1762,2022-09-07 20:16:35.547292,Completed,Credit Card,City60,GA,5.47,0.0,2893.45
84256,12510,2023-05-07 10:16:30.456754,Completed,Debit Card,City53,NC,13.63,0.0,1194.46
32529,15753,2023-11-27 18:07:31.069635,Completed,Credit Card,City24,MI,2.04,0.0,1693.19
49897,10204,2023-11-17 21:23:48.323279,Completed,PayPal,City23,FL,11.9,124.43,2124.4
95202,11933,2023-04-05 19:23:25.438654,Completed,Apple Pay,City79,MI,14.92,0.0,4591.33
65943,10017,2022-09-02 01:17:45.667815,Completed,Apple Pay,City84,OH,11.43,0.0,52.18
23646,8428,2023-06-13 19:37:35.309644,Completed,Debit Card,City6,NC,14.39,200.97,2019.2
94263,1517,2023-11-30 01:56:38.607401,Completed,PayPal,City69,OH,2.42,0.0,713.75
75548,12713,2023-03-05 01:23:31.936043,Completed,Debit Card,City68,GA,19.07,26.92,2266.2000000000003
45861,5531,2022-11-20 12:40:20.966074,Completed,Debit Card,City45,CA,6.6,0.0,3014.26
36140,13222,2023-05-11 05:54:35.855016,Completed,Apple Pay,City23,GA,20.0,0.0,803.66
85132,5816,2023-10-07 16:09:04.721898,Completed,Credit Card,City52,PA,6.85,180.95,5013.19
28005,18318,2023-12-27 16:05:06.999020,Completed,PayPal,City34,OH,6.15,0.0,849.11
86239,19888,2023-08-12 21:27:37.546531,Returned,Apple Pay,City5,OH,14.93,0.0,1188.19
23118,15215,2023-01-08 06:07:08.312000,Returned,Debit Card,City86,TX,16.09,373.28,3587.6400000000003
6728,11982,2021-09-09 05:11:09.004226,Completed,Debit Card,City14,NY,22.24,0.0,259.35
1794,18578,2023-11-20 05:40:49.692225,Completed,Debit Card,City26,NC,22.78,236.83,7472.679999999999
97540,16607,2023-03-01 09:26:03.091091,Completed,Credit Card,City28,GA,11.68,0.0,1726.84
98847,2944,2023-07-06 13:39:45.452929,Returned,PayPal,City68,FL,24.65,0.0,1031.83
95496,6721,2023-06-19 04:08:29.466221,Cancelled,PayPal,City33,GA,4.87,347.11,1558.31
90247,11467,2023-09-18 21:20:10.303231,Completed,Debit Card,City94,NY,19.57,19.15,2868.56
60353,13841,2023-09-18 13:21:13.445428,Returned,PayPal,City32,IL,2.33,222.93,2320.03
70162,1733,2023-11-09 12:28:53.232859,Completed,Debit Card,City6,TX,2.86,0.0,210.86
46521,14533,2022-11-24 15:49:50.108574,Completed,PayPal,City8,MI,19.77,0.0,1242.95
27038,14399,2022-10-05 09:03:19.946110,Completed,Debit Card,City96,FL,13.21,0.0,2195.59
38710,18310,2023-04-15 09:24:53.580802,Completed,Apple Pay,City69,NC,19.43,0.0,1872.43
16027,6213,2023-10-19 15:41:39.755752,Completed,Debit Card,City89,OH,0.53,84.31,1497.12
22529,7547,2023-10-31 18:18:46.252562,Completed,Apple Pay,City33,OH,1.99,0.0,1503.65
56637,238,2023-12-24 12:55:40.683893,Completed,Apple Pay,City81,FL,19.32,0.0,4570.13
67494,9380,2022-09-21 05:04:01.294774,Completed,Apple Pay,City40,GA,1.01,0.0,894.05
25416,10099,2023-07-26 14:03:17.776105,Completed,Credit Card,City65,PA,5.63,0.0,457.99
77105,9215,2022-02-20 03:54:41.852665,Completed,PayPal,City81,NY,24.97,0.0,201.82
85094,16150,2023-08-19 06:14:50.097163,Completed,Debit Card,City18,PA,21.19,0.0,440.75
76191,11579,2023-05-18 08:29:42.204587,Completed,Debit Card,City9,TX,14.04,41.96,2053.34
66525,17703,2023-09-06 17:22:12.441711,Completed,Apple Pay,City47,MI,15.06,0.0,654.3299999999999
99707,19060,2022-12-07 04:06:26.799528,Completed,Debit Card,City41,NC,5.33,0.0,2583.76
2145,13167,2023-12-24 08:27:46.216506,Completed,Credit Card,City26,GA,14.83,0.0,1004.38
32553,11504,2023-04-07 01:38:29.403887,Completed,Credit Card,City37,CA,20.36,0.0,4543.14
71731,19190,2023-11-28 15:49:24.171562,Completed,Apple Pay,City99,MI,13.14,0.0,204.0
10806,13569,2023-08-26 05:45:30.198646,Completed,PayPal,City9,CA,5.5,0.0,1226.25
16171,17930,2021-11-21 16:49:55.463176,Completed,Apple Pay,City100,PA,14.2,0.0,1477.88
28900,3956,2023-02-24 08:05:48.884138,Completed,Credit Card,City71,MI,6.09,0.0,383.29
67628,18716,2023-04-30 01:25:10.170270,Completed,Credit Card,City5,FL,24.26,0.0,141.54
12520,15977,2023-03-08 00:57:08.063247,Returned,Credit Card,City91,NC,3.65,0.0,57.62
52068,3154,2021-10-26 20:44:38.731035,Completed,Debit Card,City90,TX,24.81,0.0,1936.95
10882,15849,2023-02-07 12:17:42.288199,Completed,PayPal,City95,FL,2.8,0.0,12284.95
68287,6004,2023-12-28 11:21:47.654280,Completed,Debit Card,City12,FL,14.77,165.77,5034.83
39645,9192,2022-10-24 16:21:14.529965,Completed,Credit Card,City15,NC,22.55,131.16,1560.75
