return_id,order_id,customer_id,product_id,return_date,return_reason,quantity_returned,refund_amount
3549,24154,14942,708.0,2024-01-05 06:45:27.790429,Wrong Item,2.0,3519.1
3550,24154,14942,614.0,2024-01-09 06:45:27.790429,Defective,1.0,32.34
3552,24159,8199,402.0,2023-08-08 13:30:35.253654,Wrong Item,2.0,3164.56
3553,24160,6017,129.0,2023-06-24 22:38:53.860044,Defective,1.0,249.29
3554,24160,6017,782.0,2023-07-12 22:38:53.860044,Defective,1.0,947.37
3555,24160,6017,811.0,2023-06-26 22:38:53.860044,Defective,1.0,237.45
3556,24160,6017,276.0,2023-07-14 22:38:53.860044,Wrong Item,3.0,982.74
3572,24283,8274,214.0,2023-04-14 09:17:44.366233,Did not match description,1.0,697.72
3573,24294,8108,921.0,2023-08-03 01:12:01.551203,Wrong Item,1.0,240.0
3574,24294,8108,787.0,2023-07-13 01:12:01.551203,Did not match description,2.0,122.35
3575,24294,8108,506.0,2023-07-31 01:12:01.551203,Defective,2.0,2492.62
3576,24296,7736,219.0,2022-11-13 12:31:45.656602,Did not match description,1.0,831.49
3577,24296,7736,731.0,2022-11-20 12:31:45.656602,Changed Mind,4.0,589.8
3578,24313,7420,519.0,2022-10-02 07:25:46.288012,Wrong Item,1.0,471.34
3579,24313,7420,603.0,2022-10-09 07:25:46.288012,Did not match description,1.0,455.13
3580,24313,7420,294.0,2022-09-22 07:25:46.288012,Wrong Item,1.0,415.69
3581,24313,7420,590.0,2022-10-09 07:25:46.288012,Wrong Item,2.0,416.0
3582,24313,7420,103.0,2022-09-26 07:25:46.288012,Did not match description,2.0,565.46
3587,24342,12760,678.0,2022-11-07 17:32:11.802402,Wrong Item,2.0,710.41
3589,24357,18057,691.0,2022-02-04 13:37:48.037683,Changed Mind,1.0,552.09
3590,24357,18057,999.0,2022-02-11 13:37:48.037683,Did not match description,1.0,407.14
3595,24411,13611,366.0,2023-06-01 10:12:01.857056,Wrong Item,1.0,879.27
3596,24412,19495,750.0,2023-09-07 23:06:13.842069,Did not match description,1.0,107.27
3597,24412,19495,664.0,2023-09-09 23:06:13.842069,Did not match description,2.0,1406.6
3598,24428,19676,261.0,2023-07-19 06:17:31.420025,Defective,1.0,393.47
3599,24428,19676,186.0,2023-08-06 06:17:31.420025,Defective,1.0,716.14
3600,24428,19676,720.0,2023-07-21 06:17:31.420025,Wrong Item,2.0,2153.14
3602,24433,13793,864.0,2021-09-13 10:08:52.496151,Defective,4.0,2003.96
3603,24433,13793,319.0,2021-09-19 10:08:52.496151,Defective,1.0,272.28
3604,24433,13793,464.0,2021-09-23 10:08:52.496151,Did not match description,1.0,440.65
3605,24433,13793,608.0,2021-08-27 10:08:52.496151,Wrong Item,1.0,255.02
3606,24433,13793,806.0,2021-09-03 10:08:52.496151,Defective,1.0,1186.28
3611,24475,2409,426.0,2022-12-04 23:45:34.417282,Wrong Item,2.0,3655.78
3612,24485,19652,124.0,2022-08-14 00:13:45.831295,Defective,1.0,510.04
3616,24548,11864,974.0,2023-12-08 18:59:39.954765,Did not match description,1.0,1530.51
3617,24548,11864,785.0,2023-11-26 18:59:39.954765,Changed Mind,1.0,159.77
3618,24548,11864,216.0,2023-11-20 18:59:39.954765,Did not match description,1.0,493.19
3622,24585,14186,527.0,2022-03-20 20:35:11.859971,Did not match description,2.0,323.04
3629,24648,18539,276.0,2021-09-12 11:37:53.459191,Defective,1.0,327.58
3630,24664,3582,995.0,2022-03-17 23:13:43.367408,Wrong Item,1.0,288.81
3631,24664,3582,645.0,2022-03-27 23:13:43.367408,Changed Mind,2.0,562.52
3632,24675,4847,284.0,2023-01-24 02:38:50.370619,Did not match description,2.0,386.82
3643,24747,1168,803.0,2023-04-25 02:21:42.743229,Defective,2.0,664.48
3644,24757,2514,950.0,2023-05-11 23:57:25.051369,Wrong Item,1.0,1370.29
3645,24757,2514,762.0,2023-05-21 23:57:25.051369,Wrong Item,2.0,262.68
3647,24796,14017,297.0,2023-10-17 09:09:48.337680,Changed Mind,1.0,194.37
3658,24849,1897,306.0,2023-12-02 11:29:10.780732,Wrong Item,1.0,592.77
3659,24849,1897,511.0,2023-12-06 11:29:10.780732,Did not match description,1.0,273.58
3660,24849,1897,584.0,2023-12-27 11:29:10.780732,Defective,1.0,452.3
3664,24864,11275,790.0,2022-10-18 17:27:34.548130,Did not match description,1.0,255.78
3665,24864,11275,288.0,2022-10-01 17:27:34.548130,Did not match description,3.0,3445.32
3666,24864,11275,892.0,2022-10-18 17:27:34.548130,Defective,1.0,210.03
3667,24864,11275,433.0,2022-10-18 17:27:34.548130,Wrong Item,1.0,279.86
3668,24873,9924,254.0,2023-10-22 08:56:13.608921,Defective,1.0,1066.87
3669,24873,9924,661.0,2023-10-10 08:56:13.608921,Wrong Item,1.0,339.74
3670,24873,9924,55.0,2023-10-28 08:56:13.608921,Wrong Item,4.0,820.68
3673,24922,14793,33.0,2021-11-03 14:30:14.387117,Changed Mind,1.0,188.06
3674,24922,14793,701.0,2021-11-25 14:30:14.387117,Wrong Item,1.0,128.31
3675,24922,14793,412.0,2021-11-20 14:30:14.387117,Changed Mind,2.0,353.7
3682,25004,2101,722.0,2022-11-22 13:03:49.699179,Did not match description,4.0,5386.48
3685,25047,10358,790.0,2022-07-23 17:24:38.694291,Defective,3.0,767.34
3686,25047,10358,988.0,2022-07-25 17:24:38.694291,Did not match description,4.0,637.2
3687,25047,10358,337.0,2022-07-11 17:24:38.694291,Wrong Item,5.0,3648.9
3688,25047,10358,707.0,2022-07-25 17:24:38.694291,Wrong Item,1.0,44.88
3691,25102,15786,890.0,2023-12-13 14:10:29.033840,Did not match description,1.0,704.95
3692,25102,15786,222.0,2023-12-13 14:10:29.033840,Did not match description,1.0,568.45
3693,25104,5975,550.0,2021-11-21 23:02:03.220954,Changed Mind,1.0,1861.23
3694,25109,8483,515.0,2023-03-21 07:19:40.102707,Wrong Item,1.0,83.56
3695,25109,8483,93.0,2023-03-15 07:19:40.102707,Did not match description,1.0,1305.52
3696,25109,8483,458.0,2023-03-19 07:19:40.102707,Did not match description,1.0,114.45
3697,25109,8483,430.0,2023-03-24 07:19:40.102707,Defective,1.0,368.72
3698,25126,556,680.0,2022-08-08 02:50:11.920924,Changed Mind,2.0,316.66
3705,25148,9111,495.0,2023-12-02 06:49:21.128359,Did not match description,2.0,56.76
3711,25234,16025,418.0,2022-11-14 09:51:15.218501,Defective,1.0,1925.47
3712,25234,16025,605.0,2022-11-03 09:51:15.218501,Defective,1.0,248.12
3713,25234,16025,423.0,2022-11-12 09:51:15.218501,Wrong Item,1.0,425.77
3717,25274,4200,900.0,2024-01-05 10:31:16.544728,Defective,1.0,194.06
3721,25345,5137,850.0,2023-06-03 02:02:38.317804,Wrong Item,3.0,1128.73
3722,25348,19015,960.0,2023-12-11 13:33:12.975557,Did not match description,1.0,95.43
3727,25389,19930,450.0,2023-07-21 19:02:58.739981,Did not match description,2.0,310.92
3728,25389,19930,266.0,2023-07-21 19:02:58.739981,Defective,1.0,231.16
3729,25405,12046,364.0,2023-12-17 17:55:27.802354,Changed Mind,2.0,811.62
3732,25428,9434,832.0,2023-04-07 22:13:15.601382,Wrong Item,2.0,261.38
3733,25428,9434,992.0,2023-03-31 22:13:15.601382,Changed Mind,4.0,6016.16
3734,25428,9434,838.0,2023-03-29 22:13:15.601382,Defective,1.0,50.64
3735,25428,9434,701.0,2023-04-09 22:13:15.601382,Wrong Item,1.0,128.31
3736,25428,9434,505.0,2023-04-15 22:13:15.601382,Defective,1.0,141.58
3737,25433,1310,741.0,2023-04-24 23:23:36.427090,Wrong Item,3.0,343.08
3738,25433,1310,564.0,2023-04-01 23:23:36.427090,Wrong Item,1.0,2327.59
3743,25449,6805,10.0,2021-07-30 03:10:48.800273,Wrong Item,1.0,183.89
3744,25449,6805,937.0,2021-07-01 03:10:48.800273,Defective,1.0,1276.07
3746,25466,17908,55.0,2022-10-26 17:52:25.491922,Did not match description,1.0,205.17
3747,25466,17908,569.0,2022-10-25 17:52:25.491922,Defective,1.0,2254.34
3748,25501,2273,571.0,2022-10-14 20:52:06.716229,Defective,1.0,81.78
3752,25520,6220,850.0,2023-08-12 18:09:44.233344,Defective,2.0,885.28
3753,25521,13268,195.0,2023-12-17 11:58:32.355630,Changed Mind,4.0,1179.24
3754,25521,13268,74.0,2023-12-17 11:58:32.355630,Defective,2.0,138.96
3755,25521,13268,866.0,2023-12-20 11:58:32.355630,Changed Mind,1.0,301.62
3764,25570,6519,960.0,2023-12-26 01:25:29.029674,Changed Mind,1.0,95.43
3765,25570,6519,202.0,2023-12-31 01:25:29.029674,Defective,1.0,415.78
3768,25589,1303,655.0,2023-04-05 14:19:24.024401,Wrong Item,1.0,327.74
3770,25605,2509,893.0,2023-03-03 18:38:32.659897,Defective,1.0,161.53
3771,25608,14972,943.0,2023-08-13 19:07:51.087431,Wrong Item,1.0,570.08
3774,25659,19681,134.0,2023-09-13 03:57:50.507145,Defective,1.0,127.06
3775,25659,19681,430.0,2023-08-28 03:57:50.507145,Did not match description,1.0,368.72
3776,25659,19681,437.0,2023-08-21 03:57:50.507145,Did not match description,1.0,27.76
3777,25659,19681,679.0,2023-08-24 03:57:50.507145,Changed Mind,4.0,3770.77
3782,25740,13711,266.0,2023-10-17 10:25:20.746633,Wrong Item,2.0,462.32
3783,25740,13711,930.0,2023-10-16 10:25:20.746633,Did not match description,1.0,183.16
3784,25740,13711,92.0,2023-10-19 10:25:20.746633,Wrong Item,1.0,325.85
3788,25754,10957,390.0,2023-05-18 08:23:33.236510,Wrong Item,1.0,132.77
3789,25754,10957,591.0,2023-04-30 08:23:33.236510,Wrong Item,1.0,25.93
3790,25754,10957,28.0,2023-05-10 08:23:33.236510,Defective,2.0,222.55
3793,25789,17503,362.0,2023-06-28 03:37:03.789661,Did not match description,2.0,490.84
3794,25813,8063,669.0,2024-01-03 02:50:35.557842,Defective,1.0,1098.67
3795,25816,13536,137.0,2023-10-20 19:15:16.854468,Did not match description,1.0,1645.22
3803,25853,14726,754.0,2023-09-02 13:42:31.206227,Defective,1.0,692.84
3806,25902,18629,202.0,2023-09-17 18:32:34.310571,Did not match description,2.0,1039.46
3812,25948,2229,803.0,2023-04-18 06:42:25.568854,Defective,1.0,332.24
3815,25968,19107,865.0,2024-01-05 01:40:04.330446,Did not match description,1.0,1643.85
3816,25968,19107,63.0,2023-12-21 01:40:04.330446,Defective,1.0,1331.41
3817,25968,19107,560.0,2023-12-23 01:40:04.330446,Wrong Item,1.0,1034.52
3821,25998,17538,216.0,2021-12-07 19:07:16.885017,Did not match description,1.0,493.19
3822,26007,19810,329.0,2023-03-01 06:38:12.076046,Defective,1.0,55.23
3823,26007,19810,416.0,2023-03-20 06:38:12.076046,Changed Mind,1.0,341.74
3824,26007,19810,918.0,2023-03-14 06:38:12.076046,Defective,2.0,170.26
3827,26023,9127,446.0,2023-05-19 08:41:00.597891,Defective,1.0,353.94
3828,26023,9127,65.0,2023-05-22 08:41:00.597891,Defective,1.0,354.38
3829,26023,9127,681.0,2023-05-07 08:41:00.597891,Did not match description,1.0,190.2
3833,26144,633,81.0,2023-12-15 20:24:19.193080,Did not match description,1.0,326.11
3834,26144,633,210.0,2023-12-16 20:24:19.193080,Did not match description,3.0,652.59
3837,26210,8646,45.0,2023-11-18 22:48:30.631637,Did not match description,2.0,315.04
3838,26210,8646,455.0,2023-11-17 22:48:30.631637,Wrong Item,1.0,357.86
3839,26211,17609,808.0,2022-12-09 15:03:48.528933,Defective,1.0,1064.82
3840,26211,17609,796.0,2022-12-14 15:03:48.528933,Changed Mind,1.0,128.19
3841,26211,17609,389.0,2022-12-23 15:03:48.528933,Wrong Item,2.0,841.58
3842,26211,17609,609.0,2022-11-30 15:03:48.528933,Did not match description,1.0,146.35
3848,26305,3643,117.0,2023-12-08 15:51:07.309805,Did not match description,1.0,111.1
3849,26305,3643,278.0,2023-12-16 15:51:07.309805,Did not match description,2.0,604.12
3850,26305,3643,842.0,2023-12-16 15:51:07.309805,Wrong Item,1.0,283.88
3853,26332,19968,211.0,2023-11-11 01:32:56.986669,Wrong Item,1.0,191.77
3854,26332,19968,792.0,2023-11-07 01:32:56.986669,Wrong Item,2.0,2825.88
3859,26381,18328,645.0,2023-11-26 22:37:24.872340,Wrong Item,1.0,281.26
3860,26408,18116,527.0,2023-12-21 19:34:21.226690,Did not match description,1.0,145.37
3861,26408,18116,606.0,2024-01-08 19:34:21.226690,Did not match description,1.0,91.69
3874,26564,7700,894.0,2023-03-31 00:16:01.704098,Defective,1.0,221.67
3875,26564,7700,637.0,2023-04-09 00:16:01.704098,Defective,1.0,515.27
3876,26595,16931,893.0,2023-01-22 16:33:13.980871,Did not match description,1.0,161.53
3877,26595,16931,765.0,2023-01-15 16:33:13.980871,Changed Mind,2.0,3316.2
3878,26613,6023,339.0,2022-11-07 21:01:18.454483,Did not match description,1.0,439.76
3879,26613,6023,644.0,2022-11-11 21:01:18.454483,Wrong Item,1.0,2168.99
3880,26613,6023,539.0,2022-11-15 21:01:18.454483,Did not match description,1.0,405.01
3882,26638,12354,535.0,2023-08-18 21:57:14.539969,Did not match description,1.0,149.17
3883,26638,12354,322.0,2023-08-04 21:57:14.539969,Defective,2.0,617.16
3884,26638,12354,324.0,2023-08-21 21:57:14.539969,Did not match description,1.0,225.61
3893,26712,15021,983.0,2023-03-07 10:17:27.837555,Defective,4.0,9750.56
3894,26712,15021,602.0,2023-02-21 10:17:27.837555,Changed Mind,2.0,337.28
3895,26712,15021,113.0,2023-02-27 10:17:27.837555,Changed Mind,1.0,354.99
3896,26715,11922,866.0,2024-01-13 11:58:48.911718,Defective,1.0,241.3
3898,26752,4235,902.0,2021-09-10 10:26:50.300941,Wrong Item,1.0,285.76
3904,26775,17003,345.0,2023-03-31 17:11:48.639053,Defective,1.0,40.73
3905,26775,17003,942.0,2023-04-02 17:11:48.639053,Wrong Item,1.0,2011.46
3906,26775,17003,740.0,2023-04-09 17:11:48.639053,Wrong Item,1.0,185.27
3907,26775,17003,997.0,2023-04-16 17:11:48.639053,Did not match description,1.0,1134.91
3911,26833,19021,573.0,2023-10-24 01:39:10.757610,Defective,1.0,67.12
3912,26833,19021,175.0,2023-10-10 01:39:10.757610,Did not match description,1.0,148.2
3913,26833,19021,870.0,2023-10-21 01:39:10.757610,Wrong Item,2.0,331.48
3922,26873,19488,727.0,2023-12-07 21:11:35.713937,Did not match description,1.0,214.45
3923,26891,11946,942.0,2023-08-22 06:01:23.975642,Wrong Item,1.0,2011.46
3924,26891,11946,189.0,2023-08-17 06:01:23.975642,Did not match description,1.0,448.49
3930,26939,16182,370.0,2023-05-05 12:39:51.868475,Wrong Item,1.0,120.85
3931,26939,16182,679.0,2023-04-15 12:39:51.868475,Did not match description,5.0,5545.25
3940,26993,7761,471.0,2023-05-26 12:24:27.952629,Defective,2.0,829.06
3941,26993,7761,165.0,2023-05-14 12:24:27.952629,Did not match description,1.0,282.92
3942,26993,7761,55.0,2023-05-07 12:24:27.952629,Changed Mind,2.0,410.34
3964,27070,1680,909.0,2022-08-28 10:54:52.087372,Wrong Item,1.0,119.82
3965,27070,1680,960.0,2022-08-23 10:54:52.087372,Did not match description,3.0,229.03
3966,27075,581,226.0,2023-09-15 10:05:31.299377,Changed Mind,1.0,1456.98
3967,27075,581,974.0,2023-09-30 10:05:31.299377,Defective,1.0,1530.51
3968,27080,19953,221.0,2023-01-17 16:44:41.357570,Did not match description,1.0,730.48
3974,27154,7700,1000.0,2022-12-01 04:27:09.319383,Did not match description,1.0,121.84
3975,27154,7700,579.0,2022-12-24 04:27:09.319383,Defective,1.0,421.56
3976,27154,7700,797.0,2022-12-10 04:27:09.319383,Changed Mind,1.0,2200.12
3977,27166,9910,602.0,2024-01-01 05:23:58.235987,Changed Mind,2.0,374.76
3978,27166,9910,267.0,2023-12-30 05:23:58.235987,Changed Mind,3.0,3781.77
3979,27166,9910,632.0,2023-12-15 05:23:58.235987,Defective,1.0,1818.78
3980,27166,9910,805.0,2023-12-21 05:23:58.235987,Wrong Item,1.0,267.38
3981,27182,1236,485.0,2022-07-03 23:57:54.114058,Did not match description,3.0,1713.45
3982,27182,1236,371.0,2022-07-05 23:57:54.114058,Wrong Item,1.0,135.47
3988,27245,5999,240.0,2023-12-29 07:41:12.007707,Defective,4.0,2389.88
3989,27245,5999,290.0,2023-12-25 07:41:12.007707,Changed Mind,5.0,574.55
3990,27245,5999,940.0,2024-01-08 07:41:12.007707,Wrong Item,1.0,218.81
3993,27303,9709,941.0,2023-09-02 01:11:58.225872,Changed Mind,2.0,477.68
3994,27303,9709,954.0,2023-08-11 01:11:58.225872,Changed Mind,1.0,25.79
3996,27306,16658,618.0,2022-09-18 09:30:53.636288,Wrong Item,2.0,356.36
3997,27306,16658,462.0,2022-09-08 09:30:53.636288,Wrong Item,4.0,927.04
3998,27306,16658,706.0,2022-09-24 09:30:53.636288,Did not match description,1.0,1260.6
3999,27321,5194,918.0,2023-09-17 03:16:04.466802,Did not match description,1.0,85.13
4014,27431,19816,348.0,2022-03-16 02:37:43.500405,Did not match description,1.0,1147.28
4015,27431,19816,60.0,2022-03-18 02:37:43.500405,Changed Mind,3.0,3784.29
4016,27431,19816,575.0,2022-03-28 02:37:43.500405,Defective,2.0,1402.86
4018,27438,3842,602.0,2022-08-13 08:54:32.647163,Changed Mind,1.0,187.38
4021,27447,18717,137.0,2023-06-06 18:16:47.411224,Wrong Item,1.0,1645.22
4024,27467,5031,900.0,2023-05-01 20:46:35.622092,Changed Mind,1.0,174.65
4025,27467,5031,853.0,2023-04-27 20:46:35.622092,Changed Mind,1.0,184.79
4026,27467,5031,361.0,2023-04-29 20:46:35.622092,Did not match description,1.0,77.69
4029,27505,19757,688.0,2023-12-02 17:04:48.287767,Defective,1.0,127.8
4032,27514,19726,549.0,2021-09-26 15:47:37.973643,Did not match description,1.0,213.05
4033,27523,12256,368.0,2022-07-08 11:18:03.965551,Defective,1.0,1197.77
4038,27571,3213,426.0,2023-10-08 19:38:35.201601,Did not match description,1.0,1827.89
4039,27571,3213,79.0,2023-10-08 19:38:35.201601,Changed Mind,1.0,708.43
4062,27749,19500,255.0,2023-10-12 08:10:21.767202,Did not match description,1.0,1222.71
4074,27819,3852,771.0,2023-11-19 09:40:39.273154,Did not match description,1.0,315.05
4075,27819,3852,435.0,2023-11-19 09:40:39.273154,Wrong Item,3.0,359.19
4076,27819,3852,397.0,2023-12-05 09:40:39.273154,Defective,4.0,676.32
4077,27819,3852,97.0,2023-12-02 09:40:39.273154,Did not match description,1.0,194.82
4078,27819,3852,420.0,2023-11-27 09:40:39.273154,Defective,1.0,2061.65
4083,27845,8098,319.0,2022-12-17 14:52:09.424009,Did not match description,1.0,272.28
4084,27849,1728,866.0,2023-03-22 02:34:01.740498,Did not match description,1.0,301.62
4085,27849,1728,448.0,2023-03-18 02:34:01.740498,Defective,1.0,871.87
4093,27909,9982,383.0,2023-12-28 07:35:39.243285,Wrong Item,1.0,237.11
4100,27976,16267,722.0,2023-01-09 22:06:14.731908,Wrong Item,4.0,5386.48
4101,27976,16267,586.0,2022-12-23 22:06:14.731908,Changed Mind,1.0,87.34
4102,27976,16267,464.0,2023-01-14 22:06:14.731908,Defective,1.0,374.55
4104,27981,4208,884.0,2023-08-08 13:42:27.304674,Changed Mind,1.0,484.82
4105,27995,17962,388.0,2022-01-09 05:52:33.654559,Changed Mind,1.0,1254.84
4106,27995,17962,868.0,2022-01-12 05:52:33.654559,Changed Mind,2.0,2657.4
4121,28078,222,24.0,2024-01-09 21:09:44.438544,Defective,2.0,123.26
4126,28140,12486,590.0,2023-09-18 23:53:07.891910,Changed Mind,1.0,208.0
4127,28140,12486,580.0,2023-09-24 23:53:07.891910,Did not match description,1.0,150.88
4128,28140,12486,149.0,2023-10-04 23:53:07.891910,Wrong Item,1.0,501.91
4129,28140,12486,555.0,2023-10-08 23:53:07.891910,Changed Mind,1.0,1114.66
4133,28148,9004,349.0,2021-02-12 07:54:15.151539,Defective,2.0,40.54
4137,28168,485,102.0,2023-01-24 03:14:42.397923,Defective,1.0,1366.69
4140,28190,19968,290.0,2023-03-18 06:02:33.343627,Changed Mind,3.0,293.02
4141,28190,19968,135.0,2023-04-03 06:02:33.343627,Did not match description,1.0,1266.46
4142,28190,19968,660.0,2023-04-05 06:02:33.343627,Wrong Item,1.0,83.53
4143,28190,19968,686.0,2023-04-06 06:02:33.343627,Did not match description,1.0,1428.49
4144,28190,19968,501.0,2023-03-18 06:02:33.343627,Changed Mind,1.0,367.56
4147,28208,12830,867.0,2023-10-21 21:48:52.986905,Defective,2.0,226.96
4148,28208,12830,826.0,2023-11-10 21:48:52.986905,Did not match description,2.0,1328.7
4151,28221,14105,72.0,2023-11-05 02:37:52.719104,Did not match description,2.0,4143.98
4152,28221,14105,452.0,2023-10-20 02:37:52.719104,Defective,1.0,1940.3
4153,28221,14105,288.0,2023-10-25 02:37:52.719104,Defective,1.0,1148.44
4155,28259,3063,813.0,2023-08-30 05:10:37.208547,Changed Mind,1.0,147.5
4160,28300,9470,882.0,2023-08-04 21:41:15.151079,Did not match description,1.0,981.35
4161,28300,9470,278.0,2023-07-28 21:41:15.151079,Did not match description,1.0,302.06
4162,28300,9470,458.0,2023-07-23 21:41:15.151079,Wrong Item,1.0,114.45
4164,28344,5479,73.0,2023-10-10 07:47:20.902334,Wrong Item,3.0,4337.22
4166,28412,7347,683.0,2023-11-20 12:11:43.630920,Changed Mind,1.0,22.73
4167,28412,7347,881.0,2023-11-10 12:11:43.630920,Did not match description,1.0,398.85
4168,28412,7347,412.0,2023-11-29 12:11:43.630920,Defective,2.0,300.65
4177,28529,9988,801.0,2023-09-24 09:02:23.362194,Changed Mind,2.0,1649.32
4178,28529,9988,847.0,2023-09-20 09:02:23.362194,Defective,1.0,393.66
4190,28606,7500,679.0,2022-01-25 05:17:34.814917,Wrong Item,1.0,1109.05
4191,28606,7500,128.0,2022-01-18 05:17:34.814917,Defective,1.0,1462.17
4194,28621,4963,990.0,2022-07-29 03:41:10.151954,Changed Mind,1.0,105.65
4195,28624,9736,661.0,2023-04-24 12:07:03.299082,Changed Mind,4.0,1358.96
4196,28624,9736,780.0,2023-04-18 12:07:03.299082,Defective,2.0,615.9
4197,28624,9736,645.0,2023-04-21 12:07:03.299082,Wrong Item,4.0,1125.04
4198,28624,9736,187.0,2023-04-16 12:07:03.299082,Did not match description,1.0,2087.97
4201,28635,11361,939.0,2023-10-18 00:22:46.426622,Defective,2.0,2488.52
4202,28635,11361,115.0,2023-10-30 00:22:46.426622,Defective,1.0,141.54
4203,28639,12281,26.0,2023-11-02 09:59:36.781526,Changed Mind,1.0,128.43
4206,28655,15681,474.0,2022-09-18 04:05:17.153707,Defective,1.0,76.83
4207,28655,15681,974.0,2022-09-06 04:05:17.153707,Did not match description,3.0,4591.53
4216,28705,5593,974.0,2022-10-09 00:21:09.004332,Changed Mind,3.0,4591.53
4224,28757,3977,775.0,2023-08-27 20:34:36.487261,Did not match description,1.0,549.38
4225,28757,3977,851.0,2023-08-24 20:34:36.487261,Did not match description,1.0,345.35
4229,28791,8965,871.0,2022-10-06 20:24:05.657246,Did not match description,1.0,137.9
4230,28791,8965,579.0,2022-10-04 20:24:05.657246,Wrong Item,2.0,758.81
4231,28791,8965,95.0,2022-09-25 20:24:05.657246,Defective,1.0,209.02
4234,28832,13659,494.0,2023-04-16 10:02:14.587626,Defective,1.0,142.11
4235,28832,13659,616.0,2023-04-24 10:02:14.587626,Changed Mind,1.0,224.98
4236,28837,12004,866.0,2022-11-16 04:35:45.932754,Defective,1.0,256.38
4237,28838,1033,925.0,2023-03-03 10:23:54.582551,Wrong Item,2.0,1087.46
4238,28858,16809,741.0,2022-09-27 12:50:32.177970,Wrong Item,1.0,114.36
4239,28858,16809,436.0,2022-10-12 12:50:32.177970,Wrong Item,2.0,273.1
4240,28858,16809,645.0,2022-10-15 12:50:32.177970,Did not match description,1.0,281.26
4242,28878,4961,979.0,2021-10-27 19:28:02.438803,Defective,1.0,30.34
4245,28945,2969,55.0,2022-09-14 18:16:03.456941,Did not match description,1.0,205.17
4260,29037,19235,656.0,2023-07-30 07:12:40.923549,Defective,1.0,145.07
4261,29037,19235,845.0,2023-07-20 07:12:40.923549,Defective,1.0,1468.24
4262,29037,19235,607.0,2023-07-23 07:12:40.923549,Did not match description,1.0,717.32
4263,29038,15840,765.0,2022-08-28 21:25:53.067314,Did not match description,1.0,1658.1
4267,29044,13259,965.0,2023-02-02 05:00:13.124461,Did not match description,1.0,41.74
4271,29079,3404,398.0,2024-01-14 10:01:07.710714,Did not match description,4.0,5122.72
4272,29079,3404,295.0,2023-12-25 10:01:07.710714,Wrong Item,2.0,2986.88
4273,29079,3404,151.0,2024-01-06 10:01:07.710714,Did not match description,1.0,185.26
4274,29079,3404,406.0,2024-01-03 10:01:07.710714,Defective,1.0,1988.32
4275,29079,3404,432.0,2024-01-10 10:01:07.710714,Did not match description,4.0,1006.0
4302,29259,5906,996.0,2022-09-16 13:07:12.724519,Did not match description,1.0,377.2
4305,29277,14417,339.0,2023-03-10 21:04:25.928565,Defective,1.0,517.36
4306,29277,14417,295.0,2023-03-14 21:04:25.928565,Changed Mind,1.0,1493.44
4309,29280,4054,467.0,2024-01-19 06:03:06.162498,Did not match description,2.0,2164.86
4310,29280,4054,602.0,2023-12-22 06:03:06.162498,Changed Mind,1.0,187.38
4313,29303,6840,539.0,2023-09-24 05:58:56.916343,Did not match description,1.0,344.26
4314,29303,6840,692.0,2023-09-05 05:58:56.916343,Did not match description,1.0,266.71
4315,29303,6840,172.0,2023-09-03 05:58:56.916343,Defective,1.0,569.94
4316,29303,6840,310.0,2023-09-07 05:58:56.916343,Defective,1.0,210.88
4318,29307,9328,788.0,2022-06-13 19:12:53.080234,Wrong Item,3.0,728.52
4320,29329,19510,879.0,2022-11-25 17:28:07.661116,Wrong Item,1.0,1529.95
4321,29329,19510,49.0,2022-11-02 17:28:07.661116,Changed Mind,1.0,248.92
4322,29329,19510,261.0,2022-11-07 17:28:07.661116,Did not match description,1.0,314.78
4323,29329,19510,943.0,2022-11-21 17:28:07.661116,Changed Mind,3.0,1710.24
4324,29329,19510,650.0,2022-10-31 17:28:07.661116,Wrong Item,2.0,811.4
4337,29465,5581,653.0,2022-05-16 06:04:26.236696,Changed Mind,1.0,240.29
4338,29465,5581,598.0,2022-05-13 06:04:26.236696,Wrong Item,2.0,1556.44
4339,29465,5581,920.0,2022-04-26 06:04:26.236696,Changed Mind,2.0,3412.4
4340,29465,5581,934.0,2022-04-28 06:04:26.236696,Changed Mind,1.0,604.19
4342,29484,19045,371.0,2023-11-25 18:25:58.617227,Wrong Item,1.0,108.38
4343,29487,7104,21.0,2021-11-09 00:57:32.279672,Wrong Item,1.0,1575.25
4351,29529,18207,682.0,2023-09-01 01:30:18.187684,Wrong Item,2.0,2593.1
4352,29529,18207,584.0,2023-09-07 01:30:18.187684,Did not match description,3.0,1696.11
4353,29529,18207,919.0,2023-09-03 01:30:18.187684,Did not match description,1.0,2659.24
4356,29545,18142,735.0,2023-05-08 14:50:36.381949,Did not match description,1.0,1183.46
4357,29545,18142,193.0,2023-05-31 14:50:36.381949,Changed Mind,1.0,461.9
4358,29545,18142,942.0,2023-05-02 14:50:36.381949,Did not match description,1.0,1609.17
4359,29546,5254,409.0,2023-11-15 10:25:57.860742,Defective,2.0,330.0
4360,29548,16712,389.0,2023-09-30 10:50:55.986258,Did not match description,1.0,420.79
4361,29549,12603,885.0,2022-11-06 13:29:28.581727,Did not match description,3.0,175.92
4362,29549,12603,708.0,2022-11-08 13:29:28.581727,Defective,2.0,3519.1
4369,29632,798,423.0,2023-07-09 05:30:29.144611,Changed Mind,1.0,478.99
