return_id,order_id,customer_id,product_id,return_date,return_reason,quantity_returned,refund_amount
1872,12792,10018,678.0,2022-04-13 01:46:33.251896,Wrong Item,1.0,417.89
1873,12792,10018,319.0,2022-04-12 01:46:33.251896,Wrong Item,1.0,272.28
1874,12801,17325,567.0,2023-01-17 08:03:27.830559,Changed Mind,1.0,133.79
1875,12817,17737,457.0,2022-11-18 10:21:47.625434,Wrong Item,1.0,162.94
1876,12817,17737,941.0,2022-11-10 10:21:47.625434,Did not match description,2.0,477.68
1877,12817,17737,545.0,2022-11-05 10:21:47.625434,Defective,2.0,110.42
1878,12817,17737,254.0,2022-10-23 10:21:47.625434,Defective,1.0,853.5
1879,12817,17737,346.0,2022-10-20 10:21:47.625434,Wrong Item,1.0,138.2
1880,12831,9089,184.0,2021-03-20 04:20:04.023630,Did not match description,2.0,3776.0
1881,12831,9089,551.0,2021-03-20 04:20:04.023630,Changed Mind,1.0,329.19
1882,12831,9089,233.0,2021-04-08 04:20:04.023630,Did not match description,1.0,58.03
1883,12832,14304,167.0,2023-01-09 23:13:38.084500,Wrong Item,1.0,722.21
1884,12832,14304,603.0,2023-01-09 23:13:38.084500,Did not match description,1.0,386.86
1885,12842,5358,801.0,2023-07-03 17:11:38.032010,Changed Mind,4.0,3298.64
1886,12842,5358,233.0,2023-06-19 17:11:38.032010,Defective,4.0,290.16
1887,12842,5358,368.0,2023-06-11 17:11:38.032010,Defective,1.0,1197.77
1888,12859,14548,668.0,2022-08-19 11:29:19.433742,Wrong Item,4.0,432.32
1889,12859,14548,170.0,2022-08-02 11:29:19.433742,Did not match description,1.0,309.79
1890,12873,6317,718.0,2023-08-08 08:39:57.453587,Did not match description,1.0,790.6
1891,12875,15780,674.0,2023-07-11 18:38:34.141951,Wrong Item,1.0,250.91
1892,12875,15780,672.0,2023-06-25 18:38:34.141951,Wrong Item,1.0,191.43
1893,12884,10225,847.0,2021-11-24 12:59:37.896621,Did not match description,1.0,437.4
1894,12884,10225,867.0,2021-11-26 12:59:37.896621,Did not match description,1.0,113.48
1895,12886,13683,258.0,2023-12-01 12:05:40.271018,Changed Mind,1.0,2316.4
1896,12900,14208,512.0,2022-12-02 05:13:43.249133,Changed Mind,1.0,382.89
1897,12914,6395,179.0,2023-08-27 00:32:42.736621,Changed Mind,1.0,224.07
1898,12914,6395,302.0,2023-08-21 00:32:42.736621,Did not match description,1.0,412.57
1899,12914,6395,739.0,2023-08-14 00:32:42.736621,Changed Mind,1.0,254.78
1900,12916,14793,24.0,2023-11-12 01:22:47.153442,Changed Mind,2.0,123.26
1901,12930,3138,294.0,2021-12-27 06:03:26.103241,Did not match description,1.0,415.69
1902,12933,5288,506.0,2023-11-30 00:15:51.570732,Wrong Item,3.0,3738.93
1903,12940,2896,464.0,2022-09-27 23:07:32.726112,Changed Mind,1.0,440.65
1904,12944,2382,726.0,2023-10-30 01:34:59.953949,Wrong Item,1.0,281.46
1905,12944,2382,158.0,2023-10-27 01:34:59.953949,Did not match description,1.0,35.83
1906,12945,15518,158.0,2023-11-10 16:57:53.629306,Did not match description,1.0,35.83
1907,12945,15518,775.0,2023-11-11 16:57:53.629306,Wrong Item,1.0,686.72
1908,12950,13555,788.0,2023-10-28 14:43:40.381312,Did not match description,1.0,242.84
1909,12984,14337,810.0,2021-08-15 05:23:50.453181,Wrong Item,1.0,108.56
1910,12984,14337,586.0,2021-08-29 05:23:50.453181,Did not match description,1.0,69.87
1911,12984,14337,402.0,2021-08-19 05:23:50.453181,Changed Mind,1.0,1582.28
1912,12984,14337,818.0,2021-08-18 05:23:50.453181,Wrong Item,1.0,163.67
1913,12986,18411,627.0,2022-05-11 01:30:55.021441,Did not match description,1.0,48.69
1914,12986,18411,177.0,2022-05-14 01:30:55.021441,Changed Mind,2.0,665.44
1915,12993,2302,506.0,2022-06-18 07:32:14.682064,Wrong Item,1.0,1246.31
1916,12993,2302,80.0,2022-07-09 07:32:14.682064,Changed Mind,1.0,174.4
1917,12993,2302,886.0,2022-06-19 07:32:14.682064,Wrong Item,1.0,1944.72
1918,13003,15549,1000.0,2022-09-01 16:13:19.107642,Did not match description,1.0,152.3
1919,13012,7256,915.0,2022-03-26 22:51:30.017407,Wrong Item,1.0,2283.14
1920,13026,10630,947.0,2024-01-07 23:34:33.972957,Wrong Item,1.0,1506.14
1921,13033,2347,130.0,2023-12-08 23:03:41.612410,Wrong Item,1.0,67.85
1922,13041,16085,128.0,2022-07-25 13:54:10.203190,Wrong Item,1.0,1462.17
1923,13041,16085,876.0,2022-07-25 13:54:10.203190,Wrong Item,1.0,357.94
1924,13041,16085,380.0,2022-07-18 13:54:10.203190,Defective,3.0,360.42
1925,13048,3332,998.0,2023-08-04 07:37:52.260668,Did not match description,1.0,45.24
1926,13062,12388,563.0,2023-11-04 17:37:00.268702,Changed Mind,1.0,579.67
1927,13062,12388,589.0,2023-10-23 17:37:00.268702,Changed Mind,1.0,141.29
1928,13062,12388,417.0,2023-11-06 17:37:00.268702,Did not match description,1.0,98.94
1929,13062,12388,537.0,2023-11-15 17:37:00.268702,Changed Mind,1.0,1930.53
1930,13076,6347,263.0,2024-01-01 19:08:51.102097,Changed Mind,4.0,2058.12
1931,13076,6347,50.0,2024-01-12 19:08:51.102097,Wrong Item,1.0,405.09
1932,13078,684,564.0,2023-07-08 16:59:06.517202,Wrong Item,2.0,4655.18
1933,13081,15173,197.0,2023-07-20 06:19:32.936772,Defective,1.0,381.48
1934,13085,14797,348.0,2022-07-15 09:09:58.365625,Defective,1.0,1032.55
1935,13094,19295,151.0,2023-12-16 02:23:32.586273,Defective,1.0,185.26
1936,13094,19295,134.0,2023-12-31 02:23:32.586273,Did not match description,1.0,101.65
1937,13101,6324,323.0,2023-01-26 11:17:54.349856,Defective,1.0,807.6
1938,13101,6324,533.0,2023-01-21 11:17:54.349856,Wrong Item,2.0,1592.69
1939,13104,10933,599.0,2022-06-10 20:08:28.079049,Wrong Item,2.0,714.22
1940,13151,12736,443.0,2022-10-21 10:07:05.700565,Defective,1.0,1438.06
1941,13151,12736,79.0,2022-10-04 10:07:05.700565,Did not match description,5.0,3542.15
1942,13152,8833,587.0,2023-06-03 15:36:21.443102,Wrong Item,3.0,504.45
1943,13152,8833,533.0,2023-07-01 15:36:21.443102,Wrong Item,1.0,752.11
1944,13158,7601,873.0,2022-11-03 19:34:04.761718,Did not match description,1.0,131.7
1945,13158,7601,2.0,2022-10-23 19:34:04.761718,Changed Mind,1.0,1330.71
1946,13161,7844,191.0,2022-01-15 06:26:29.591357,Changed Mind,4.0,4512.2
1947,13190,3484,930.0,2022-01-20 07:05:05.360772,Defective,2.0,366.32
1948,13190,3484,270.0,2022-01-29 07:05:05.360772,Changed Mind,1.0,325.2
1949,13199,15703,537.0,2023-07-06 10:14:30.097547,Wrong Item,3.0,5791.59
1950,13199,15703,881.0,2023-06-23 10:14:30.097547,Wrong Item,1.0,398.85
1951,13199,15703,531.0,2023-06-27 10:14:30.097547,Changed Mind,1.0,2331.94
1952,13222,12462,72.0,2021-09-15 12:27:52.230006,Defective,1.0,1657.59
1953,13222,12462,44.0,2021-08-30 12:27:52.230006,Wrong Item,1.0,136.23
1954,13222,12462,134.0,2021-09-17 12:27:52.230006,Wrong Item,1.0,101.65
1955,13222,12462,618.0,2021-08-31 12:27:52.230006,Did not match description,1.0,178.18
1956,13223,17724,176.0,2023-05-17 07:45:56.509816,Did not match description,1.0,1221.94
1957,13223,17724,117.0,2023-05-16 07:45:56.509816,Wrong Item,1.0,111.1
1958,13223,17724,978.0,2023-05-17 07:45:56.509816,Defective,2.0,563.58
1959,13223,17724,545.0,2023-05-17 07:45:56.509816,Changed Mind,1.0,55.21
1960,13223,17724,217.0,2023-05-23 07:45:56.509816,Changed Mind,2.0,2485.13
1961,13242,14948,487.0,2022-03-11 21:52:56.265091,Defective,1.0,121.82
1962,13242,14948,551.0,2022-02-26 21:52:56.265091,Defective,1.0,263.35
1963,13242,14948,259.0,2022-03-12 21:52:56.265091,Did not match description,1.0,210.34
1964,13245,16950,109.0,2023-06-20 06:56:05.239048,Defective,1.0,611.36
1965,13251,10772,424.0,2024-01-06 18:32:16.807020,Defective,1.0,326.2
1966,13272,5687,845.0,2022-08-21 23:06:05.114763,Defective,1.0,1174.59
1967,13272,5687,175.0,2022-08-19 23:06:05.114763,Did not match description,1.0,148.2
1968,13272,5687,463.0,2022-08-29 23:06:05.114763,Did not match description,5.0,6250.95
1969,13274,2495,73.0,2023-10-23 21:23:21.111414,Changed Mind,1.0,1228.88
1970,13286,16751,356.0,2021-09-15 08:24:01.287766,Wrong Item,1.0,226.29
1971,13319,18357,690.0,2023-05-10 10:51:20.640010,Defective,2.0,296.24
1972,13323,1244,129.0,2023-01-13 09:59:43.525739,Defective,1.0,293.28
1973,13323,1244,992.0,2023-01-13 09:59:43.525739,Wrong Item,1.0,1504.04
1974,13361,12360,109.0,2023-10-09 07:16:18.703961,Did not match description,1.0,489.09
1975,13393,12856,444.0,2023-07-05 20:15:48.938396,Defective,1.0,1735.55
1976,13393,12856,436.0,2023-07-01 20:15:48.938396,Did not match description,1.0,109.24
1977,13406,2969,604.0,2022-12-07 23:44:24.799243,Wrong Item,2.0,2967.93
1978,13410,12557,220.0,2023-09-08 01:16:40.803766,Wrong Item,1.0,235.11
1979,13413,794,631.0,2023-12-11 18:51:41.471563,Changed Mind,1.0,161.95
1980,13423,14884,914.0,2024-01-06 00:04:09.376772,Did not match description,1.0,607.81
1981,13423,14884,452.0,2023-12-30 00:04:09.376772,Changed Mind,1.0,1940.3
1982,13424,7763,378.0,2022-09-20 19:06:00.923004,Changed Mind,2.0,1567.32
1983,13424,7763,106.0,2022-09-21 19:06:00.923004,Did not match description,1.0,597.33
1984,13429,5274,73.0,2023-12-19 03:39:52.782234,Defective,1.0,1156.59
1985,13466,2929,56.0,2023-12-08 09:57:13.282624,Did not match description,4.0,256.04
1986,13466,2929,436.0,2023-12-16 09:57:13.282624,Changed Mind,1.0,136.55
1987,13476,957,444.0,2022-10-21 20:02:38.673724,Wrong Item,3.0,5206.65
1988,13486,15219,883.0,2023-11-27 22:06:46.852588,Wrong Item,1.0,569.75
1989,13486,15219,927.0,2023-11-27 22:06:46.852588,Wrong Item,4.0,2233.52
1990,13519,988,286.0,2021-11-01 03:54:06.133434,Changed Mind,2.0,2834.82
1991,13520,557,178.0,2023-12-26 01:55:11.348782,Wrong Item,1.0,480.66
1992,13552,4751,477.0,2022-06-07 18:47:07.262412,Changed Mind,1.0,2007.25
1993,13556,17590,2.0,2023-07-12 02:42:25.897226,Defective,3.0,3992.13
1994,13556,17590,79.0,2023-07-25 02:42:25.897226,Did not match description,1.0,708.43
1995,13559,9877,477.0,2023-07-11 09:26:23.463216,Did not match description,4.0,8029.0
1996,13563,793,781.0,2023-12-18 04:52:01.316074,Defective,1.0,210.63
1997,13563,793,42.0,2023-12-08 04:52:01.316074,Did not match description,1.0,659.74
1998,13563,793,171.0,2023-12-11 04:52:01.316074,Wrong Item,2.0,605.72
1999,13563,793,507.0,2023-12-14 04:52:01.316074,Changed Mind,1.0,870.49
2000,13565,10997,330.0,2023-01-10 22:35:26.940479,Changed Mind,1.0,256.98
2001,13627,269,698.0,2023-04-18 16:30:15.801110,Did not match description,1.0,1649.18
2002,13632,12622,32.0,2023-12-12 20:32:41.113085,Wrong Item,2.0,3200.84
2003,13632,12622,493.0,2023-12-07 20:32:41.113085,Wrong Item,3.0,3167.88
2004,13642,5243,277.0,2022-04-14 03:03:03.619617,Changed Mind,1.0,824.12
2005,13642,5243,525.0,2022-04-07 03:03:03.619617,Changed Mind,2.0,559.04
2006,13643,1466,797.0,2023-11-21 11:33:46.506382,Wrong Item,1.0,2200.12
2007,13643,1466,97.0,2023-11-19 11:33:46.506382,Did not match description,1.0,243.53
2008,13643,1466,585.0,2023-11-20 11:33:46.506382,Wrong Item,1.0,173.7
2009,13643,1466,800.0,2023-11-21 11:33:46.506382,Defective,1.0,187.96
2010,13643,1466,917.0,2023-11-15 11:33:46.506382,Defective,1.0,387.85
2011,13646,12749,77.0,2022-04-17 09:37:53.995817,Changed Mind,2.0,2258.22
2012,13659,3937,686.0,2023-10-31 08:50:33.109380,Did not match description,3.0,4285.47
2013,13661,227,277.0,2023-07-26 20:46:59.156223,Wrong Item,1.0,824.12
2014,13674,19344,938.0,2023-11-22 00:56:05.713209,Did not match description,1.0,203.44
2015,13682,4394,367.0,2023-12-31 09:48:52.772162,Did not match description,1.0,463.13
2016,13699,14928,770.0,2023-09-15 18:56:14.308080,Defective,1.0,11.87
2017,13703,19956,504.0,2023-10-22 04:23:36.085000,Changed Mind,1.0,324.93
2018,13703,19956,2.0,2023-10-17 04:23:36.085000,Wrong Item,1.0,1330.71
2019,13717,6131,172.0,2023-12-06 19:41:08.855524,Changed Mind,1.0,455.95
2020,13732,16934,966.0,2024-01-23 02:21:33.989035,Defective,1.0,195.2
2021,13742,10545,399.0,2023-03-17 00:03:06.942363,Wrong Item,3.0,2379.9
2022,13742,10545,121.0,2023-03-18 00:03:06.942363,Defective,1.0,626.58
2023,13742,10545,392.0,2023-03-28 00:03:06.942363,Did not match description,1.0,160.8
2024,13742,10545,915.0,2023-03-22 00:03:06.942363,Did not match description,2.0,4109.65
2025,13742,10545,723.0,2023-03-25 00:03:06.942363,Wrong Item,1.0,566.77
2026,13770,17584,185.0,2023-07-05 22:51:42.973316,Wrong Item,1.0,250.92
2027,13778,5046,476.0,2024-01-14 21:12:09.232998,Changed Mind,1.0,204.31
2028,13784,6136,604.0,2024-01-09 10:23:30.578437,Defective,1.0,1648.85
2029,13784,6136,369.0,2024-01-08 10:23:30.578437,Wrong Item,1.0,321.62
2030,13787,11706,199.0,2022-09-19 23:44:12.192169,Defective,2.0,430.08
2031,13817,3953,198.0,2023-09-30 20:42:44.148943,Wrong Item,1.0,58.64
2032,13817,3953,585.0,2023-09-18 20:42:44.148943,Did not match description,2.0,386.0
2033,13817,3953,489.0,2023-09-30 20:42:44.148943,Did not match description,1.0,595.66
2034,13817,3953,718.0,2023-10-07 20:42:44.148943,Wrong Item,2.0,1581.2
2035,13817,3953,941.0,2023-09-29 20:42:44.148943,Did not match description,1.0,238.84
2036,13822,18838,447.0,2022-10-09 21:04:36.717375,Defective,2.0,534.34
2037,13827,15140,567.0,2023-04-21 16:17:03.942199,Defective,1.0,113.72
2038,13839,8891,197.0,2024-01-20 15:35:27.447675,Defective,1.0,381.48
2039,13839,8891,840.0,2024-01-14 15:35:27.447675,Changed Mind,1.0,178.34
2040,13844,6955,706.0,2024-01-07 01:04:15.686704,Did not match description,1.0,1134.54
2041,13846,2972,484.0,2023-08-27 01:26:10.610843,Wrong Item,3.0,1024.71
2042,13848,15054,896.0,2023-01-25 05:34:34.535657,Wrong Item,1.0,139.37
2043,13848,15054,645.0,2023-01-23 05:34:34.535657,Defective,1.0,281.26
2044,13848,15054,609.0,2023-01-17 05:34:34.535657,Defective,2.0,292.7
2045,13848,15054,960.0,2023-02-09 05:34:34.535657,Defective,1.0,95.43
2046,13853,5327,771.0,2023-04-08 09:11:14.358895,Changed Mind,1.0,315.05
2047,13854,14649,699.0,2023-10-29 21:13:04.097063,Did not match description,3.0,2340.75
2048,13856,908,629.0,2023-11-22 15:40:51.655314,Wrong Item,1.0,166.58
2049,13856,908,783.0,2023-11-29 15:40:51.655314,Wrong Item,1.0,1524.84
2050,13861,4586,335.0,2023-12-27 02:49:39.620713,Defective,1.0,516.81
2051,13874,10062,122.0,2021-08-24 12:50:11.894952,Wrong Item,1.0,938.92
2052,13897,13603,990.0,2021-06-07 15:10:34.566427,Changed Mind,2.0,211.3
2053,13901,2420,708.0,2023-04-11 11:48:15.728345,Did not match description,1.0,1759.55
2054,13903,17934,187.0,2023-04-28 02:41:05.806233,Changed Mind,1.0,2319.97
2055,13908,7464,757.0,2023-12-25 14:42:07.499185,Changed Mind,1.0,87.94
2056,13929,1688,450.0,2022-11-25 15:54:59.755206,Defective,1.0,155.46
2057,13929,1688,29.0,2022-11-20 15:54:59.755206,Defective,1.0,305.85
2058,13932,7389,800.0,2023-01-06 07:09:33.560749,Wrong Item,2.0,338.33
2059,13945,6634,11.0,2024-01-02 05:46:32.318111,Did not match description,1.0,336.23
2060,13945,6634,870.0,2023-12-25 05:46:32.318111,Changed Mind,1.0,165.74
2061,13971,2574,502.0,2023-05-23 10:46:59.242739,Did not match description,2.0,1200.56
2062,13976,4733,707.0,2023-01-07 10:48:48.264510,Did not match description,1.0,38.15
2063,13978,3953,484.0,2023-10-22 06:23:28.959828,Defective,2.0,580.67
2064,13978,3953,474.0,2023-10-25 06:23:28.959828,Wrong Item,1.0,76.83
2065,14033,19707,242.0,2024-01-03 10:19:58.118993,Did not match description,1.0,219.44
2066,14036,9545,466.0,2024-01-01 06:35:56.536949,Changed Mind,1.0,1315.52
2067,14049,6199,404.0,2021-12-06 05:10:42.375343,Defective,4.0,4955.16
2068,14057,19970,331.0,2021-11-15 07:54:48.285294,Wrong Item,1.0,1753.58
2069,14057,19970,857.0,2021-10-26 07:54:48.285294,Did not match description,1.0,446.66
2070,14062,11324,13.0,2021-08-01 03:46:46.752473,Wrong Item,1.0,1294.19
2071,14062,11324,773.0,2021-07-24 03:46:46.752473,Did not match description,1.0,1612.91
2072,14066,6262,637.0,2022-01-28 20:54:33.140533,Changed Mind,5.0,2576.35
2073,14074,11472,37.0,2023-05-26 23:05:27.779457,Changed Mind,1.0,982.03
2074,14074,11472,422.0,2023-05-19 23:05:27.779457,Changed Mind,1.0,2385.61
2075,14100,10647,119.0,2023-12-11 11:52:45.025701,Did not match description,1.0,1219.36
2076,14101,5108,751.0,2022-02-14 06:27:26.483961,Changed Mind,1.0,182.21
2077,14101,5108,872.0,2022-02-18 06:27:26.483961,Defective,3.0,296.52
2078,14101,5108,566.0,2022-02-09 06:27:26.483961,Wrong Item,1.0,806.81
2079,14112,13477,738.0,2023-04-06 12:49:57.338319,Changed Mind,1.0,137.04
2080,14112,13477,651.0,2023-03-27 12:49:57.338319,Wrong Item,4.0,4042.85
2081,14112,13477,739.0,2023-04-12 12:49:57.338319,Wrong Item,1.0,254.78
2082,14117,11910,541.0,2022-09-09 15:04:00.874391,Defective,2.0,2904.28
2083,14123,5352,935.0,2023-01-08 13:03:29.943954,Defective,1.0,533.0
2084,14123,5352,984.0,2022-12-18 13:03:29.943954,Did not match description,1.0,307.72
2085,14123,5352,73.0,2022-12-26 13:03:29.943954,Did not match description,1.0,1445.74
2086,14130,304,868.0,2023-02-22 17:52:55.206320,Did not match description,1.0,1328.7
2087,14130,304,437.0,2023-02-20 17:52:55.206320,Did not match description,1.0,27.76
2088,14130,304,132.0,2023-03-02 17:52:55.206320,Wrong Item,1.0,1653.66
2089,14130,304,862.0,2023-03-03 17:52:55.206320,Defective,1.0,487.61
2090,14146,2405,481.0,2023-06-22 01:39:06.302729,Wrong Item,1.0,569.34
2091,14173,12118,996.0,2023-10-22 09:51:32.720491,Changed Mind,1.0,377.2
2092,14184,14376,377.0,2022-08-07 05:43:01.224321,Did not match description,1.0,155.78
2093,14190,1130,527.0,2023-10-09 12:15:42.565445,Changed Mind,1.0,161.52
2094,14195,490,875.0,2023-11-24 04:08:14.753021,Defective,2.0,1246.22
2095,14226,13962,529.0,2023-03-21 01:59:05.576898,Defective,1.0,63.03
2096,14230,2184,562.0,2022-01-02 21:43:43.207899,Changed Mind,2.0,1703.3
2097,14237,3182,282.0,2024-01-25 12:01:32.475516,Defective,1.0,677.85
2098,14244,4949,843.0,2023-02-16 14:56:58.663857,Did not match description,1.0,544.69
2099,14263,12814,623.0,2023-07-20 23:07:35.858886,Defective,3.0,2874.27
2100,14268,1595,641.0,2023-03-10 07:39:52.987841,Defective,1.0,1316.06
2101,14268,1595,980.0,2023-03-05 07:39:52.987841,Wrong Item,1.0,513.62
2102,14272,19351,676.0,2023-11-02 20:30:14.076127,Defective,1.0,412.65
2103,14274,12150,388.0,2023-10-17 11:31:59.177956,Changed Mind,1.0,1129.36
2104,14287,17584,311.0,2022-12-25 20:51:08.639092,Changed Mind,5.0,1783.13
2105,14287,17584,479.0,2022-12-18 20:51:08.639092,Changed Mind,3.0,506.67
2106,14311,6665,351.0,2023-09-08 07:21:12.305596,Wrong Item,3.0,1021.44
2107,14311,6665,883.0,2023-09-10 07:21:12.305596,Wrong Item,1.0,538.09
2108,14315,19611,641.0,2024-01-08 20:14:48.320043,Wrong Item,1.0,1316.06
2109,14315,19611,137.0,2023-12-21 20:14:48.320043,Defective,5.0,6580.88
2110,14315,19611,124.0,2023-12-29 20:14:48.320043,Defective,1.0,408.03
2111,14315,19611,681.0,2024-01-16 20:14:48.320043,Changed Mind,2.0,422.66
2112,14320,17688,470.0,2023-08-29 04:23:31.368568,Defective,1.0,95.76
2113,14333,12985,818.0,2021-12-05 06:05:30.231032,Changed Mind,1.0,163.67
2114,14333,12985,67.0,2021-12-23 06:05:30.231032,Changed Mind,1.0,1220.38
2115,14355,6291,465.0,2023-06-20 15:51:04.920390,Wrong Item,1.0,873.48
2116,14355,6291,231.0,2023-06-28 15:51:04.920390,Defective,1.0,750.59
2117,14355,6291,843.0,2023-06-27 15:51:04.920390,Wrong Item,3.0,1634.07
2118,14356,14739,187.0,2023-12-25 09:54:53.558221,Changed Mind,1.0,1855.98
2119,14373,7081,862.0,2023-02-01 12:52:39.539476,Defective,1.0,487.61
2120,14378,5438,744.0,2023-11-29 01:24:40.322724,Defective,2.0,552.56
2121,14378,5438,601.0,2023-12-08 01:24:40.322724,Wrong Item,2.0,1162.62
2122,14378,5438,311.0,2023-12-06 01:24:40.322724,Wrong Item,1.0,419.56
2123,14378,5438,478.0,2023-11-14 01:24:40.322724,Wrong Item,4.0,763.6
2124,14381,6641,608.0,2023-12-31 11:57:52.061846,Changed Mind,1.0,283.36
2125,14387,2905,440.0,2021-11-06 04:47:24.427610,Changed Mind,1.0,1164.86
2126,14387,2905,75.0,2021-11-17 04:47:24.427610,Defective,2.0,65.32
2127,14387,2905,494.0,2021-11-12 04:47:24.427610,Defective,1.0,142.11
2128,14396,10802,695.0,2022-07-24 05:56:32.529808,Did not match description,1.0,1729.78
2129,14396,10802,488.0,2022-08-07 05:56:32.529808,Defective,1.0,241.71
2130,14396,10802,994.0,2022-07-20 05:56:32.529808,Did not match description,1.0,92.0
2131,14407,8438,339.0,2023-07-27 21:04:13.964972,Wrong Item,3.0,1552.08
2132,14407,8438,135.0,2023-07-20 21:04:13.964972,Did not match description,1.0,1266.46
2133,14421,750,873.0,2022-12-15 09:30:18.317361,Did not match description,1.0,146.33
2134,14431,18353,407.0,2023-12-29 02:44:38.217920,Wrong Item,1.0,486.51
2135,14431,18353,670.0,2023-12-20 02:44:38.217920,Did not match description,1.0,289.68
2136,14439,1819,135.0,2023-10-28 16:58:54.150302,Changed Mind,1.0,1013.17
2137,14450,15459,371.0,2023-08-16 05:18:57.919572,Did not match description,1.0,108.38
2138,14477,18248,467.0,2023-12-20 13:26:09.684198,Changed Mind,1.0,1082.43
2139,14546,9561,64.0,2023-09-08 12:33:32.518219,Changed Mind,1.0,1209.38
2140,14547,7062,476.0,2023-10-06 05:11:49.872408,Did not match description,1.0,204.31
2141,14552,10182,208.0,2023-07-23 20:07:02.531320,Defective,1.0,574.14
2142,14552,10182,868.0,2023-07-06 20:07:02.531320,Did not match description,1.0,1328.7
2143,14552,10182,840.0,2023-07-14 20:07:02.531320,Defective,1.0,178.34
2144,14560,18662,4.0,2024-01-17 21:43:53.004032,Changed Mind,2.0,618.28
2145,14571,5654,482.0,2023-11-29 16:18:33.802350,Changed Mind,3.0,2283.96
2146,14578,11178,16.0,2021-12-15 08:26:18.329003,Defective,4.0,744.88
2147,14579,9371,526.0,2023-01-28 20:19:39.695518,Defective,1.0,138.7
2148,14579,9371,797.0,2023-01-19 20:19:39.695518,Defective,2.0,4400.24
2149,14588,14777,910.0,2023-08-20 19:37:39.266725,Changed Mind,2.0,2456.96
2150,14592,3833,151.0,2022-06-23 05:13:05.126097,Defective,1.0,185.26
2151,14592,3833,471.0,2022-07-11 05:13:05.126097,Defective,1.0,414.53
2152,14592,3833,380.0,2022-06-21 05:13:05.126097,Did not match description,3.0,360.42
2153,14592,3833,229.0,2022-07-07 05:13:05.126097,Defective,1.0,651.25
2154,14592,3833,240.0,2022-07-04 05:13:05.126097,Did not match description,1.0,537.72
2155,14597,5288,952.0,2023-10-10 23:48:24.038040,Defective,1.0,1653.48
2156,14637,8607,294.0,2023-12-22 23:39:35.867675,Did not match description,1.0,415.69
2157,14652,9768,130.0,2023-06-09 22:35:38.954712,Wrong Item,1.0,67.85
2158,14665,11722,257.0,2023-02-28 09:02:21.559970,Defective,2.0,254.86
2159,14665,11722,899.0,2023-03-11 09:02:21.559970,Changed Mind,1.0,137.91
2160,14665,11722,1.0,2023-03-12 09:02:21.559970,Changed Mind,4.0,6995.2
2161,14666,6424,501.0,2022-06-28 15:11:27.270956,Changed Mind,1.0,312.43
2162,14670,4262,161.0,2023-01-22 18:22:12.101029,Changed Mind,2.0,1396.32
2163,14678,12079,93.0,2023-12-16 04:44:36.027909,Defective,1.0,1174.97
2164,14687,13644,317.0,2021-03-30 00:53:59.280375,Did not match description,1.0,1529.4
2165,14687,13644,288.0,2021-03-18 00:53:59.280375,Wrong Item,1.0,1148.44
2166,14687,13644,524.0,2021-03-21 00:53:59.280375,Did not match description,3.0,4384.83
2167,14687,13644,343.0,2021-03-05 00:53:59.280375,Defective,1.0,166.29
2168,14687,13644,170.0,2021-03-21 00:53:59.280375,Did not match description,1.0,344.21
2169,14714,6522,238.0,2023-10-05 01:19:17.254324,Defective,1.0,1033.06
2170,14725,6198,733.0,2023-05-06 16:52:51.253167,Defective,2.0,726.88
2171,14745,8400,699.0,2024-01-07 22:43:40.475252,Defective,3.0,2340.75
2172,14753,9049,114.0,2023-04-30 05:05:47.973093,Changed Mind,1.0,1360.33
2173,14765,8813,743.0,2022-06-22 10:40:32.490433,Wrong Item,1.0,254.41
2174,14765,8813,57.0,2022-06-08 10:40:32.490433,Did not match description,1.0,1093.99
2175,14771,4773,51.0,2023-12-08 01:17:53.201778,Did not match description,4.0,3036.44
2176,14781,4317,998.0,2023-10-15 16:33:54.187830,Wrong Item,2.0,113.1
2177,14781,4317,712.0,2023-09-28 16:33:54.187830,Wrong Item,1.0,282.57
2178,14802,1828,224.0,2022-12-03 20:58:41.116332,Did not match description,3.0,686.86
2179,14804,18724,774.0,2023-07-27 10:50:28.562470,Defective,1.0,276.6
2180,14804,18724,872.0,2023-07-10 10:50:28.562470,Wrong Item,1.0,98.84
2181,14804,18724,760.0,2023-07-19 10:50:28.562470,Defective,1.0,127.78
2182,14817,11464,469.0,2023-05-23 13:27:38.434480,Did not match description,3.0,1605.15
2183,14824,10402,426.0,2023-04-09 03:17:08.414804,Did not match description,1.0,1827.89
2184,14869,12463,799.0,2023-11-04 14:25:38.115952,Changed Mind,2.0,235.81
2185,14869,12463,521.0,2023-10-31 14:25:38.115952,Wrong Item,3.0,207.69
2186,14869,12463,693.0,2023-10-18 14:25:38.115952,Changed Mind,1.0,53.97
2187,14879,2165,953.0,2022-08-27 14:54:39.938348,Did not match description,1.0,150.17
2188,14890,13308,802.0,2023-05-26 06:44:01.188551,Changed Mind,1.0,60.04
2189,14890,13308,958.0,2023-06-05 06:44:01.188551,Defective,2.0,127.98
2190,14896,17271,106.0,2023-11-12 19:21:49.510030,Changed Mind,2.0,1194.66
2191,14899,3857,341.0,2022-12-23 15:02:14.157591,Changed Mind,2.0,128.94
2192,14901,4207,487.0,2023-03-27 12:28:14.403282,Defective,1.0,143.32
2193,14902,1968,487.0,2023-11-19 17:33:00.129895,Wrong Item,4.0,573.28
