customer_id,Segment,Cluster,RFM_Score,recency,frequency,monetary
3611.0,Lost Customers,1,4,688,1,97.2
3612.0,Lost Customers,1,4,639,1,158.37
3613.0,Lost Customers,1,4,576,1,148.61
3614.0,Potential Loyalists,1,4,445,1,84.86
3615.0,Loyal Customers,1,4,282,1,202.13
3616.0,Loyal Customers,1,4,15,1,115.06
3617.0,Loyal Customers,1,4,257,1,134.64
3618.0,Potential Loyalists,1,4,497,1,127.85
3619.0,Lost Customers,1,4,694,1,97.38
3620.0,Potential Loyalists,1,4,396,1,146.18
3621.0,Potential Loyalists,1,4,472,1,104.53
3622.0,Lost Customers,1,4,678,1,164.71
3623.0,Loyal Customers,1,4,264,1,86.09
3624.0,Potential Loyalists,1,4,492,1,260.15
3625.0,Loyal Customers,1,4,212,1,182.28
3626.0,Lost Customers,1,4,615,1,129.22
3627.0,Lost Customers,1,4,708,1,110.08
3628.0,Loyal Customers,1,4,332,1,82.37
3629.0,Lost Customers,1,4,658,1,156.89
3630.0,Loyal Customers,1,4,309,1,132.51
3631.0,Loyal Customers,1,4,294,1,131.14
3632.0,Loyal Customers,1,4,365,1,128.25
3633.0,Potential Loyalists,1,4,481,1,87.57
3634.0,Potential Loyalists,1,4,470,1,122.15
3635.0,Loyal Customers,1,4,333,1,174.37
3636.0,Loyal Customers,1,4,69,1,73.04
3637.0,Loyal Customers,1,4,248,1,96.9
3638.0,Loyal Customers,1,4,108,1,79.47
3639.0,Lost Customers,1,4,653,1,88.5
3640.0,Lost Customers,1,4,661,1,171.15
3641.0,Potential Loyalists,1,4,504,1,103.19
3642.0,Potential Loyalists,1,4,528,1,65.67
3643.0,Lost Customers,1,4,569,1,94.59
3644.0,Loyal Customers,1,4,365,1,145.56
3645.0,Lost Customers,1,4,595,1,108.25
3646.0,Loyal Customers,1,4,54,1,123.66
3647.0,Lost Customers,1,4,702,1,152.54
3648.0,Lost Customers,1,4,715,1,136.7
3649.0,Loyal Customers,1,4,161,1,81.65
3650.0,Loyal Customers,1,4,290,1,109.53
3651.0,Champions,1,4,111,1,208.22
3652.0,Loyal Customers,1,4,351,1,140.19
3653.0,Potential Loyalists,1,4,430,1,94.17
3654.0,Loyal Customers,1,4,157,1,121.46
3655.0,Potential Loyalists,1,4,472,1,148.67
3656.0,Loyal Customers,1,4,181,1,133.63
3657.0,Loyal Customers,1,4,296,1,137.0
3658.0,Champions,1,4,137,1,196.02
3659.0,Lost Customers,1,4,612,1,94.81
3660.0,Loyal Customers,1,4,357,1,179.67
3661.0,Potential Loyalists,1,4,546,1,171.88
3662.0,Loyal Customers,1,4,329,1,93.61
3663.0,Potential Loyalists,1,4,424,1,127.95
3664.0,Potential Loyalists,1,4,478,1,120.88
3665.0,Loyal Customers,1,4,254,1,100.41
3666.0,Loyal Customers,1,4,330,1,47.85
3667.0,Lost Customers,1,4,625,1,92.06
3668.0,Potential Loyalists,1,4,427,1,127.76
3669.0,Loyal Customers,1,4,249,1,129.59
3670.0,Lost Customers,1,4,558,1,166.74
3671.0,Loyal Customers,1,4,252,1,93.37
3672.0,Champions,1,4,12,1,197.28
3673.0,Potential Loyalists,1,4,520,1,142.66
3674.0,Loyal Customers,1,4,160,1,93.58
3675.0,Loyal Customers,1,4,70,1,90.53
3676.0,Lost Customers,1,4,607,1,80.38
3677.0,Loyal Customers,1,4,203,1,151.37
3678.0,Potential Loyalists,1,4,398,1,33.96
3679.0,Loyal Customers,1,4,271,1,98.93
3680.0,Loyal Customers,1,4,244,1,71.47
3681.0,Loyal Customers,1,4,279,1,91.33
3682.0,Loyal Customers,1,4,323,1,48.69
3683.0,Loyal Customers,1,4,282,1,134.53
3684.0,Potential Loyalists,1,4,465,1,71.71
3685.0,Loyal Customers,1,4,67,1,93.72
3686.0,Lost Customers,1,4,648,1,101.04
3687.0,Champions,1,4,127,1,242.66
3688.0,Potential Loyalists,1,4,457,1,80.37
3689.0,Potential Loyalists,1,4,373,1,106.67
3690.0,Potential Loyalists,1,4,494,1,82.61
3691.0,Potential Loyalists,1,4,441,1,98.98
3692.0,Loyal Customers,1,4,38,1,46.34
3693.0,Potential Loyalists,1,4,515,1,45.45
3694.0,Loyal Customers,1,4,252,1,78.59
3695.0,Loyal Customers,1,4,156,1,95.96
3696.0,Potential Loyalists,1,4,423,1,96.22
3697.0,Potential Loyalists,1,4,477,1,231.22
3698.0,Loyal Customers,1,4,358,1,107.54
3699.0,Potential Loyalists,1,4,389,1,147.8
3700.0,Champions,1,4,45,1,170.78
3701.0,Champions,1,4,56,1,198.37
3702.0,Loyal Customers,1,4,359,1,122.77
3703.0,Loyal Customers,1,4,293,1,125.96
3704.0,Loyal Customers,1,4,364,1,161.52
3705.0,Loyal Customers,1,4,181,1,91.01
3706.0,Loyal Customers,1,4,122,1,56.5
3707.0,Lost Customers,1,4,599,1,68.38
3708.0,Loyal Customers,1,4,29,1,77.7
3709.0,Loyal Customers,1,4,260,1,125.15
3710.0,Potential Loyalists,1,4,415,1,58.59
3711.0,Lost Customers,1,4,603,1,131.0
3712.0,Potential Loyalists,1,4,505,1,145.81
3713.0,Potential Loyalists,1,4,399,1,107.28
3714.0,Potential Loyalists,1,4,523,1,107.48
3715.0,Potential Loyalists,1,4,500,1,105.59
3716.0,Lost Customers,1,4,703,1,103.19
3717.0,Potential Loyalists,1,4,372,1,206.05
3718.0,Loyal Customers,1,4,211,1,82.5
3719.0,Loyal Customers,1,4,120,1,91.48
3720.0,Loyal Customers,1,4,9,1,162.71
3721.0,Loyal Customers,1,4,79,1,112.46
3722.0,Loyal Customers,1,4,352,1,141.27
3723.0,Lost Customers,1,4,574,1,129.45
3724.0,Potential Loyalists,1,4,417,1,91.33
3725.0,Loyal Customers,1,4,92,1,66.82
3726.0,Lost Customers,1,4,726,1,165.84
3727.0,Lost Customers,1,4,662,1,201.4
3728.0,Lost Customers,1,4,628,1,255.89
3729.0,Potential Loyalists,1,4,534,1,122.68
3730.0,Potential Loyalists,1,4,428,1,67.69
3731.0,Loyal Customers,1,4,183,1,139.27
3732.0,Loyal Customers,1,4,267,1,101.78
3733.0,Lost Customers,1,4,688,1,54.26
3734.0,Potential Loyalists,1,4,400,1,72.16
3735.0,Loyal Customers,1,4,133,1,136.81
3736.0,Loyal Customers,1,4,222,1,69.66
3737.0,Lost Customers,1,4,614,1,131.69
3738.0,Loyal Customers,1,4,133,1,118.69
3739.0,Loyal Customers,1,4,198,1,121.89
3740.0,Champions,1,4,144,1,234.74
3741.0,Lost Customers,1,4,552,1,125.46
3742.0,Potential Loyalists,1,4,545,1,239.2
3743.0,Loyal Customers,1,4,145,1,97.91
3744.0,Potential Loyalists,1,4,473,1,191.88
3745.0,Potential Loyalists,1,4,456,1,70.17
3746.0,Potential Loyalists,1,4,506,1,152.13
3747.0,Loyal Customers,1,4,99,1,160.35
3748.0,Potential Loyalists,1,4,547,1,59.78
3749.0,Loyal Customers,1,4,264,1,236.47
3750.0,Lost Customers,1,4,611,1,182.27
3751.0,Loyal Customers,1,4,339,1,195.98
3752.0,Loyal Customers,1,4,17,1,135.24
3753.0,Lost Customers,1,4,659,1,102.49
3754.0,Potential Loyalists,1,4,439,1,93.66
3755.0,Loyal Customers,1,4,132,1,107.0
3756.0,Loyal Customers,1,4,327,1,135.19
3757.0,Loyal Customers,1,4,342,1,79.1
3758.0,Lost Customers,1,4,678,1,116.92
3759.0,Loyal Customers,1,4,232,1,100.05
3760.0,Loyal Customers,1,4,261,1,96.04
3761.0,Loyal Customers,1,4,246,1,110.11
3762.0,Loyal Customers,1,4,117,1,90.96
3763.0,Lost Customers,1,4,696,1,149.87
3764.0,Loyal Customers,1,4,201,1,368.16
3765.0,Lost Customers,1,4,638,1,137.49
3766.0,Loyal Customers,1,4,347,1,287.16
3767.0,Loyal Customers,1,4,347,1,134.72
3768.0,Lost Customers,1,4,615,1,148.84
3769.0,Loyal Customers,1,4,123,1,84.95
3770.0,Lost Customers,1,4,607,1,159.44
3771.0,Champions,1,4,37,1,192.65
3772.0,Lost Customers,1,4,550,1,156.55
3773.0,Loyal Customers,1,4,180,1,78.09
3774.0,Loyal Customers,1,4,261,1,106.99
3775.0,Champions,1,4,62,1,185.04
3776.0,Loyal Customers,1,4,282,1,89.56
3777.0,Loyal Customers,1,4,239,1,159.78
3778.0,Potential Loyalists,1,4,471,1,94.74
3779.0,Champions,1,4,74,1,230.55
3780.0,Potential Loyalists,1,4,509,1,78.76
3781.0,Loyal Customers,1,4,183,1,63.69
3782.0,Loyal Customers,1,4,117,1,139.81
3783.0,Lost Customers,1,4,566,1,95.99
3784.0,Loyal Customers,1,4,158,1,123.11
3785.0,Loyal Customers,1,4,93,1,116.74
3786.0,Lost Customers,1,4,717,1,183.46
3787.0,Loyal Customers,1,4,214,1,153.59
3788.0,Loyal Customers,1,4,114,1,107.25
3789.0,Lost Customers,1,4,567,1,170.31
3790.0,Loyal Customers,1,4,2,1,99.74
3791.0,Potential Loyalists,1,4,535,1,64.92
3792.0,Loyal Customers,1,4,333,1,108.15
3793.0,Potential Loyalists,1,4,408,1,115.68
3794.0,Potential Loyalists,1,4,374,1,167.6
3795.0,Champions,1,4,36,1,188.29
3796.0,Potential Loyalists,1,4,454,1,105.63
3797.0,Loyal Customers,1,4,362,1,104.32
3798.0,Potential Loyalists,1,4,440,1,101.01
3799.0,Loyal Customers,1,4,110,1,96.28
3800.0,Loyal Customers,1,4,242,1,65.73
3801.0,Loyal Customers,1,4,291,1,89.94
3802.0,Loyal Customers,1,4,341,1,108.07
3803.0,Potential Loyalists,1,4,505,1,192.38
3804.0,Loyal Customers,1,4,232,1,184.86
3805.0,Potential Loyalists,1,4,508,1,80.25
3806.0,Loyal Customers,1,4,299,1,86.24
3807.0,Loyal Customers,1,4,240,1,139.9
3808.0,Loyal Customers,1,4,2,1,161.27
3809.0,Loyal Customers,1,4,116,1,77.02
3810.0,Loyal Customers,1,4,243,1,202.23
3811.0,Potential Loyalists,1,4,420,1,130.34
3812.0,Potential Loyalists,1,4,451,1,144.9
3813.0,Loyal Customers,1,4,223,1,148.98
3814.0,Lost Customers,1,4,570,1,98.9
3815.0,Loyal Customers,1,4,25,1,149.73
3816.0,Lost Customers,1,4,640,1,187.78
3817.0,Potential Loyalists,1,4,393,1,123.5
3818.0,Lost Customers,1,4,591,1,140.81
3819.0,Loyal Customers,1,4,289,1,159.25
3820.0,Lost Customers,1,4,723,1,101.05
3821.0,Loyal Customers,1,4,304,1,99.93
3822.0,Loyal Customers,1,4,198,1,119.6
3823.0,Loyal Customers,1,4,137,1,88.71
3824.0,Champions,1,4,81,1,171.34
3825.0,Loyal Customers,1,4,19,1,99.52
3826.0,Potential Loyalists,1,4,453,1,155.05
3827.0,Lost Customers,1,4,557,1,173.18
3828.0,Potential Loyalists,1,4,375,1,276.19
3829.0,Champions,1,4,161,1,231.07
3830.0,Loyal Customers,1,4,270,1,100.29
3831.0,Potential Loyalists,1,4,475,1,77.29
3832.0,Loyal Customers,1,4,208,1,92.96
3833.0,Potential Loyalists,1,4,434,1,167.82
3834.0,Lost Customers,1,4,636,1,48.38
3835.0,Lost Customers,1,4,618,1,106.59
3836.0,Loyal Customers,1,4,121,1,98.23
3837.0,Potential Loyalists,1,4,377,1,105.56
3838.0,Lost Customers,1,4,586,1,190.5
3839.0,Potential Loyalists,1,4,440,1,126.71
3840.0,Loyal Customers,1,4,238,1,169.64
3841.0,Loyal Customers,1,4,91,1,114.99
3842.0,Potential Loyalists,1,4,423,1,91.39
3843.0,Lost Customers,1,4,715,1,74.97
3844.0,Loyal Customers,1,4,176,1,141.18
3845.0,Lost Customers,1,4,701,1,148.55
3846.0,Potential Loyalists,1,4,533,1,126.27
3847.0,Lost Customers,1,4,712,1,80.42
3848.0,Loyal Customers,1,4,322,1,249.62
3849.0,Potential Loyalists,1,4,519,1,123.6
3850.0,Loyal Customers,1,4,148,1,34.4
3851.0,Potential Loyalists,1,4,504,1,135.2
3852.0,Loyal Customers,1,4,65,1,109.73
3853.0,Potential Loyalists,1,4,438,1,63.09
3854.0,Loyal Customers,1,4,42,1,97.8
3855.0,Lost Customers,1,4,639,1,82.45
3856.0,Loyal Customers,1,4,99,1,80.32
3857.0,Lost Customers,1,4,637,1,123.04
3858.0,Loyal Customers,1,4,284,1,158.47
3859.0,Lost Customers,1,4,716,1,100.36
3860.0,Loyal Customers,1,4,275,1,86.92
3861.0,Potential Loyalists,1,4,434,1,116.89
3862.0,Potential Loyalists,1,4,385,1,72.1
3863.0,Loyal Customers,1,4,0,1,85.26
3864.0,Loyal Customers,1,4,345,1,55.26
3865.0,Champions,1,4,23,1,287.9
3866.0,Loyal Customers,1,4,364,1,163.53
3867.0,Lost Customers,1,4,720,1,124.04
3868.0,Loyal Customers,1,4,281,1,98.94
3869.0,Loyal Customers,1,4,260,1,151.78
3870.0,Potential Loyalists,1,4,429,1,182.14
3871.0,Loyal Customers,1,4,206,1,84.9
3872.0,Loyal Customers,1,4,125,1,103.92
3873.0,Loyal Customers,1,4,181,1,100.02
3874.0,Lost Customers,1,4,661,1,125.25
3875.0,Loyal Customers,1,4,167,1,140.16
3876.0,Loyal Customers,1,4,279,1,204.73
3877.0,Loyal Customers,1,4,287,1,92.27
3878.0,Lost Customers,1,4,685,1,138.26
3879.0,Loyal Customers,1,4,262,1,128.68
3880.0,Loyal Customers,1,4,85,1,108.93
3881.0,Loyal Customers,1,4,2,1,116.47
3882.0,Potential Loyalists,1,4,410,1,125.65
3883.0,Loyal Customers,1,4,361,1,49.27
3884.0,Loyal Customers,1,4,181,1,106.04
3885.0,Loyal Customers,1,4,59,1,112.89
3886.0,Loyal Customers,1,4,29,1,92.97
3887.0,Lost Customers,1,4,713,1,112.38
3888.0,Loyal Customers,1,4,195,1,131.46
3889.0,Loyal Customers,1,4,294,1,99.34
3890.0,Lost Customers,1,4,701,1,237.31
3891.0,Loyal Customers,1,4,98,1,110.71
3892.0,Potential Loyalists,1,4,374,1,171.21
3893.0,Loyal Customers,1,4,284,1,117.93
3894.0,Loyal Customers,1,4,341,1,148.03
3895.0,Champions,1,4,118,1,252.33
3896.0,Loyal Customers,1,4,113,1,86.32
3897.0,Lost Customers,1,4,668,1,207.75
3898.0,Loyal Customers,1,4,259,1,82.1
3899.0,Lost Customers,1,4,596,1,114.71
3900.0,Loyal Customers,1,4,363,1,70.31
3901.0,Lost Customers,1,4,599,1,201.91
3902.0,Potential Loyalists,1,4,447,1,78.3
3903.0,Loyal Customers,1,4,347,1,144.89
3904.0,Potential Loyalists,1,4,488,1,99.3
3905.0,Potential Loyalists,1,4,516,1,106.81
3906.0,Potential Loyalists,1,4,518,1,80.2
3907.0,Lost Customers,1,4,610,1,121.04
3908.0,Lost Customers,1,4,572,1,204.37
3909.0,Lost Customers,1,4,554,1,96.75
3910.0,Potential Loyalists,1,4,435,1,131.08
3911.0,Potential Loyalists,1,4,500,1,129.59
3912.0,Potential Loyalists,1,4,499,1,115.12
3913.0,Potential Loyalists,1,4,515,1,86.78
3914.0,Loyal Customers,1,4,124,1,73.06
3915.0,Champions,1,4,25,1,229.9
3916.0,Lost Customers,1,4,618,1,209.2
3917.0,Lost Customers,1,4,708,1,117.36
3918.0,Loyal Customers,1,4,75,1,126.76
3919.0,Lost Customers,1,4,601,1,259.47
3920.0,Loyal Customers,1,4,195,1,122.27
3921.0,Lost Customers,1,4,727,1,123.34
3922.0,Lost Customers,1,4,673,1,128.43
3923.0,Potential Loyalists,1,4,395,1,132.07
3924.0,Loyal Customers,1,4,250,1,102.0
3925.0,Loyal Customers,1,4,265,1,101.46
3926.0,Lost Customers,1,4,572,1,118.11
3927.0,Potential Loyalists,1,4,442,1,126.64
3928.0,Potential Loyalists,1,4,390,1,112.51
3929.0,Loyal Customers,1,4,20,1,147.54
3930.0,Loyal Customers,1,4,211,1,62.52
3931.0,Lost Customers,1,4,628,1,151.13
3932.0,Potential Loyalists,1,4,538,1,128.85
3933.0,Lost Customers,1,4,712,1,122.99
3934.0,Potential Loyalists,1,4,525,1,75.54
3935.0,Loyal Customers,1,4,366,1,112.59
3936.0,Lost Customers,1,4,698,1,94.45
3937.0,Loyal Customers,1,4,112,1,125.02
3938.0,Loyal Customers,1,4,42,1,138.42
3939.0,Potential Loyalists,1,4,528,1,132.96
3940.0,Potential Loyalists,1,4,388,1,215.61
3941.0,Lost Customers,1,4,659,1,97.6
3942.0,Lost Customers,1,4,681,1,240.29
3943.0,Loyal Customers,1,4,12,1,103.88
3944.0,Lost Customers,1,4,640,1,88.18
3945.0,Loyal Customers,1,4,218,1,152.84
3946.0,Champions,1,4,39,1,214.98
3947.0,Loyal Customers,1,4,359,1,130.18
3948.0,Champions,1,4,43,1,182.17
3949.0,Potential Loyalists,1,4,472,1,62.84
3950.0,Lost Customers,1,4,612,1,157.81
3951.0,Loyal Customers,1,4,354,1,103.82
3952.0,Loyal Customers,1,4,282,1,178.34
3953.0,Lost Customers,1,4,659,1,109.24
3954.0,Lost Customers,1,4,613,1,109.07
3955.0,Champions,1,4,42,1,227.38
3956.0,Loyal Customers,1,4,74,1,125.84
3957.0,Lost Customers,1,4,711,1,170.92
3958.0,Loyal Customers,1,4,164,1,134.76
3959.0,Loyal Customers,1,4,62,1,131.55
3960.0,Loyal Customers,1,4,226,1,129.82
3961.0,Potential Loyalists,1,4,408,1,149.52
3962.0,Potential Loyalists,1,4,402,1,101.68
3963.0,Loyal Customers,1,4,255,1,86.39
3964.0,Champions,1,4,99,1,190.84
3965.0,Champions,1,4,63,1,195.71
3966.0,Loyal Customers,1,4,42,1,47.87
3967.0,Potential Loyalists,1,4,409,1,125.65
3968.0,Loyal Customers,1,4,123,1,33.11
3969.0,Loyal Customers,1,4,302,1,115.46
3970.0,Champions,1,4,133,1,266.92
3971.0,Champions,1,4,109,1,194.68
3972.0,Loyal Customers,1,4,296,1,96.1
3973.0,Potential Loyalists,1,4,428,1,200.54
3974.0,Loyal Customers,1,4,255,1,161.22
3975.0,Potential Loyalists,1,4,448,1,84.87
3976.0,Lost Customers,1,4,680,1,124.56
3977.0,Champions,1,4,148,1,182.15
3978.0,Loyal Customers,1,4,151,1,107.98
3979.0,Loyal Customers,1,4,78,1,137.04
3980.0,Loyal Customers,1,4,313,1,72.83
3981.0,Potential Loyalists,1,4,369,1,153.27
3982.0,Loyal Customers,1,4,234,1,126.12
3983.0,Potential Loyalists,1,4,455,1,152.7
3984.0,Champions,1,4,140,1,188.06
3985.0,Champions,1,4,13,1,214.76
3986.0,Lost Customers,1,4,650,1,103.24
3987.0,Loyal Customers,1,4,327,1,182.15
3988.0,Potential Loyalists,1,4,431,1,161.33
3989.0,Loyal Customers,1,4,268,1,145.46
3990.0,Loyal Customers,1,4,365,1,95.19
3991.0,Champions,1,4,127,1,182.67
3992.0,Lost Customers,1,4,672,1,83.31
3993.0,Loyal Customers,1,4,265,1,117.82
3994.0,Lost Customers,1,4,729,1,105.4
3995.0,Loyal Customers,1,4,167,1,108.16
3996.0,Lost Customers,1,4,560,1,73.42
3997.0,Lost Customers,1,4,706,1,89.78
3998.0,Lost Customers,1,4,562,1,161.11
3999.0,Loyal Customers,1,4,288,1,131.13
4000.0,Lost Customers,1,4,664,1,205.61
4001.0,Loyal Customers,1,4,313,1,90.01
4002.0,Potential Loyalists,1,4,477,1,123.71
4003.0,Loyal Customers,1,4,117,1,65.96
4004.0,Potential Loyalists,1,4,506,1,150.15
4005.0,Loyal Customers,1,4,10,1,123.24
4006.0,Loyal Customers,1,4,213,1,145.19
4007.0,Lost Customers,1,4,649,1,109.8
4008.0,Loyal Customers,1,4,105,1,121.53
4009.0,Loyal Customers,1,4,107,1,140.77
4010.0,Loyal Customers,1,4,121,1,93.7
4011.0,Potential Loyalists,1,4,442,1,127.52
4012.0,Loyal Customers,1,4,190,1,223.54
4013.0,Loyal Customers,1,4,239,1,151.51
4014.0,Lost Customers,1,4,713,1,114.56
4015.0,Loyal Customers,1,4,244,1,232.35
4016.0,Lost Customers,1,4,581,1,56.64
4017.0,Potential Loyalists,1,4,491,1,153.96
4018.0,Loyal Customers,1,4,190,1,184.12
4019.0,Lost Customers,1,4,550,1,107.31
4020.0,Lost Customers,1,4,623,1,72.23
4021.0,Loyal Customers,1,4,228,1,128.92
4022.0,Potential Loyalists,1,4,546,1,142.37
4023.0,Potential Loyalists,1,4,485,1,179.4
4024.0,Loyal Customers,1,4,146,1,98.79
4025.0,Loyal Customers,1,4,14,1,61.72
4026.0,Potential Loyalists,1,4,476,1,107.49
4027.0,Loyal Customers,1,4,103,1,96.59
4028.0,Loyal Customers,1,4,164,1,134.53
4029.0,Loyal Customers,1,4,182,1,85.09
4030.0,Loyal Customers,1,4,232,1,192.22
4031.0,Loyal Customers,1,4,316,1,150.29
4032.0,Loyal Customers,1,4,355,1,138.68
4033.0,Potential Loyalists,1,4,546,1,144.76
4034.0,Lost Customers,1,4,611,1,127.68
4035.0,Lost Customers,1,4,710,1,173.32
4036.0,Loyal Customers,1,4,135,1,100.42
4037.0,Loyal Customers,1,4,72,1,129.82
4038.0,Loyal Customers,1,4,341,1,119.96
4039.0,Potential Loyalists,1,4,531,1,26.86
4040.0,Lost Customers,1,4,553,1,269.01
4041.0,Lost Customers,1,4,691,1,39.94
4042.0,Loyal Customers,1,4,282,1,187.38
4043.0,Lost Customers,1,4,616,1,115.87
4044.0,Lost Customers,1,4,648,1,132.58
4045.0,Loyal Customers,1,4,244,1,162.28
4046.0,Potential Loyalists,1,4,472,1,105.99
4047.0,Loyal Customers,1,4,281,1,107.97
4048.0,Potential Loyalists,1,4,379,1,120.44
4049.0,Loyal Customers,1,4,11,1,118.42
4050.0,Loyal Customers,1,4,272,1,164.78
4051.0,Loyal Customers,1,4,141,1,114.82
4052.0,Lost Customers,1,4,574,1,92.98
4053.0,Loyal Customers,1,4,126,1,120.59
4054.0,Potential Loyalists,1,4,397,1,130.1
4055.0,Loyal Customers,1,4,200,1,163.33
4056.0,Lost Customers,1,4,683,1,71.25
4057.0,Loyal Customers,1,4,294,1,103.95
4058.0,Lost Customers,1,4,680,1,82.06
4059.0,Lost Customers,1,4,590,1,117.67
4060.0,Loyal Customers,1,4,236,1,123.8
4061.0,Potential Loyalists,1,4,488,1,162.47
4062.0,Lost Customers,1,4,601,1,79.92
4063.0,Loyal Customers,1,4,92,1,71.24
4064.0,Loyal Customers,1,4,38,1,74.48
4065.0,Loyal Customers,1,4,131,1,118.32
4066.0,Potential Loyalists,1,4,419,1,101.46
4067.0,Lost Customers,1,4,642,1,103.22
4068.0,Potential Loyalists,1,4,484,1,101.51
4069.0,Loyal Customers,1,4,205,1,91.57
4070.0,Lost Customers,1,4,653,1,70.94
4071.0,Loyal Customers,1,4,323,1,90.51
4072.0,Lost Customers,1,4,699,1,86.17
4073.0,Potential Loyalists,1,4,444,1,48.55
4074.0,Loyal Customers,1,4,39,1,99.84
4075.0,Potential Loyalists,1,4,457,1,128.68
4076.0,Lost Customers,1,4,560,1,81.15
4077.0,Potential Loyalists,1,4,539,1,154.05
4078.0,Potential Loyalists,1,4,450,1,121.58
4079.0,Lost Customers,1,4,670,1,102.27
4080.0,Loyal Customers,1,4,151,1,107.16
4081.0,Loyal Customers,1,4,22,1,150.96
4082.0,Potential Loyalists,1,4,523,1,130.81
4083.0,Loyal Customers,1,4,364,1,235.1
4084.0,Loyal Customers,1,4,303,1,149.16
4085.0,Potential Loyalists,1,4,444,1,127.39
4086.0,Potential Loyalists,1,4,375,1,110.57
4087.0,Lost Customers,1,4,636,1,124.25
4088.0,Champions,1,4,97,1,290.57
4089.0,Lost Customers,1,4,580,1,91.1
4090.0,Lost Customers,1,4,616,1,85.83
4091.0,Loyal Customers,1,4,345,1,153.32
4092.0,Lost Customers,1,4,675,1,224.53
4093.0,Lost Customers,1,4,642,1,193.75
4094.0,Loyal Customers,1,4,20,1,98.8
4095.0,Potential Loyalists,1,4,459,1,93.86
4096.0,Loyal Customers,1,4,121,1,82.32
4097.0,Loyal Customers,1,4,339,1,116.34
4098.0,Potential Loyalists,1,4,436,1,180.9
4099.0,Champions,1,4,46,1,165.76
4100.0,Potential Loyalists,1,4,396,1,150.07
4101.0,Lost Customers,1,4,549,1,266.86
4102.0,Potential Loyalists,1,4,493,1,94.93
4103.0,Potential Loyalists,1,4,398,1,114.09
4104.0,Loyal Customers,1,4,26,1,109.48
4105.0,Loyal Customers,1,4,356,1,211.23
4106.0,Potential Loyalists,1,4,392,1,104.42
4107.0,Loyal Customers,1,4,59,1,112.18
4108.0,Loyal Customers,1,4,238,1,132.22
4109.0,Loyal Customers,1,4,311,1,195.94
4110.0,Loyal Customers,1,4,348,1,181.39
4111.0,Loyal Customers,1,4,287,1,104.05
4112.0,Potential Loyalists,1,4,456,1,184.4
4113.0,Potential Loyalists,1,4,479,1,118.64
4114.0,Potential Loyalists,1,4,406,1,179.92
4115.0,Lost Customers,1,4,633,1,87.11
4116.0,Loyal Customers,1,4,338,1,86.67
4117.0,Lost Customers,1,4,681,1,143.42
4118.0,Champions,1,4,79,1,220.06
4119.0,Potential Loyalists,1,4,460,1,154.13
4120.0,Potential Loyalists,1,4,419,1,81.5
4121.0,Loyal Customers,1,4,299,1,51.93
4122.0,Loyal Customers,1,4,131,1,133.59
4123.0,Potential Loyalists,1,4,438,1,160.85
4124.0,Loyal Customers,1,4,158,1,138.05
4125.0,Lost Customers,1,4,624,1,44.4
4126.0,Potential Loyalists,1,4,484,1,109.59
4127.0,Lost Customers,1,4,643,1,98.89
4128.0,Lost Customers,1,4,580,1,74.52
4129.0,Loyal Customers,1,4,198,1,199.85
4130.0,Loyal Customers,1,4,241,1,115.82
4131.0,Lost Customers,1,4,627,1,71.23
4132.0,Loyal Customers,1,4,221,1,61.61
4133.0,Loyal Customers,1,4,93,1,95.07
4134.0,Potential Loyalists,1,4,548,1,188.71
4135.0,Potential Loyalists,1,4,476,1,216.17
4136.0,Lost Customers,1,4,593,1,115.25
4137.0,Loyal Customers,1,4,187,1,160.62
4138.0,Loyal Customers,1,4,309,1,96.49
4139.0,Loyal Customers,1,4,184,1,106.67
4140.0,Loyal Customers,1,4,240,1,134.2
4141.0,Potential Loyalists,1,4,462,1,142.87
4142.0,Loyal Customers,1,4,164,1,113.32
4143.0,Loyal Customers,1,4,28,1,91.62
4144.0,Loyal Customers,1,4,252,1,102.19
4145.0,Loyal Customers,1,4,131,1,131.23
4146.0,Potential Loyalists,1,4,452,1,96.99
4147.0,Loyal Customers,1,4,351,1,103.31
4148.0,Lost Customers,1,4,641,1,123.78
4149.0,Lost Customers,1,4,668,1,210.07
4150.0,Loyal Customers,1,4,350,1,135.6
4151.0,Potential Loyalists,1,4,419,1,109.44
4152.0,Potential Loyalists,1,4,398,1,92.6
4153.0,Lost Customers,1,4,569,1,265.15
4154.0,Loyal Customers,1,4,239,1,152.52
4155.0,Potential Loyalists,1,4,448,1,93.38
4156.0,Loyal Customers,1,4,357,1,79.16
4157.0,Loyal Customers,1,4,202,1,184.71
4158.0,Potential Loyalists,1,4,513,1,121.01
4159.0,Lost Customers,1,4,722,1,134.86
4160.0,Loyal Customers,1,4,143,1,137.23
4161.0,Potential Loyalists,1,4,527,1,97.73
4162.0,Potential Loyalists,1,4,489,1,156.23
4163.0,Lost Customers,1,4,561,1,131.03
4164.0,Potential Loyalists,1,4,531,1,80.65
4165.0,Potential Loyalists,1,4,456,1,89.08
4166.0,Loyal Customers,1,4,356,1,107.22
4167.0,Lost Customers,1,4,585,1,150.76
4168.0,Loyal Customers,1,4,286,1,33.93
4169.0,Loyal Customers,1,4,170,1,118.95
4170.0,Loyal Customers,1,4,317,1,91.36
4171.0,Lost Customers,1,4,711,1,196.62
4172.0,Champions,1,4,82,1,194.32
4173.0,Potential Loyalists,1,4,385,1,122.83
