customer_id,Segment,Cluster,RFM_Score,recency,frequency,monetary
13703,Lost Customers,1,4,598,1,25.5
13704,At Risk,1,4,438,3,47.64
13705,At Risk,1,4,434,3,111.05
13706,Potential Loyalists,1,4,140,3,9.0
13707,Potential Loyalists,1,4,128,9,150.07999999999998
13708,Potential Loyalists,1,4,20,4,88.9
13709,Potential Loyalists,1,4,149,4,4.99
13710,Potential Loyalists,1,4,50,1,76.5
13711,At Risk,1,4,407,2,76.95
13712,Champions,1,4,1,6,321.8
13713,Potential Loyalists,1,4,178,2,56.28
13714,Potential Loyalists,1,4,13,4,17.65
13715,Lost Customers,1,4,673,1,7.8
13716,Loyal Customers,1,4,35,6,109.15
13717,Potential Loyalists,1,4,134,2,55.8
13718,Loyal Customers,1,4,2,6,48.79
13719,Loyal Customers,1,4,26,7,78.39
13720,Loyal Customers,1,4,70,6,29.8
13721,Lost Customers,1,4,492,1,0.0
13722,Potential Loyalists,1,4,112,5,15.05
13723,Potential Loyalists,1,4,161,4,66.3
13724,At Risk,1,4,492,2,53.099999999999994
13725,Potential Loyalists,1,4,142,4,12.620000000000001
13726,Potential Loyalists,1,4,165,2,52.65
13727,Potential Loyalists,1,4,131,3,40.7
13728,At Risk,1,4,315,4,18.4
13729,Potential Loyalists,1,4,159,3,96.5
13730,Lost Customers,1,4,309,1,4.95
13731,At Risk,1,4,231,2,8.399999999999999
13732,Lost Customers,1,4,413,1,216.0
13733,Potential Loyalists,1,4,91,4,44.879999999999995
13734,Loyal Customers,1,4,43,7,75.6
13735,Loyal Customers,1,4,93,9,272.27
13736,Potential Loyalists,1,4,224,5,208.55
13737,Potential Loyalists,1,4,72,4,26.63
13738,Potential Loyalists,1,4,157,5,126.45
13739,Potential Loyalists,1,4,67,2,35.4
13740,Lost Customers,1,4,235,1,51.0
13741,Potential Loyalists,1,4,58,5,89.49
13742,Potential Loyalists,1,4,85,2,16.990000000000002
13743,At Risk,1,4,251,6,57.55
13744,Loyal Customers,1,4,12,7,113.12
13745,At Risk,1,4,320,3,13.389999999999999
13746,Loyal Customers,1,4,76,8,160.35999999999999
13747,Potential Loyalists,1,4,202,3,33.8
13748,Potential Loyalists,1,4,196,3,20.560000000000002
13749,Loyal Customers,1,4,74,7,53.32
13750,Potential Loyalists,1,4,167,7,173.11
13751,Loyal Customers,1,4,104,7,110.67
13752,At Risk,1,4,422,4,49.2
13753,Potential Loyalists,1,4,218,6,119.48
13754,Lost Customers,1,4,483,1,36.0
13755,Potential Loyalists,1,4,146,4,14.649999999999999
13756,Potential Loyalists,1,4,135,6,84.25
13757,Potential Loyalists,1,4,135,6,18.299999999999997
13758,Champions,1,4,41,4,472.65
13759,Potential Loyalists,1,4,54,4,76.6
13760,Potential Loyalists,1,4,113,4,85.5
13761,New Customers,1,4,44,1,4.95
13762,Potential Loyalists,1,4,54,2,29.700000000000003
13763,Potential Loyalists,1,4,118,2,55.8
13764,Loyal Customers,1,4,48,6,54.75
13765,Potential Loyalists,1,4,80,5,94.2
13766,Potential Loyalists,1,4,9,4,37.1
13767,At Risk,1,4,495,2,11.71
13768,Potential Loyalists,1,4,67,3,95.1
13769,At Risk,1,4,295,2,12.75
13770,Potential Loyalists,1,4,14,5,41.25
13771,Potential Loyalists,1,4,137,9,98.31
13772,Lost Customers,1,4,555,1,5.9
13773,Potential Loyalists,1,4,33,3,45.0
13774,At Risk,1,4,252,4,78.44
13775,Potential Loyalists,1,4,37,4,74.9
13776,At Risk,1,4,273,7,50.65
13777,Potential Loyalists,1,4,221,5,32.58
13778,Potential Loyalists,1,4,14,4,8.08
13779,Potential Loyalists,1,4,203,4,41.480000000000004
13780,At Risk,1,4,245,3,79.2
13781,Loyal Customers,1,4,76,6,71.78999999999999
13782,At Risk,1,4,344,2,17.7
13783,Lost Customers,1,4,552,1,0.0
13784,Champions,1,4,12,7,194.05
13785,Potential Loyalists,1,4,177,3,12.100000000000001
13786,Potential Loyalists,1,4,31,4,28.84
13787,Champions,1,4,14,8,132.13
13788,At Risk,1,4,245,2,20.830000000000002
13790,Potential Loyalists,1,4,1,4,29.15
13791,New Customers,1,4,36,1,19.8
13792,Lost Customers,1,4,296,1,18.0
13793,Potential Loyalists,1,4,126,5,64.75
13794,Potential Loyalists,1,4,204,3,190.5
13795,New Customers,1,4,12,1,11.8
13796,Potential Loyalists,1,4,189,3,29.4
13797,Champions,1,4,8,8,274.91999999999996
13798,Potential Loyalists,1,4,128,5,23.99
13799,Loyal Customers,1,4,74,7,541.09
13800,At Risk,1,4,521,2,20.04
13801,Loyal Customers,1,4,23,9,103.95
13802,Potential Loyalists,1,4,61,2,41.1
13803,Potential Loyalists,1,4,45,4,102.9
13804,Loyal Customers,1,4,54,6,84.88
13805,Potential Loyalists,1,4,139,5,92.94
13806,Loyal Customers,1,4,21,7,107.34
13807,Potential Loyalists,1,4,69,4,27.35
13808,Potential Loyalists,1,4,182,5,44.85
13809,Potential Loyalists,1,4,124,2,14.0
13810,Potential Loyalists,1,4,43,3,42.25
13811,Potential Loyalists,1,4,39,4,64.3
13812,At Risk,1,4,360,3,32.78
13813,Champions,1,4,17,5,136.2
13814,Potential Loyalists,1,4,144,4,16.62
13815,At Risk,1,4,343,2,16.15
13816,Champions,1,4,8,6,125.35
13817,Potential Loyalists,1,4,182,4,22.2
13818,Potential Loyalists,1,4,123,6,61.09
13819,New Customers,1,4,20,1,12.75
13820,Loyal Customers,1,4,81,8,168.6
13821,At Risk,1,4,357,2,4.45
13822,Potential Loyalists,1,4,115,3,7.619999999999999
13823,At Risk,1,4,362,3,182.7
13824,At Risk,1,4,241,6,27.85
13825,Potential Loyalists,1,4,182,7,57.480000000000004
13827,At Risk,1,4,235,3,77.25
13828,Potential Loyalists,1,4,33,2,47.7
13829,Loyal Customers,1,4,42,8,82.41999999999999
13830,Potential Loyalists,1,4,56,5,79.71
13831,Loyal Customers,1,4,83,6,131.1
13832,At Risk,1,4,273,5,77.7
13833,Potential Loyalists,1,4,218,3,6.05
13834,Potential Loyalists,1,4,178,3,53.86
13835,Champions,1,4,22,8,239.64999999999998
13836,Potential Loyalists,1,4,142,4,93.3
13837,At Risk,1,4,296,4,155.48
13838,Potential Loyalists,1,4,194,4,96.87
13839,Lost Customers,1,4,419,1,18.0
13840,Potential Loyalists,1,4,49,4,29.799999999999997
13841,At Risk,1,4,272,3,39.38
13842,Champions,1,4,31,9,199.95
13843,Potential Loyalists,1,4,2,4,64.9
13844,At Risk,1,4,358,4,154.8
13845,At Risk,1,4,251,4,62.13
13846,Potential Loyalists,1,4,126,1,29.7
13847,Lost Customers,1,4,593,1,1.65
13848,Potential Loyalists,1,4,93,4,24.4
13849,Loyal Customers,1,4,41,7,36.25
13850,Potential Loyalists,1,4,118,5,57.6
13851,Lost Customers,1,4,620,1,4.95
13853,At Risk,1,4,309,2,7.5
13854,Potential Loyalists,1,4,196,5,39.45
13855,At Risk,1,4,516,2,19.349999999999998
13856,Potential Loyalists,1,4,149,2,12.75
13857,Potential Loyalists,1,4,3,5,41.15
13858,Loyal Customers,1,4,63,6,359.65
13859,Potential Loyalists,1,4,83,1,36.0
13860,At Risk,1,4,315,4,21.05
13861,Potential Loyalists,1,4,172,2,27.6
13862,Loyal Customers,1,4,34,9,101.41
13863,Potential Loyalists,1,4,130,2,13.2
13864,Loyal Customers,1,4,65,7,112.5
13865,Potential Loyalists,1,4,186,2,19.509999999999998
13866,Potential Loyalists,1,4,79,3,74.79
13867,Potential Loyalists,1,4,79,4,79.44
13868,Potential Loyalists,1,4,54,2,27.7
13869,Potential Loyalists,1,4,196,7,134.39999999999998
13870,Potential Loyalists,1,4,50,5,35.4
13871,Potential Loyalists,1,4,130,6,48.69
13872,Loyal Customers,1,4,74,8,200.59
13873,Potential Loyalists,1,4,68,5,48.28
13874,At Risk,1,4,231,5,78.88
13875,Potential Loyalists,1,4,117,5,23.54
13876,Potential Loyalists,1,4,120,5,51.269999999999996
13877,At Risk,1,4,292,4,73.03
13878,Potential Loyalists,1,4,220,3,20.25
13879,Potential Loyalists,1,4,99,2,22.75
13880,Champions,1,4,44,3,239.55
13881,Potential Loyalists,1,4,2,4,59.5
13882,Potential Loyalists,1,4,74,5,395.09999999999997
13883,Potential Loyalists,1,4,136,5,205.35000000000002
13884,At Risk,1,4,355,4,34.05
13885,Potential Loyalists,1,4,152,2,154.1
13886,Potential Loyalists,1,4,159,4,180.9
13887,Potential Loyalists,1,4,23,2,8.9
13888,Potential Loyalists,1,4,92,5,41.25
13889,Champions,1,4,1,10,809.4399999999999
13890,Potential Loyalists,1,4,109,4,30.57
13891,Potential Loyalists,1,4,157,6,119.92999999999999
13892,At Risk,1,4,649,2,7.8
13893,Loyal Customers,1,4,45,6,54.510000000000005
13894,Loyal Customers,1,4,30,7,41.629999999999995
13895,At Risk,1,4,300,3,45.480000000000004
13896,Loyal Customers,1,4,33,6,46.2
13897,Potential Loyalists,1,4,59,5,87.49
13898,Loyal Customers,1,4,69,6,125.10000000000001
13899,At Risk,1,4,268,5,42.89
13900,Loyal Customers,1,4,56,6,135.38
13901,Champions,1,4,5,8,140.33
13902,Potential Loyalists,1,4,167,2,9.149999999999999
13903,At Risk,1,4,370,2,39.9
13904,At Risk,1,4,316,3,40.65
13905,Potential Loyalists,1,4,163,2,5.5
13906,Champions,1,4,16,3,127.51
13907,Potential Loyalists,1,4,134,5,28.25
13908,At Risk,1,4,295,4,40.08
13909,Potential Loyalists,1,4,223,5,164.1
13910,At Risk,1,4,508,5,149.0
13911,Loyal Customers,1,4,91,8,69.5
13912,At Risk,1,4,527,3,96.3
13913,Champions,1,4,44,7,129.48
13914,Potential Loyalists,1,4,112,3,28.29
13915,Potential Loyalists,1,4,220,5,52.7
13916,Loyal Customers,1,4,51,6,57.84
13917,At Risk,1,4,265,2,79.68
13918,Loyal Customers,1,4,63,6,28.200000000000003
13919,At Risk,1,4,413,3,39.15
13920,Potential Loyalists,1,4,12,3,34.65
13921,Potential Loyalists,1,4,89,3,8.969999999999999
13922,Loyal Customers,1,4,22,6,105.64
13923,At Risk,1,4,370,2,75.75
13924,Loyal Customers,1,4,90,6,81.55
13925,Potential Loyalists,1,4,131,4,123.55
13926,At Risk,1,4,238,3,166.45
13927,At Risk,1,4,271,5,233.05
13928,Loyal Customers,1,4,70,7,67.98
13929,Potential Loyalists,1,4,11,5,32.03
13930,At Risk,1,4,246,5,32.0
13931,Potential Loyalists,1,4,9,3,91.2
13932,Potential Loyalists,1,4,48,2,8.33
13933,Potential Loyalists,1,4,29,4,28.950000000000003
13934,At Risk,1,4,357,4,95.03
13935,Potential Loyalists,1,4,51,4,18.55
13936,Potential Loyalists,1,4,133,3,28.39
13937,Potential Loyalists,1,4,133,4,71.1
13938,Champions,1,4,47,5,463.35
13939,At Risk,1,4,228,4,36.620000000000005
13940,Potential Loyalists,1,4,102,5,21.65
13941,Potential Loyalists,1,4,27,5,54.3
13942,Potential Loyalists,1,4,136,3,53.879999999999995
13943,Champions,1,4,23,7,182.4
13944,At Risk,1,4,422,5,94.75
13945,Potential Loyalists,1,4,20,5,29.05
13946,At Risk,1,4,260,4,53.25
13947,At Risk,1,4,289,3,223.5
13948,Potential Loyalists,1,4,125,7,41.589999999999996
13949,Potential Loyalists,1,4,7,3,48.85
13950,Potential Loyalists,1,4,106,5,132.6
13951,Potential Loyalists,1,4,170,4,109.29
13952,Potential Loyalists,1,4,26,3,6.9
13953,Potential Loyalists,1,4,72,4,16.16
13954,Loyal Customers,1,4,77,8,126.74
13955,At Risk,1,4,358,2,28.8
13957,Potential Loyalists,1,4,214,2,245.7
13958,Potential Loyalists,1,4,1,5,54.46
13959,Potential Loyalists,1,4,167,5,122.8
13960,Loyal Customers,1,4,11,6,42.84
13961,Loyal Customers,1,4,70,7,115.05
13962,Champions,1,4,3,7,143.8
13963,Champions,1,4,0,5,216.45
13964,Loyal Customers,1,4,77,8,414.90000000000003
13965,Loyal Customers,1,4,20,6,29.340000000000003
13966,At Risk,1,4,254,5,43.55
13967,Champions,1,4,13,6,153.6
13968,Potential Loyalists,1,4,19,5,34.650000000000006
13969,Potential Loyalists,1,4,105,4,91.9
13970,At Risk,1,4,319,3,13.24
13971,Potential Loyalists,1,4,41,4,42.43000000000001
13972,Lost Customers,1,4,679,1,9.9
13973,Potential Loyalists,1,4,28,2,25.5
13974,Potential Loyalists,1,4,80,5,124.8
13975,Potential Loyalists,1,4,175,3,237.49
13976,Lost Customers,1,4,454,1,0.55
13977,Lost Customers,1,4,709,1,59.4
13978,Loyal Customers,1,4,67,6,53.0
13979,Potential Loyalists,1,4,49,5,120.1
13980,Potential Loyalists,1,4,140,5,141.9
13981,Potential Loyalists,1,4,215,4,100.5
13982,Potential Loyalists,1,4,216,4,46.85
13983,Potential Loyalists,1,4,78,3,55.92
13984,Loyal Customers,1,4,105,6,72.8
13985,Lost Customers,1,4,360,1,108.0
13986,Potential Loyalists,1,4,172,6,83.1
13987,At Risk,1,4,236,6,65.4
13988,Potential Loyalists,1,4,178,3,6.4799999999999995
13989,Champions,1,4,21,4,254.70000000000002
13990,Potential Loyalists,1,4,20,5,30.2
13991,Potential Loyalists,1,4,64,3,25.05
13992,Potential Loyalists,1,4,97,3,25.05
13993,At Risk,1,4,234,3,16.2
13994,Potential Loyalists,1,4,98,3,9.9
13995,Potential Loyalists,1,4,123,6,88.7
13996,Champions,1,4,27,4,317.59
13997,At Risk,1,4,380,2,15.3
13998,At Risk,1,4,278,3,41.35
13999,At Risk,1,4,351,2,13.649999999999999
14000,Potential Loyalists,1,4,9,5,29.229999999999997
14001,Potential Loyalists,1,4,48,3,33.84
14002,Potential Loyalists,1,4,121,7,115.29
14003,Potential Loyalists,1,4,171,9,176.8
14004,Potential Loyalists,1,4,45,3,34.69
14005,At Risk,1,4,302,5,242.95
14006,Potential Loyalists,1,4,19,4,61.9
14007,Potential Loyalists,1,4,73,5,113.5
14008,New Customers,1,4,35,1,5.1
14009,Potential Loyalists,1,4,30,3,38.9
14010,Potential Loyalists,1,4,46,5,111.5
14011,Potential Loyalists,1,4,66,2,78.15
14012,Potential Loyalists,1,4,82,4,194.70000000000002
14013,Loyal Customers,1,4,55,8,257.03000000000003
14014,Loyal Customers,1,4,95,6,191.85
14015,Loyal Customers,1,4,41,6,49.940000000000005
14016,Potential Loyalists,1,4,65,3,39.3
14017,Champions,1,4,44,7,177.64999999999998
14018,Potential Loyalists,1,4,85,3,71.35
14019,At Risk,1,4,358,2,108.0
14020,Potential Loyalists,1,4,201,3,58.59
14021,At Risk,1,4,324,2,11.59
14022,At Risk,1,4,361,2,12.149999999999999
14023,Potential Loyalists,1,4,82,2,8.549999999999999
14024,Loyal Customers,1,4,94,10,92.64
14025,At Risk,1,4,415,2,8.25
14026,Potential Loyalists,1,4,35,4,88.8
14027,Champions,1,4,41,4,151.05
14028,Champions,1,4,46,4,173.25
14029,Potential Loyalists,1,4,95,5,85.0
14030,Potential Loyalists,1,4,94,4,41.35
14031,Loyal Customers,1,4,62,6,180.0
14032,At Risk,1,4,293,5,169.36
14033,Loyal Customers,1,4,58,8,66.4
14034,At Risk,1,4,239,2,3.5
14035,At Risk,1,4,343,7,52.18
14036,At Risk,1,4,523,2,22.65
14037,At Risk,1,4,336,2,38.25
14038,At Risk,1,4,460,3,62.9
14039,Potential Loyalists,1,4,225,5,102.7
14040,Potential Loyalists,1,4,149,3,39.3
14041,Loyal Customers,1,4,40,6,37.05
14042,Potential Loyalists,1,4,183,8,138.45
14043,At Risk,1,4,499,3,28.21
14044,Potential Loyalists,1,4,225,1,4.95
14045,At Risk,1,4,456,3,20.490000000000002
14046,Loyal Customers,1,4,51,7,43.63
14047,Champions,1,4,47,6,191.7
14048,Potential Loyalists,1,4,28,3,37.6
14049,Potential Loyalists,1,4,1,3,89.55
14050,Potential Loyalists,1,4,46,3,18.3
14051,Loyal Customers,1,4,99,8,450.83
14052,At Risk,1,4,274,5,134.76
14053,At Risk,1,4,505,2,14.850000000000001
14054,Potential Loyalists,1,4,6,5,64.99
14055,Potential Loyalists,1,4,114,4,24.9
14056,Loyal Customers,1,4,19,6,105.25
14057,Potential Loyalists,1,4,217,11,242.48000000000002
14058,Potential Loyalists,1,4,114,5,29.830000000000002
14059,At Risk,1,4,326,2,14.7
14060,Potential Loyalists,1,4,13,3,17.74
14061,Potential Loyalists,1,4,65,5,47.86
14062,Potential Loyalists,1,4,163,4,123.45
14063,Potential Loyalists,1,4,177,4,75.34
14064,At Risk,1,4,299,4,37.35
14065,Potential Loyalists,1,4,36,5,66.16
14066,Potential Loyalists,1,4,51,4,45.75
14067,At Risk,1,4,322,4,8.25
14068,At Risk,1,4,346,2,80.7
14069,At Risk,1,4,432,3,39.7
14070,Loyal Customers,1,4,4,6,119.2
14071,At Risk,1,4,254,3,44.1
14072,Potential Loyalists,1,4,109,3,129.79999999999998
14073,Potential Loyalists,1,4,90,3,308.2
14074,Loyal Customers,1,4,81,8,135.95
14075,Loyal Customers,1,4,24,7,97.35
14076,Potential Loyalists,1,4,159,5,42.74
14077,Loyal Customers,1,4,16,9,82.10000000000001
14078,Lost Customers,1,4,511,1,4.95
14079,Potential Loyalists,1,4,11,2,15.7
14080,Potential Loyalists,1,4,164,4,56.65
14081,Potential Loyalists,1,4,30,4,73.05
14082,Potential Loyalists,1,4,54,4,11.5
14083,Lost Customers,1,4,258,1,4.95
14084,Champions,1,4,20,7,159.22
14085,Potential Loyalists,1,4,117,1,4.95
14086,Potential Loyalists,1,4,103,5,48.75
14087,Potential Loyalists,1,4,28,2,83.7
14088,At Risk,1,4,250,4,40.5
14089,At Risk,1,4,254,9,133.25
14090,At Risk,1,4,269,4,36.45
14091,Potential Loyalists,1,4,35,3,42.75
14092,Potential Loyalists,1,4,64,4,44.3
14093,Loyal Customers,1,4,6,6,26.75
14094,At Risk,1,4,327,3,65.7
14095,Potential Loyalists,1,4,18,5,83.2
14096,Potential Loyalists,1,4,150,4,44.05
14097,Potential Loyalists,1,4,161,3,126.3
14098,Potential Loyalists,1,4,74,4,135.9
14099,Potential Loyalists,1,4,137,8,91.27999999999999
14100,Potential Loyalists,1,4,135,2,7.05
14101,Potential Loyalists,1,4,46,4,83.45
14102,Loyal Customers,1,4,14,6,36.83
14103,Champions,1,4,36,5,173.2
14104,At Risk,1,4,286,2,27.19
14105,Loyal Customers,1,4,56,10,89.94
14106,Potential Loyalists,1,4,185,2,4.640000000000001
14107,Potential Loyalists,1,4,67,3,40.8
14108,Loyal Customers,1,4,57,9,135.03
14110,At Risk,1,4,394,3,66.9
14111,Potential Loyalists,1,4,56,4,167.38
14112,Potential Loyalists,1,4,14,4,29.65
14113,At Risk,1,4,230,7,214.8
14114,Potential Loyalists,1,4,165,2,15.8
14115,At Risk,1,4,379,2,25.95
14116,Loyal Customers,1,4,106,8,63.0
14117,At Risk,1,4,278,2,36.0
14118,At Risk,1,4,232,2,153.0
14119,Potential Loyalists,1,4,85,5,41.34
14120,Potential Loyalists,1,4,41,4,50.349999999999994
14121,Potential Loyalists,1,4,55,5,262.6
14122,Potential Loyalists,1,4,143,4,17.75
14123,Potential Loyalists,1,4,6,5,107.64
14124,Potential Loyalists,1,4,28,4,39.15
14125,At Risk,1,4,297,3,22.650000000000002
14126,Potential Loyalists,1,4,28,3,19.35
14127,Potential Loyalists,1,4,157,6,37.05
14128,Potential Loyalists,1,4,83,4,124.05000000000001
14129,Loyal Customers,1,4,51,7,188.56
14130,Potential Loyalists,1,4,126,7,71.5
14131,Potential Loyalists,1,4,167,3,38.04
14132,At Risk,1,4,278,3,19.3
14133,Champions,1,4,36,9,255.38
14134,Loyal Customers,1,4,64,6,470.55
14135,Lost Customers,1,4,438,1,4.95
14136,Potential Loyalists,1,4,60,2,7.199999999999999
14137,Potential Loyalists,1,4,161,5,20.39
14138,Potential Loyalists,1,4,103,5,53.03
14139,Potential Loyalists,1,4,5,5,70.1
14140,At Risk,1,4,307,3,81.49
14141,Loyal Customers,1,4,99,6,58.25
14142,At Risk,1,4,468,3,40.05
14143,Potential Loyalists,1,4,85,1,306.0
14144,Potential Loyalists,1,4,74,4,17.57
14145,At Risk,1,4,230,2,91.8
14146,Lost Customers,1,4,714,1,29.7
14147,Potential Loyalists,1,4,169,6,89.5
14148,Potential Loyalists,1,4,73,4,64.9
14149,Potential Loyalists,1,4,175,1,0.0
14150,Potential Loyalists,1,4,64,5,32.4
14151,Loyal Customers,1,4,55,7,79.16
14152,Potential Loyalists,1,4,4,4,9.14
14153,Potential Loyalists,1,4,42,4,26.560000000000002
14154,Potential Loyalists,1,4,69,4,51.199999999999996
14155,Potential Loyalists,1,4,60,2,6.449999999999999
14156,New Customers,1,4,14,1,30.6
14157,Loyal Customers,1,4,112,7,579.25
14158,Champions,1,4,42,7,279.61
14159,At Risk,1,4,402,3,39.3
14160,At Risk,1,4,261,3,115.9
14161,At Risk,1,4,424,2,21.6
14162,Potential Loyalists,1,4,168,6,35.5
14163,Champions,1,4,11,4,141.19
14164,At Risk,1,4,278,4,103.95
14165,Potential Loyalists,1,4,75,3,15.149999999999999
14166,Potential Loyalists,1,4,142,4,114.8
14167,Potential Loyalists,1,4,39,2,16.65
14168,Champions,1,4,7,7,207.01999999999998
14169,At Risk,1,4,297,5,204.0
14170,Loyal Customers,1,4,114,6,26.150000000000002
14171,Loyal Customers,1,4,58,6,31.05
14172,Potential Loyalists,1,4,131,6,143.75
14173,Potential Loyalists,1,4,7,4,41.19
14174,Potential Loyalists,1,4,100,4,21.0
14175,Lost Customers,1,4,560,1,1.69
14176,Potential Loyalists,1,4,30,4,88.95
14177,Potential Loyalists,1,4,31,2,21.490000000000002
14178,Potential Loyalists,1,4,71,3,81.9
14179,Potential Loyalists,1,4,73,3,43.5
14180,At Risk,1,4,292,3,25.3
14181,Potential Loyalists,1,4,178,8,68.48
14182,At Risk,1,4,263,5,58.11
14183,Potential Loyalists,1,4,143,2,37.089999999999996
14184,Potential Loyalists,1,4,120,3,40.36
14185,At Risk,1,4,383,4,53.4
14186,Potential Loyalists,1,4,60,4,82.81
14187,Potential Loyalists,1,4,1,3,81.45
14188,Potential Loyalists,1,4,83,3,23.95
14189,At Risk,1,4,251,6,506.04999999999995
14190,At Risk,1,4,546,3,45.45
14191,Potential Loyalists,1,4,80,4,313.54
14192,At Risk,1,4,351,2,14.850000000000001
14193,Potential Loyalists,1,4,155,3,24.1
14194,Loyal Customers,1,4,88,7,221.75
14195,At Risk,1,4,326,3,58.75
14196,Potential Loyalists,1,4,109,5,50.35
14197,Potential Loyalists,1,4,138,4,27.5
14198,Loyal Customers,1,4,0,6,43.43
14199,Potential Loyalists,1,4,56,5,41.43
14200,Potential Loyalists,1,4,9,5,47.089999999999996
14201,At Risk,1,4,279,3,8.41
14202,At Risk,1,4,444,3,20.4
14203,Loyal Customers,1,4,8,7,75.5
14204,Loyal Customers,1,4,90,6,51.39
14205,Potential Loyalists,1,4,197,5,29.740000000000002
14206,Potential Loyalists,1,4,221,4,122.28
14207,Potential Loyalists,1,4,42,3,28.5
14208,Potential Loyalists,1,4,201,3,16.96
14209,Loyal Customers,1,4,16,6,116.55
14210,Potential Loyalists,1,4,95,2,6.6
14211,Potential Loyalists,1,4,102,3,6.85
14212,Potential Loyalists,1,4,38,5,59.21
14213,Potential Loyalists,1,4,197,4,66.04
14214,At Risk,1,4,265,4,86.25
14215,Loyal Customers,1,4,1,7,77.88
14216,Potential Loyalists,1,4,200,5,32.05
14217,Potential Loyalists,1,4,142,3,65.1
14218,Potential Loyalists,1,4,24,5,22.37
14219,At Risk,1,4,610,2,27.6
14220,Champions,1,4,10,6,189.15
14221,Lost Customers,1,4,598,1,12.75
14222,Loyal Customers,1,4,108,7,79.65
14223,Potential Loyalists,1,4,111,4,44.269999999999996
14224,Loyal Customers,1,4,100,7,89.6
14225,Potential Loyalists,1,4,45,2,33.3
14226,Potential Loyalists,1,4,132,4,90.6
14227,Potential Loyalists,1,4,154,3,10.05
14228,Lost Customers,1,4,404,1,0.0
14229,Potential Loyalists,1,4,188,6,69.79
14230,Potential Loyalists,1,4,9,3,26.240000000000002
14231,Potential Loyalists,1,4,177,6,36.0
14232,Loyal Customers,1,4,104,6,143.03
14233,Potential Loyalists,1,4,48,3,5.33
14234,Loyal Customers,1,4,66,8,92.25
14235,Potential Loyalists,1,4,10,2,28.45
14236,Champions,1,4,31,5,155.34
14237,Potential Loyalists,1,4,58,3,141.6
14238,Lost Customers,1,4,234,1,9.9
14239,Potential Loyalists,1,4,39,5,87.05
14240,Potential Loyalists,1,4,185,5,20.7
14241,Potential Loyalists,1,4,26,5,34.2
14242,Potential Loyalists,1,4,145,3,29.0
14243,Potential Loyalists,1,4,33,5,98.14999999999999
14244,Potential Loyalists,1,4,17,5,69.0
14245,At Risk,1,4,344,4,36.99
14246,Potential Loyalists,1,4,53,2,19.95
14247,At Risk,1,4,457,3,40.8
14248,Potential Loyalists,1,4,154,2,3.38
14249,Potential Loyalists,1,4,121,3,55.2
14250,Loyal Customers,1,4,92,7,77.95
14251,Loyal Customers,1,4,106,7,108.08
14252,Loyal Customers,1,4,9,6,65.1
14253,Loyal Customers,1,4,116,7,169.25
14254,At Risk,1,4,354,2,4.15
14255,Lost Customers,1,4,598,1,29.7
14256,Potential Loyalists,1,4,8,4,70.29
14257,Loyal Customers,1,4,91,6,80.59
14258,At Risk,1,4,370,2,8.33
14259,Champions,1,4,48,5,498.09
14260,Potential Loyalists,1,4,185,3,30.3
14261,Loyal Customers,1,4,104,6,47.79
14262,Potential Loyalists,1,4,56,3,39.6
14263,Potential Loyalists,1,4,118,7,94.75999999999999
14264,Potential Loyalists,1,4,122,4,11.85
14265,Potential Loyalists,1,4,2,2,7.15
14266,At Risk,1,4,519,3,13.5
14267,Lost Customers,1,4,263,1,7.8
14268,At Risk,1,4,239,4,58.0
14269,At Risk,1,4,256,5,103.89999999999999
14270,Potential Loyalists,1,4,25,5,61.45
14271,Potential Loyalists,1,4,21,5,25.37
14272,Potential Loyalists,1,4,61,4,447.15
14273,Lost Customers,1,4,529,1,3.3
14274,Loyal Customers,1,4,12,7,76.77000000000001
14275,Potential Loyalists,1,4,199,8,214.45
14276,Potential Loyalists,1,4,119,3,23.6
14277,Potential Loyalists,1,4,72,3,66.6
14278,Potential Loyalists,1,4,130,3,75.1
14279,At Risk,1,4,439,3,45.3
14280,Potential Loyalists,1,4,66,3,40.8
14281,At Risk,1,4,546,2,36.55
14282,Potential Loyalists,1,4,8,5,12.26
14283,Loyal Customers,1,4,44,7,93.81
14284,At Risk,1,4,314,7,47.79
14285,Potential Loyalists,1,4,62,4,336.69
14286,Loyal Customers,1,4,60,6,34.5
14287,At Risk,1,4,264,2,57.6
14288,Loyal Customers,1,4,13,6,23.57
14289,Potential Loyalists,1,4,29,4,34.73
14290,Champions,1,4,35,7,265.29
14291,Loyal Customers,1,4,65,7,101.95
14292,Champions,1,4,39,5,263.9
14293,Potential Loyalists,1,4,138,4,95.03
14294,Potential Loyalists,1,4,19,5,41.05
14295,Potential Loyalists,1,4,22,4,23.6
14296,Potential Loyalists,1,4,136,5,76.64999999999999
14297,At Risk,1,4,336,8,196.4
14298,At Risk,1,4,499,3,24.700000000000003
14299,Loyal Customers,1,4,49,7,87.0
14300,At Risk,1,4,256,4,103.35000000000001
14301,Potential Loyalists,1,4,122,4,37.440000000000005
14302,Potential Loyalists,1,4,40,3,91.65
14303,Loyal Customers,1,4,49,6,40.92
14304,Potential Loyalists,1,4,44,3,8.29
14305,Potential Loyalists,1,4,120,3,20.25
14306,Potential Loyalists,1,4,42,2,62.699999999999996
14307,At Risk,1,4,458,3,30.3
14308,Potential Loyalists,1,4,199,6,85.59
14309,Potential Loyalists,1,4,176,4,118.8
