product_id,product_name,category,subcategory,brand,unit_cost,selling_price,stock_quantity
369,Makeup Product 369,Beauty,Makeup,Brand 18,93.64,321.62,161
370,Haircare Product 370,Beauty,Haircare,Brand 86,60.75,142.18,976
371,Skincare Product 371,Beauty,Skincare,Brand 53,65.6,135.47,388
372,Fitness Product 372,Sports,Fitness,Brand 71,343.78,445.02,211
373,Team Sports Product 373,Sports,Team Sports,Brand 62,468.17,749.89,716
374,Shoes Product 374,Apparel,Shoes,Brand 99,74.42,183.2,141
375,Skincare Product 375,Beauty,Skincare,Brand 5,55.84,197.27,985
376,Outerwear Product 376,Apparel,Outerwear,Brand 5,178.22,325.66,906
377,Outdoor Product 377,Sports,Outdoor,Brand 38,101.29,155.78,947
378,Smartphones Product 378,Electronics,Smartphones,Brand 43,610.82,783.66,341
379,Team Sports Product 379,Sports,Team Sports,Brand 18,276.22,393.91,921
380,Makeup Product 380,Beauty,Makeup,Brand 43,30.92,120.14,216
381,Team Sports Product 381,Sports,Team Sports,Brand 95,136.06,178.38,395
382,Decor Product 382,Home & Garden,Decor,Brand 52,183.74,347.49,896
383,Team Sports Product 383,Sports,Team Sports,Brand 13,170.68,237.11,239
384,Outerwear Product 384,Apparel,Outerwear,Brand 34,74.87,142.45,442
385,Outerwear Product 385,Apparel,Outerwear,Brand 39,154.44,492.18,646
386,Skincare Product 386,Beauty,Skincare,Brand 31,29.85,76.12,113
387,Accessories Product 387,Electronics,Accessories,Brand 65,627.48,766.23,995
388,Furniture Product 388,Home & Garden,Furniture,Brand 48,642.32,1254.84,679
389,Pants Product 389,Apparel,Pants,Brand 59,192.11,420.79,815
390,Makeup Product 390,Beauty,Makeup,Brand 61,44.51,132.77,825
391,Haircare Product 391,Beauty,Haircare,Brand 88,83.43,307.36,822
392,Skincare Product 392,Beauty,Skincare,Brand 47,54.92,160.8,129
393,Skincare Product 393,Beauty,Skincare,Brand 65,10.87,32.38,257
394,Haircare Product 394,Beauty,Haircare,Brand 67,19.24,47.91,502
395,Laptops Product 395,Electronics,Laptops,Brand 66,1439.5,1794.36,506
396,Accessories Product 396,Electronics,Accessories,Brand 73,281.25,344.28,109
397,Makeup Product 397,Beauty,Makeup,Brand 3,68.91,169.08,455
398,Furniture Product 398,Home & Garden,Furniture,Brand 6,748.35,1280.68,483
399,Furniture Product 399,Home & Garden,Furniture,Brand 9,545.75,793.3,533
400,Audio Product 400,Electronics,Audio,Brand 99,829.56,1111.7,706
401,Outdoor Product 401,Sports,Outdoor,Brand 49,496.5,686.24,434
402,Laptops Product 402,Electronics,Laptops,Brand 23,1314.0,1582.28,600
403,Team Sports Product 403,Sports,Team Sports,Brand 1,72.4,119.82,824
404,Audio Product 404,Electronics,Audio,Brand 55,936.75,1238.79,594
405,Fitness Product 405,Sports,Fitness,Brand 36,131.28,179.65,243
406,Smartphones Product 406,Electronics,Smartphones,Brand 99,1622.77,1988.32,954
407,Laptops Product 407,Electronics,Laptops,Brand 5,428.04,486.51,507
408,Haircare Product 408,Beauty,Haircare,Brand 95,71.81,147.94,95
409,Outdoor Product 409,Sports,Outdoor,Brand 100,124.83,165.0,107
410,Shoes Product 410,Apparel,Shoes,Brand 74,58.32,179.4,376
411,Haircare Product 411,Beauty,Haircare,Brand 31,78.39,308.03,359
412,Pants Product 412,Apparel,Pants,Brand 72,91.51,176.85,655
413,Outerwear Product 413,Apparel,Outerwear,Brand 45,117.83,201.1,708
414,Team Sports Product 414,Sports,Team Sports,Brand 20,166.18,231.86,357
415,Fitness Product 415,Sports,Fitness,Brand 29,379.66,538.3,357
416,Outerwear Product 416,Apparel,Outerwear,Brand 54,184.23,427.17,620
417,Skincare Product 417,Beauty,Skincare,Brand 43,41.9,98.94,712
418,Accessories Product 418,Electronics,Accessories,Brand 93,1697.32,1925.47,899
419,Shirts Product 419,Apparel,Shirts,Brand 78,64.67,162.53,90
420,Laptops Product 420,Electronics,Laptops,Brand 86,1613.21,2061.65,622
421,Outerwear Product 421,Apparel,Outerwear,Brand 39,53.64,163.59,980
422,Laptops Product 422,Electronics,Laptops,Brand 16,1875.58,2650.68,814
423,Fitness Product 423,Sports,Fitness,Brand 51,350.86,532.21,987
424,Shoes Product 424,Apparel,Shoes,Brand 69,158.47,326.2,714
425,Kitchen Product 425,Home & Garden,Kitchen,Brand 64,268.95,450.17,527
426,Accessories Product 426,Electronics,Accessories,Brand 27,1528.03,1827.89,429
427,Tools Product 427,Home & Garden,Tools,Brand 95,55.26,104.82,199
428,Audio Product 428,Electronics,Audio,Brand 93,1115.56,1424.37,477
429,Decor Product 429,Home & Garden,Decor,Brand 73,204.23,312.28,903
430,Outerwear Product 430,Apparel,Outerwear,Brand 44,116.87,368.72,313
431,Team Sports Product 431,Sports,Team Sports,Brand 22,324.43,462.23,800
432,Decor Product 432,Home & Garden,Decor,Brand 24,148.56,251.5,988
433,Haircare Product 433,Beauty,Haircare,Brand 10,95.94,279.86,887
434,Smartphones Product 434,Electronics,Smartphones,Brand 30,836.54,1143.61,119
435,Shirts Product 435,Apparel,Shirts,Brand 8,55.46,119.73,682
436,Makeup Product 436,Beauty,Makeup,Brand 69,67.63,136.55,614
437,Fitness Product 437,Sports,Fitness,Brand 69,18.2,27.76,343
438,Accessories Product 438,Electronics,Accessories,Brand 14,1616.21,2250.85,990
439,Laptops Product 439,Electronics,Laptops,Brand 33,497.12,640.58,884
440,Kitchen Product 440,Home & Garden,Kitchen,Brand 52,796.99,1164.86,520
441,Skincare Product 441,Beauty,Skincare,Brand 88,99.07,229.2,897
442,Smartphones Product 442,Electronics,Smartphones,Brand 71,205.13,248.9,537
443,Smartphones Product 443,Electronics,Smartphones,Brand 56,1411.63,1597.84,710
444,Furniture Product 444,Home & Garden,Furniture,Brand 30,895.84,1735.55,266
445,Makeup Product 445,Beauty,Makeup,Brand 88,30.75,138.05,997
446,Furniture Product 446,Home & Garden,Furniture,Brand 3,187.56,353.94,262
447,Skincare Product 447,Beauty,Skincare,Brand 51,76.46,267.17,128
448,Decor Product 448,Home & Garden,Decor,Brand 50,568.32,968.74,743
449,Makeup Product 449,Beauty,Makeup,Brand 89,41.47,149.13,791
450,Audio Product 450,Electronics,Audio,Brand 10,126.32,155.46,398
451,Haircare Product 451,Beauty,Haircare,Brand 100,95.71,251.21,384
452,Audio Product 452,Electronics,Audio,Brand 30,1571.43,1940.3,414
453,Makeup Product 453,Beauty,Makeup,Brand 85,46.03,155.46,439
454,Audio Product 454,Electronics,Audio,Brand 11,1600.15,2112.75,324
455,Outerwear Product 455,Apparel,Outerwear,Brand 95,146.66,357.86,448
456,Kitchen Product 456,Home & Garden,Kitchen,Brand 40,115.49,165.23,505
457,Kitchen Product 457,Home & Garden,Kitchen,Brand 56,111.21,162.94,509
458,Haircare Product 458,Beauty,Haircare,Brand 12,53.68,114.45,412
459,Skincare Product 459,Beauty,Skincare,Brand 50,61.71,233.16,62
460,Tools Product 460,Home & Garden,Tools,Brand 72,393.92,576.7,976
461,Pants Product 461,Apparel,Pants,Brand 35,141.78,258.18,358
462,Tools Product 462,Home & Garden,Tools,Brand 36,154.48,231.76,481
463,Tools Product 463,Home & Garden,Tools,Brand 32,784.84,1250.19,788
464,Team Sports Product 464,Sports,Team Sports,Brand 18,312.17,440.65,361
465,Accessories Product 465,Electronics,Accessories,Brand 43,677.79,873.48,500
466,Tools Product 466,Home & Garden,Tools,Brand 77,817.32,1547.67,189
467,Kitchen Product 467,Home & Garden,Kitchen,Brand 62,607.18,1082.43,371
468,Outerwear Product 468,Apparel,Outerwear,Brand 89,194.21,378.9,698
469,Team Sports Product 469,Sports,Team Sports,Brand 36,393.17,535.05,886
470,Outdoor Product 470,Sports,Outdoor,Brand 76,65.81,95.76,608
471,Shirts Product 471,Apparel,Shirts,Brand 91,191.31,414.53,264
472,Outdoor Product 472,Sports,Outdoor,Brand 53,417.33,530.84,739
473,Fitness Product 473,Sports,Fitness,Brand 85,320.33,426.2,207
474,Outdoor Product 474,Sports,Outdoor,Brand 62,46.24,76.83,646
475,Team Sports Product 475,Sports,Team Sports,Brand 89,258.24,419.27,478
476,Skincare Product 476,Beauty,Skincare,Brand 69,80.12,204.31,658
477,Smartphones Product 477,Electronics,Smartphones,Brand 46,1542.53,2007.25,220
478,Skincare Product 478,Beauty,Skincare,Brand 83,58.51,190.9,459
479,Tools Product 479,Home & Garden,Tools,Brand 29,114.89,168.89,572
480,Haircare Product 480,Beauty,Haircare,Brand 58,60.15,183.7,433
481,Outdoor Product 481,Sports,Outdoor,Brand 65,388.45,569.34,204
482,Furniture Product 482,Home & Garden,Furniture,Brand 11,487.94,761.32,168
483,Shoes Product 483,Apparel,Shoes,Brand 27,72.7,156.88,583
484,Outdoor Product 484,Sports,Outdoor,Brand 90,243.32,341.57,513
485,Furniture Product 485,Home & Garden,Furniture,Brand 15,307.26,571.15,73
486,Furniture Product 486,Home & Garden,Furniture,Brand 95,680.37,1019.85,299
487,Skincare Product 487,Beauty,Skincare,Brand 55,57.43,143.32,523
488,Outerwear Product 488,Apparel,Outerwear,Brand 85,131.51,241.71,492
489,Fitness Product 489,Sports,Fitness,Brand 58,371.32,595.66,656
490,Outdoor Product 490,Sports,Outdoor,Brand 36,12.18,16.09,820
491,Smartphones Product 491,Electronics,Smartphones,Brand 47,1603.01,2022.41,383
492,Outerwear Product 492,Apparel,Outerwear,Brand 63,36.08,90.47,590
493,Tools Product 493,Home & Garden,Tools,Brand 45,615.2,1055.96,410
494,Team Sports Product 494,Sports,Team Sports,Brand 39,94.54,142.11,990
495,Haircare Product 495,Beauty,Haircare,Brand 16,13.05,28.38,294
496,Furniture Product 496,Home & Garden,Furniture,Brand 66,191.21,340.65,447
497,Team Sports Product 497,Sports,Team Sports,Brand 24,77.55,107.22,548
498,Haircare Product 498,Beauty,Haircare,Brand 23,92.32,418.13,618
499,Outerwear Product 499,Apparel,Outerwear,Brand 58,68.43,125.82,684
500,Audio Product 500,Electronics,Audio,Brand 25,1904.65,2371.69,884
501,Team Sports Product 501,Sports,Team Sports,Brand 88,257.66,367.56,553
502,Team Sports Product 502,Sports,Team Sports,Brand 11,421.55,600.28,628
503,Laptops Product 503,Electronics,Laptops,Brand 69,598.34,708.07,345
504,Outerwear Product 504,Apparel,Outerwear,Brand 64,119.65,324.93,612
505,Skincare Product 505,Beauty,Skincare,Brand 70,59.41,141.58,893
506,Furniture Product 506,Home & Garden,Furniture,Brand 28,762.4,1246.31,485
507,Laptops Product 507,Electronics,Laptops,Brand 58,609.46,870.49,319
508,Furniture Product 508,Home & Garden,Furniture,Brand 100,444.68,887.22,881
509,Pants Product 509,Apparel,Pants,Brand 45,164.98,389.45,931
510,Haircare Product 510,Beauty,Haircare,Brand 27,45.68,144.94,883
511,Shirts Product 511,Apparel,Shirts,Brand 77,120.46,273.58,601
512,Shoes Product 512,Apparel,Shoes,Brand 74,196.12,382.89,323
513,Haircare Product 513,Beauty,Haircare,Brand 97,82.44,179.48,854
514,Fitness Product 514,Sports,Fitness,Brand 17,496.32,792.1,768
515,Pants Product 515,Apparel,Pants,Brand 32,42.06,83.56,829
516,Outdoor Product 516,Sports,Outdoor,Brand 81,79.66,118.27,474
517,Outdoor Product 517,Sports,Outdoor,Brand 99,47.0,73.31,145
518,Team Sports Product 518,Sports,Team Sports,Brand 48,377.4,570.9,515
519,Outdoor Product 519,Sports,Outdoor,Brand 94,295.16,471.34,145
520,Team Sports Product 520,Sports,Team Sports,Brand 9,335.43,460.53,864
521,Makeup Product 521,Beauty,Makeup,Brand 28,25.69,69.23,556
522,Kitchen Product 522,Home & Garden,Kitchen,Brand 74,830.06,1312.45,183
523,Makeup Product 523,Beauty,Makeup,Brand 98,79.89,344.72,99
524,Smartphones Product 524,Electronics,Smartphones,Brand 3,1259.84,1719.54,177
525,Outerwear Product 525,Apparel,Outerwear,Brand 55,99.46,328.85,257
526,Shoes Product 526,Apparel,Shoes,Brand 36,44.41,138.7,145
527,Kitchen Product 527,Home & Garden,Kitchen,Brand 84,91.6,161.52,219
528,Accessories Product 528,Electronics,Accessories,Brand 97,1258.7,1667.59,289
529,Team Sports Product 529,Sports,Team Sports,Brand 28,54.69,70.03,538
530,Laptops Product 530,Electronics,Laptops,Brand 57,1195.49,1501.66,59
531,Audio Product 531,Electronics,Audio,Brand 55,1637.88,2331.94,760
532,Outerwear Product 532,Apparel,Outerwear,Brand 94,28.1,57.93,875
533,Smartphones Product 533,Electronics,Smartphones,Brand 18,640.44,884.83,441
534,Pants Product 534,Apparel,Pants,Brand 79,27.66,64.17,715
535,Outerwear Product 535,Apparel,Outerwear,Brand 96,79.97,149.17,205
536,Team Sports Product 536,Sports,Team Sports,Brand 12,346.42,551.62,968
537,Laptops Product 537,Electronics,Laptops,Brand 50,1509.84,1930.53,409
538,Outdoor Product 538,Sports,Outdoor,Brand 83,397.63,529.86,136
539,Shoes Product 539,Apparel,Shoes,Brand 85,159.11,405.01,946
540,Decor Product 540,Home & Garden,Decor,Brand 96,522.57,873.72,451
541,Furniture Product 541,Home & Garden,Furniture,Brand 31,785.96,1452.14,556
542,Fitness Product 542,Sports,Fitness,Brand 10,128.13,190.56,590
543,Audio Product 543,Electronics,Audio,Brand 73,1869.17,2139.61,480
544,Decor Product 544,Home & Garden,Decor,Brand 99,765.1,1502.82,124
545,Smartphones Product 545,Electronics,Smartphones,Brand 8,47.31,55.21,858
546,Team Sports Product 546,Sports,Team Sports,Brand 99,150.38,228.72,475
547,Team Sports Product 547,Sports,Team Sports,Brand 69,207.12,308.26,680
548,Shoes Product 548,Apparel,Shoes,Brand 27,30.47,52.87,877
549,Shoes Product 549,Apparel,Shoes,Brand 84,87.29,213.05,747
550,Audio Product 550,Electronics,Audio,Brand 31,1403.38,1861.23,109
551,Shirts Product 551,Apparel,Shirts,Brand 79,186.06,329.19,673
552,Audio Product 552,Electronics,Audio,Brand 23,1338.84,1742.4,172
553,Laptops Product 553,Electronics,Laptops,Brand 45,1408.97,1624.67,585
554,Haircare Product 554,Beauty,Haircare,Brand 96,29.63,76.28,849
555,Furniture Product 555,Home & Garden,Furniture,Brand 55,773.72,1114.66,328
556,Skincare Product 556,Beauty,Skincare,Brand 81,29.98,144.49,128
557,Outdoor Product 557,Sports,Outdoor,Brand 73,260.28,329.92,220
558,Decor Product 558,Home & Garden,Decor,Brand 74,262.56,386.45,740
559,Laptops Product 559,Electronics,Laptops,Brand 2,1486.74,1652.88,300
560,Accessories Product 560,Electronics,Accessories,Brand 23,740.67,1034.52,928
561,Accessories Product 561,Electronics,Accessories,Brand 93,464.54,546.29,377
562,Furniture Product 562,Home & Garden,Furniture,Brand 87,575.82,851.65,973
563,Laptops Product 563,Electronics,Laptops,Brand 6,461.91,579.67,460
564,Accessories Product 564,Electronics,Accessories,Brand 40,1734.74,2327.59,385
565,Accessories Product 565,Electronics,Accessories,Brand 73,35.78,41.61,853
566,Decor Product 566,Home & Garden,Decor,Brand 64,469.29,806.81,841
567,Pants Product 567,Apparel,Pants,Brand 4,42.85,133.79,288
568,Makeup Product 568,Beauty,Makeup,Brand 2,65.41,224.04,393
569,Accessories Product 569,Electronics,Accessories,Brand 14,1701.03,2254.34,260
570,Skincare Product 570,Beauty,Skincare,Brand 19,44.88,212.05,778
571,Furniture Product 571,Home & Garden,Furniture,Brand 67,53.46,81.78,472
572,Tools Product 572,Home & Garden,Tools,Brand 13,974.81,1427.21,567
573,Outerwear Product 573,Apparel,Outerwear,Brand 56,28.84,67.12,728
574,Pants Product 574,Apparel,Pants,Brand 51,68.96,200.04,767
575,Kitchen Product 575,Home & Garden,Kitchen,Brand 26,458.23,701.43,189
576,Skincare Product 576,Beauty,Skincare,Brand 60,19.76,43.84,371
577,Fitness Product 577,Sports,Fitness,Brand 27,272.6,449.04,512
578,Tools Product 578,Home & Garden,Tools,Brand 21,272.36,402.89,876
579,Furniture Product 579,Home & Garden,Furniture,Brand 19,222.87,421.56,143
580,Shoes Product 580,Apparel,Shoes,Brand 39,88.31,150.88,316
581,Shirts Product 581,Apparel,Shirts,Brand 72,191.14,556.25,816
582,Skincare Product 582,Beauty,Skincare,Brand 18,14.0,29.82,174
583,Smartphones Product 583,Electronics,Smartphones,Brand 17,1664.14,2365.56,252
584,Outdoor Product 584,Sports,Outdoor,Brand 11,346.28,565.37,646
585,Makeup Product 585,Beauty,Makeup,Brand 9,92.16,193.0,252
586,Fitness Product 586,Sports,Fitness,Brand 43,55.07,87.34,175
587,Accessories Product 587,Electronics,Accessories,Brand 56,120.26,168.15,891
588,Outdoor Product 588,Sports,Outdoor,Brand 23,24.45,36.86,412
589,Pants Product 589,Apparel,Pants,Brand 20,65.87,141.29,85
590,Haircare Product 590,Beauty,Haircare,Brand 64,63.61,208.0,471
591,Makeup Product 591,Beauty,Makeup,Brand 18,10.79,25.93,479
592,Pants Product 592,Apparel,Pants,Brand 3,131.69,366.47,441
593,Tools Product 593,Home & Garden,Tools,Brand 73,549.07,910.47,564
594,Tools Product 594,Home & Garden,Tools,Brand 77,277.73,399.73,274
595,Audio Product 595,Electronics,Audio,Brand 68,136.01,193.83,416
596,Skincare Product 596,Beauty,Skincare,Brand 85,97.53,207.53,296
597,Furniture Product 597,Home & Garden,Furniture,Brand 74,766.41,1501.47,916
598,Outdoor Product 598,Sports,Outdoor,Brand 23,468.25,778.22,230
599,Shoes Product 599,Apparel,Shoes,Brand 76,164.15,420.13,78
600,Decor Product 600,Home & Garden,Decor,Brand 64,567.48,856.76,605
601,Decor Product 601,Home & Garden,Decor,Brand 30,495.53,726.64,666
602,Shirts Product 602,Apparel,Shirts,Brand 79,112.39,187.38,256
603,Shoes Product 603,Apparel,Shoes,Brand 42,147.63,455.13,110
604,Laptops Product 604,Electronics,Laptops,Brand 100,1181.49,1648.85,163
605,Makeup Product 605,Beauty,Makeup,Brand 85,96.25,248.12,455
606,Skincare Product 606,Beauty,Skincare,Brand 21,36.97,91.69,799
607,Team Sports Product 607,Sports,Team Sports,Brand 23,480.72,717.32,774
608,Haircare Product 608,Beauty,Haircare,Brand 46,89.51,283.36,278
609,Skincare Product 609,Beauty,Skincare,Brand 38,40.95,146.35,180
610,Shirts Product 610,Apparel,Shirts,Brand 51,190.53,604.11,921
611,Skincare Product 611,Beauty,Skincare,Brand 79,22.3,55.13,276
612,Skincare Product 612,Beauty,Skincare,Brand 96,93.99,205.3,129
613,Shoes Product 613,Apparel,Shoes,Brand 12,196.74,357.95,891
614,Tools Product 614,Home & Garden,Tools,Brand 89,21.28,32.34,119
615,Kitchen Product 615,Home & Garden,Kitchen,Brand 7,789.15,1419.55,445
616,Team Sports Product 616,Sports,Team Sports,Brand 53,215.63,281.23,554
617,Outdoor Product 617,Sports,Outdoor,Brand 62,277.55,355.96,857
618,Haircare Product 618,Beauty,Haircare,Brand 58,77.03,178.18,125
619,Audio Product 619,Electronics,Audio,Brand 14,59.75,70.48,125
620,Decor Product 620,Home & Garden,Decor,Brand 10,889.05,1331.27,610
621,Audio Product 621,Electronics,Audio,Brand 62,1196.18,1538.95,771
622,Accessories Product 622,Electronics,Accessories,Brand 56,1886.04,2175.36,210
623,Smartphones Product 623,Electronics,Smartphones,Brand 53,675.57,958.09,763
624,Haircare Product 624,Beauty,Haircare,Brand 85,92.93,274.97,338
625,Decor Product 625,Home & Garden,Decor,Brand 71,104.96,168.9,910
626,Fitness Product 626,Sports,Fitness,Brand 12,36.71,45.93,351
627,Makeup Product 627,Beauty,Makeup,Brand 22,23.97,48.69,703
628,Furniture Product 628,Home & Garden,Furniture,Brand 51,478.83,707.39,532
629,Team Sports Product 629,Sports,Team Sports,Brand 50,139.85,208.23,239
630,Tools Product 630,Home & Garden,Tools,Brand 34,375.71,615.07,500
631,Outdoor Product 631,Sports,Outdoor,Brand 8,120.86,161.95,204
632,Smartphones Product 632,Electronics,Smartphones,Brand 53,1342.92,1818.78,824
633,Skincare Product 633,Beauty,Skincare,Brand 67,57.59,232.44,478
634,Haircare Product 634,Beauty,Haircare,Brand 31,87.35,244.3,537
635,Furniture Product 635,Home & Garden,Furniture,Brand 5,400.86,757.47,564
636,Haircare Product 636,Beauty,Haircare,Brand 80,81.04,273.1,200
637,Accessories Product 637,Electronics,Accessories,Brand 28,362.3,515.27,877
638,Pants Product 638,Apparel,Pants,Brand 88,22.9,39.72,495
639,Pants Product 639,Apparel,Pants,Brand 94,169.31,323.96,986
640,Smartphones Product 640,Electronics,Smartphones,Brand 42,788.44,960.89,927
641,Tools Product 641,Home & Garden,Tools,Brand 90,917.99,1316.06,688
642,Haircare Product 642,Beauty,Haircare,Brand 20,79.26,170.0,201
643,Haircare Product 643,Beauty,Haircare,Brand 13,60.35,286.63,997
644,Smartphones Product 644,Electronics,Smartphones,Brand 45,1575.78,2168.99,948
645,Outdoor Product 645,Sports,Outdoor,Brand 78,197.69,281.26,534
646,Laptops Product 646,Electronics,Laptops,Brand 78,565.32,648.88,747
647,Fitness Product 647,Sports,Fitness,Brand 89,203.94,326.72,293
648,Accessories Product 648,Electronics,Accessories,Brand 3,1843.25,2557.96,395
649,Kitchen Product 649,Home & Garden,Kitchen,Brand 90,287.54,477.9,751
650,Laptops Product 650,Electronics,Laptops,Brand 57,286.08,405.7,842
651,Kitchen Product 651,Home & Garden,Kitchen,Brand 12,731.51,1263.39,242
652,Fitness Product 652,Sports,Fitness,Brand 63,457.58,636.8,827
653,Makeup Product 653,Beauty,Makeup,Brand 21,83.0,240.29,117
654,Tools Product 654,Home & Garden,Tools,Brand 73,144.29,272.38,79
655,Pants Product 655,Apparel,Pants,Brand 8,176.91,327.74,305
656,Accessories Product 656,Electronics,Accessories,Brand 26,120.11,145.07,330
657,Tools Product 657,Home & Garden,Tools,Brand 16,510.08,890.32,747
658,Laptops Product 658,Electronics,Laptops,Brand 23,757.48,969.65,941
659,Team Sports Product 659,Sports,Team Sports,Brand 34,280.15,383.16,816
660,Audio Product 660,Electronics,Audio,Brand 74,74.35,83.53,848
661,Pants Product 661,Apparel,Pants,Brand 35,134.77,339.74,717
662,Team Sports Product 662,Sports,Team Sports,Brand 99,19.83,30.79,748
663,Accessories Product 663,Electronics,Accessories,Brand 77,1824.8,2368.25,870
664,Laptops Product 664,Electronics,Laptops,Brand 40,519.73,703.3,779
665,Tools Product 665,Home & Garden,Tools,Brand 59,896.53,1692.58,308
666,Outerwear Product 666,Apparel,Outerwear,Brand 80,70.9,159.75,456
667,Skincare Product 667,Beauty,Skincare,Brand 48,5.7,28.48,624
668,Haircare Product 668,Beauty,Haircare,Brand 62,31.85,108.08,115
669,Kitchen Product 669,Home & Garden,Kitchen,Brand 34,644.19,1220.75,721
670,Decor Product 670,Home & Garden,Decor,Brand 8,158.43,289.68,874
671,Makeup Product 671,Beauty,Makeup,Brand 93,67.75,229.06,76
672,Outdoor Product 672,Sports,Outdoor,Brand 50,137.12,191.43,804
673,Laptops Product 673,Electronics,Laptops,Brand 88,699.47,923.6,597
674,Team Sports Product 674,Sports,Team Sports,Brand 22,185.66,250.91,910
675,Skincare Product 675,Beauty,Skincare,Brand 95,32.91,91.73,314
676,Skincare Product 676,Beauty,Skincare,Brand 84,94.96,412.65,141
677,Shoes Product 677,Apparel,Shoes,Brand 54,56.32,166.35,857
678,Kitchen Product 678,Home & Garden,Kitchen,Brand 16,267.95,417.89,531
679,Smartphones Product 679,Electronics,Smartphones,Brand 16,954.99,1109.05,938
680,Team Sports Product 680,Sports,Team Sports,Brand 20,156.19,197.91,190
681,Shoes Product 681,Apparel,Shoes,Brand 59,90.7,211.33,196
682,Decor Product 682,Home & Garden,Decor,Brand 81,781.15,1296.55,231
683,Furniture Product 683,Home & Garden,Furniture,Brand 98,14.67,22.73,842
684,Pants Product 684,Apparel,Pants,Brand 12,105.57,284.61,182
685,Makeup Product 685,Beauty,Makeup,Brand 62,65.18,171.99,442
686,Smartphones Product 686,Electronics,Smartphones,Brand 2,1076.89,1428.49,963
687,Decor Product 687,Home & Garden,Decor,Brand 94,27.74,39.68,304
688,Shoes Product 688,Apparel,Shoes,Brand 65,72.74,127.8,652
689,Decor Product 689,Home & Garden,Decor,Brand 38,74.63,108.03,516
690,Haircare Product 690,Beauty,Haircare,Brand 88,54.79,148.12,187
691,Tools Product 691,Home & Garden,Tools,Brand 52,365.66,552.09,69
692,Pants Product 692,Apparel,Pants,Brand 94,149.53,266.71,72
693,Haircare Product 693,Beauty,Haircare,Brand 84,21.05,53.97,861
694,Accessories Product 694,Electronics,Accessories,Brand 69,1755.56,2068.18,688
695,Smartphones Product 695,Electronics,Smartphones,Brand 3,1330.7,1729.78,99
696,Accessories Product 696,Electronics,Accessories,Brand 33,899.74,1027.94,535
697,Pants Product 697,Apparel,Pants,Brand 39,143.61,349.5,480
698,Audio Product 698,Electronics,Audio,Brand 54,1253.14,1649.18,900
699,Smartphones Product 699,Electronics,Smartphones,Brand 64,579.76,780.25,253
700,Skincare Product 700,Beauty,Skincare,Brand 26,78.91,314.95,416
701,Outdoor Product 701,Sports,Outdoor,Brand 27,88.58,128.31,754
702,Outdoor Product 702,Sports,Outdoor,Brand 12,124.91,156.64,978
703,Accessories Product 703,Electronics,Accessories,Brand 66,315.31,357.5,126
704,Audio Product 704,Electronics,Audio,Brand 38,1295.79,1602.41,320
705,Fitness Product 705,Sports,Fitness,Brand 6,58.91,77.0,922
706,Kitchen Product 706,Home & Garden,Kitchen,Brand 95,803.58,1260.6,168
707,Smartphones Product 707,Electronics,Smartphones,Brand 83,39.15,44.88,224
708,Kitchen Product 708,Home & Garden,Kitchen,Brand 35,895.58,1759.55,949
709,Audio Product 709,Electronics,Audio,Brand 52,1633.63,1892.03,459
710,Outdoor Product 710,Sports,Outdoor,Brand 62,419.5,633.67,869
711,Team Sports Product 711,Sports,Team Sports,Brand 17,444.2,579.41,762
712,Laptops Product 712,Electronics,Laptops,Brand 62,225.35,313.97,871
713,Haircare Product 713,Beauty,Haircare,Brand 100,46.63,147.28,417
714,Skincare Product 714,Beauty,Skincare,Brand 94,86.94,368.37,963
715,Outerwear Product 715,Apparel,Outerwear,Brand 53,185.27,327.26,501
716,Smartphones Product 716,Electronics,Smartphones,Brand 91,537.99,642.64,939
717,Haircare Product 717,Beauty,Haircare,Brand 86,59.78,180.88,944
718,Furniture Product 718,Home & Garden,Furniture,Brand 62,438.52,790.6,404
719,Fitness Product 719,Sports,Fitness,Brand 79,421.13,611.81,105
720,Laptops Product 720,Electronics,Laptops,Brand 64,1021.02,1266.55,940
721,Shirts Product 721,Apparel,Shirts,Brand 43,154.01,305.69,334
722,Laptops Product 722,Electronics,Laptops,Brand 31,1109.98,1346.62,130
723,Outdoor Product 723,Sports,Outdoor,Brand 64,402.62,566.77,507
724,Furniture Product 724,Home & Garden,Furniture,Brand 3,980.86,1780.3,155
725,Outdoor Product 725,Sports,Outdoor,Brand 12,27.56,39.93,860
726,Haircare Product 726,Beauty,Haircare,Brand 72,65.57,281.46,261
727,Outdoor Product 727,Sports,Outdoor,Brand 29,188.04,238.28,914
728,Outdoor Product 728,Sports,Outdoor,Brand 61,284.47,420.78,783
729,Tools Product 729,Home & Garden,Tools,Brand 29,122.88,224.18,52
730,Kitchen Product 730,Home & Garden,Kitchen,Brand 38,831.59,1639.85,610
731,Makeup Product 731,Beauty,Makeup,Brand 22,71.7,147.45,554
732,Outerwear Product 732,Apparel,Outerwear,Brand 25,34.79,83.48,173
733,Fitness Product 733,Sports,Fitness,Brand 92,233.95,363.44,396
734,Accessories Product 734,Electronics,Accessories,Brand 87,112.07,144.91,652
735,Accessories Product 735,Electronics,Accessories,Brand 65,925.63,1183.46,187
736,Fitness Product 736,Sports,Fitness,Brand 56,269.88,341.5,908
737,Makeup Product 737,Beauty,Makeup,Brand 23,92.82,349.37,758
