order_item_id,order_id,product_id,quantity,unit_price,discount,item_revenue,item_cost,item_profit
2702,1445,239,1,425.95,63.89,362.06,336.89,25.17
2703,1445,184,1,1888.0,0.0,1888.0,999.38,888.62
2704,1445,349,2,20.27,0.0,40.54,18.6,21.94
2705,1445,244,2,631.42,0.0,1262.84,864.86,397.98
2706,1445,481,1,569.34,0.0,569.34,388.45,180.89
2707,1446,630,1,615.07,0.0,615.07,375.71,239.36
2708,1447,627,1,48.69,4.87,43.82,23.97,19.85
2709,1447,402,1,1582.28,0.0,1582.28,1314.0,268.28
2710,1447,70,1,958.17,0.0,958.17,808.96,149.21
2711,1448,407,2,486.51,0.0,973.02,856.08,116.94
2712,1448,512,1,382.89,0.0,382.89,196.12,186.77
2713,1448,643,1,286.63,0.0,286.63,60.35,226.28
2714,1448,967,1,425.81,0.0,425.81,129.0,296.81
2715,1448,70,1,958.17,0.0,958.17,808.96,149.21
2716,1449,128,1,1462.17,0.0,1462.17,745.45,716.72
2717,1449,450,1,155.46,0.0,155.46,126.32,29.14
2718,1449,655,3,327.74,196.64,786.58,530.73,255.85
2719,1450,357,1,64.37,6.44,57.93,19.04,38.89
2720,1451,677,1,166.35,24.95,141.4,56.32,85.08
2721,1451,879,2,1529.95,458.99,2600.91,2470.1,130.81
2722,1452,814,1,91.55,0.0,91.55,38.66,52.89
2723,1452,988,1,159.3,0.0,159.3,69.98,89.32
2724,1453,280,1,779.11,116.87,662.24,560.13,102.11
2725,1454,283,1,243.86,0.0,243.86,193.71,50.15
2726,1455,774,2,276.6,0.0,553.2,236.5,316.7
2727,1455,290,4,114.91,0.0,459.64,275.56,184.08
2728,1455,342,1,209.98,0.0,209.98,122.92,87.06
2729,1455,864,1,500.99,75.15,425.84,195.65,230.19
2730,1455,590,2,208.0,0.0,416.0,127.22,288.78
2731,1456,293,1,1192.91,0.0,1192.91,749.84,443.07
2732,1456,272,1,44.08,6.61,37.47,19.65,17.82
2733,1456,953,1,150.17,22.53,127.64,61.55,66.09
2734,1456,858,1,344.13,0.0,344.13,169.72,174.41
2735,1456,977,1,1243.41,0.0,1243.41,865.64,377.77
2736,1457,716,1,642.64,0.0,642.64,537.99,104.65
2737,1457,951,1,980.54,0.0,980.54,574.78,405.76
2738,1458,898,5,214.23,0.0,1071.15,582.1,489.05
2739,1459,828,1,1328.58,0.0,1328.58,1164.41,164.17
2740,1459,646,2,648.88,194.66,1103.1,1130.64,-27.54
2741,1460,282,1,677.85,0.0,677.85,420.75,257.1
2742,1460,781,1,210.63,0.0,210.63,96.21,114.42
2743,1461,189,1,448.49,0.0,448.49,182.13,266.36
2744,1461,380,1,120.14,0.0,120.14,30.92,89.22
2745,1462,942,2,2011.46,0.0,4022.92,3178.14,844.78
2746,1463,492,1,90.47,9.05,81.42,36.08,45.34
2747,1463,207,1,498.41,49.84,448.57,334.76,113.81
2748,1463,419,1,162.53,0.0,162.53,64.67,97.86
2749,1463,326,3,353.01,0.0,1059.03,563.79,495.24
2750,1464,395,1,1794.36,0.0,1794.36,1439.5,354.86
2751,1464,56,1,64.01,0.0,64.01,36.35,27.66
2752,1465,729,1,224.18,0.0,224.18,122.88,101.3
2753,1465,169,1,632.23,0.0,632.23,457.58,174.65
2754,1466,781,1,210.63,31.59,179.04,96.21,82.83
2755,1467,634,1,244.3,0.0,244.3,87.35,156.95
2756,1467,968,1,65.72,0.0,65.72,23.3,42.42
2757,1468,783,2,1524.84,0.0,3049.68,2167.12,882.56
2758,1469,245,1,83.47,12.52,70.95,66.43,4.52
2759,1469,217,1,1380.63,0.0,1380.63,1224.43,156.2
2760,1470,888,1,324.27,0.0,324.27,151.45,172.82
2761,1471,927,1,558.38,111.68,446.7,390.2,56.5
2762,1471,866,1,301.62,0.0,301.62,195.28,106.34
2763,1472,745,5,1446.58,0.0,7232.9,5666.55,1566.35
2764,1472,208,1,574.14,0.0,574.14,502.27,71.87
2765,1473,683,1,22.73,0.0,22.73,14.67,8.06
2766,1474,92,2,325.85,0.0,651.7,180.46,471.24
2767,1474,995,1,288.81,0.0,288.81,142.16,146.65
2768,1475,571,3,81.78,0.0,245.34,160.38,84.96
2769,1476,886,1,1944.72,0.0,1944.72,1546.45,398.27
2770,1476,596,1,207.53,41.51,166.02,97.53,68.49
2771,1476,694,2,2068.18,0.0,4136.36,3511.12,625.24
2772,1477,423,1,532.21,53.22,478.99,350.86,128.13
2773,1477,763,1,275.07,0.0,275.07,137.72,137.35
2774,1478,657,1,890.32,133.55,756.77,510.08,246.69
2775,1478,409,3,165.0,0.0,495.0,374.49,120.51
2776,1479,692,1,266.71,0.0,266.71,149.53,117.18
2777,1480,95,1,232.25,0.0,232.25,77.13,155.12
2778,1481,830,1,87.92,0.0,87.92,29.82,58.1
2779,1481,476,1,204.31,0.0,204.31,80.12,124.19
2780,1481,524,1,1719.54,0.0,1719.54,1259.84,459.7
2781,1482,526,4,138.7,0.0,554.8,177.64,377.16
2782,1483,558,5,386.45,0.0,1932.25,1312.8,619.45
2783,1483,66,2,300.49,0.0,600.98,356.12,244.86
2784,1484,114,1,1360.33,0.0,1360.33,798.26,562.07
2785,1484,991,3,306.12,0.0,918.36,510.93,407.43
2786,1485,431,1,462.23,92.45,369.78,324.43,45.35
2787,1486,896,1,154.85,0.0,154.85,68.05,86.8
2788,1487,904,1,31.77,0.0,31.77,18.59,13.18
2789,1488,106,2,597.33,0.0,1194.66,756.96,437.7
2790,1488,996,1,377.2,0.0,377.2,256.14,121.06
2791,1489,694,1,2068.18,0.0,2068.18,1755.56,312.62
2792,1489,17,3,1449.46,434.84,3913.54,2696.52,1217.02
2793,1489,475,2,419.27,0.0,838.54,516.48,322.06
2794,1489,333,3,609.8,0.0,1829.4,1212.9,616.5
2795,1489,135,2,1266.46,0.0,2532.92,1987.32,545.6
2796,1490,767,1,699.21,0.0,699.21,528.05,171.16
2797,1490,625,3,168.9,0.0,506.7,314.88,191.82
2798,1491,351,1,340.48,0.0,340.48,170.88,169.6
2799,1492,892,2,210.03,0.0,420.06,129.9,290.16
2800,1492,248,1,421.48,84.3,337.18,229.36,107.82
2801,1492,397,1,169.08,0.0,169.08,68.91,100.17
2802,1493,639,2,323.96,0.0,647.92,338.62,309.3
2803,1493,296,1,320.19,32.02,288.17,244.48,43.69
2804,1493,873,1,146.33,0.0,146.33,42.85,103.48
2805,1494,359,1,258.88,0.0,258.88,107.84,151.04
2806,1495,218,2,188.34,0.0,376.68,145.3,231.38
2807,1495,723,1,566.77,0.0,566.77,402.62,164.15
2808,1495,506,1,1246.31,0.0,1246.31,762.4,483.91
2809,1495,121,1,783.22,0.0,783.22,492.67,290.55
2810,1495,449,1,149.13,0.0,149.13,41.47,107.66
2811,1496,86,1,190.33,19.03,171.3,73.24,98.06
2812,1496,61,1,233.6,0.0,233.6,168.98,64.62
2813,1497,764,1,151.12,0.0,151.12,50.11,101.01
2814,1498,121,1,783.22,0.0,783.22,492.67,290.55
2815,1499,47,1,314.72,0.0,314.72,125.08,189.64
2816,1499,745,1,1446.58,0.0,1446.58,1133.31,313.27
2817,1500,991,1,306.12,0.0,306.12,170.31,135.81
2818,1500,791,1,526.31,0.0,526.31,164.42,361.89
2819,1501,415,1,538.3,0.0,538.3,379.66,158.64
2820,1502,529,1,70.03,10.5,59.53,54.69,4.84
2821,1503,208,1,574.14,0.0,574.14,502.27,71.87
2822,1504,482,1,761.32,76.13,685.19,487.94,197.25
2823,1504,859,1,1769.95,0.0,1769.95,1358.11,411.84
2824,1505,123,3,282.89,0.0,848.67,316.17,532.5
2825,1506,698,4,1649.18,659.67,5937.05,5012.56,924.49
2826,1506,513,1,179.48,0.0,179.48,82.44,97.04
2827,1507,642,1,170.0,0.0,170.0,79.26,90.74
2828,1508,112,2,2368.89,0.0,4737.78,3718.4,1019.38
2829,1509,966,2,195.2,78.08,312.32,157.48,154.84
2830,1509,744,1,276.28,0.0,276.28,108.22,168.06
2831,1510,148,1,1892.03,189.2,1702.83,1474.38,228.45
2832,1511,197,2,381.48,0.0,762.96,166.26,596.7
2833,1511,249,1,2184.89,0.0,2184.89,1813.73,371.16
2834,1511,252,1,213.91,0.0,213.91,47.65,166.26
2835,1512,626,1,45.93,9.19,36.74,36.71,0.03
2836,1513,101,3,118.47,0.0,355.41,166.77,188.64
2837,1514,530,1,1501.66,0.0,1501.66,1195.49,306.17
2838,1515,633,1,232.44,0.0,232.44,57.59,174.85
2839,1515,156,3,140.07,0.0,420.21,305.76,114.45
2840,1515,447,1,267.17,0.0,267.17,76.46,190.71
2841,1515,716,1,642.64,0.0,642.64,537.99,104.65
2842,1515,745,1,1446.58,0.0,1446.58,1133.31,313.27
2843,1516,980,1,642.02,0.0,642.02,509.84,132.18
2844,1517,397,1,169.08,33.82,135.26,68.91,66.35
2845,1517,131,1,80.91,0.0,80.91,48.2,32.71
2846,1518,694,1,2068.18,0.0,2068.18,1755.56,312.62
2847,1519,932,1,269.21,40.38,228.83,231.97,-3.14
2848,1519,298,1,2344.1,0.0,2344.1,1868.07,476.03
2849,1519,218,4,188.34,0.0,753.36,290.6,462.76
2850,1520,217,1,1380.63,0.0,1380.63,1224.43,156.2
2851,1521,759,1,86.33,0.0,86.33,43.44,42.89
2852,1521,933,3,370.35,0.0,1111.05,750.18,360.87
2853,1521,861,1,252.25,0.0,252.25,51.63,200.62
2854,1521,2,1,1330.71,0.0,1330.71,1189.18,141.53
2855,1521,914,2,675.34,0.0,1350.68,1043.12,307.56
2856,1522,861,1,252.25,25.23,227.02,51.63,175.39
2857,1523,232,1,2214.63,0.0,2214.63,1742.33,472.3
2858,1524,470,1,95.76,0.0,95.76,65.81,29.95
2859,1525,146,2,130.0,0.0,260.0,93.44,166.56
2860,1525,484,2,341.57,68.31,614.83,486.64,128.19
2861,1525,848,2,79.14,0.0,158.28,124.34,33.94
2862,1526,507,1,870.49,174.1,696.39,609.46,86.93
2863,1527,669,4,1220.75,0.0,4883.0,2576.76,2306.24
2864,1528,622,1,2175.36,0.0,2175.36,1886.04,289.32
2865,1528,399,2,793.3,237.99,1348.61,1091.5,257.11
2866,1529,8,1,266.47,53.29,213.18,83.79,129.39
2867,1530,430,2,368.72,110.62,626.82,233.74,393.08
2868,1531,495,3,28.38,0.0,85.14,39.15,45.99
2869,1532,315,1,2110.45,0.0,2110.45,1708.6,401.85
2870,1533,112,1,2368.89,0.0,2368.89,1859.2,509.69
2871,1534,228,1,38.21,0.0,38.21,15.91,22.3
2872,1535,576,1,43.84,0.0,43.84,19.76,24.08
2873,1535,917,1,456.29,0.0,456.29,194.23,262.06
2874,1535,88,1,158.09,0.0,158.09,96.18,61.91
2875,1535,813,1,147.5,0.0,147.5,113.24,34.26
2876,1536,121,1,783.22,156.64,626.58,492.67,133.91
2877,1537,956,1,210.16,0.0,210.16,65.22,144.94
2878,1538,607,1,717.32,71.73,645.59,480.72,164.87
2879,1539,634,1,244.3,0.0,244.3,87.35,156.95
2880,1540,904,1,31.77,0.0,31.77,18.59,13.18
2881,1540,967,1,425.81,0.0,425.81,129.0,296.81
2882,1541,11,1,336.23,0.0,336.23,217.41,118.82
2883,1542,79,1,708.43,0.0,708.43,470.78,237.65
2884,1543,891,4,734.44,0.0,2937.76,1940.32,997.44
2885,1543,571,1,81.78,0.0,81.78,53.46,28.32
2886,1544,370,1,142.18,0.0,142.18,60.75,81.43
2887,1545,94,1,178.69,0.0,178.69,127.23,51.46
2888,1546,897,1,242.43,0.0,242.43,156.81,85.62
2889,1547,876,1,357.94,71.59,286.35,260.05,26.3
2890,1547,109,4,611.36,0.0,2445.44,1969.28,476.16
2891,1548,597,1,1501.47,300.29,1201.18,766.41,434.77
2892,1548,35,1,302.81,0.0,302.81,164.39,138.42
2893,1548,691,3,552.09,0.0,1656.27,1096.98,559.29
2894,1548,64,2,1209.38,0.0,2418.76,1370.5,1048.26
2895,1549,308,2,99.13,0.0,198.26,82.82,115.44
2896,1549,183,1,176.28,0.0,176.28,65.7,110.58
2897,1550,741,2,114.36,0.0,228.72,155.42,73.3
2898,1551,893,1,161.53,24.23,137.3,65.76,71.54
2899,1551,1000,1,152.3,0.0,152.3,47.76,104.54
2900,1551,461,1,258.18,0.0,258.18,141.78,116.4
2901,1551,147,1,363.97,0.0,363.97,255.23,108.74
2902,1551,946,2,1575.82,472.75,2678.89,1924.08,754.81
2903,1552,249,1,2184.89,0.0,2184.89,1813.73,371.16
2904,1553,126,3,1689.49,0.0,5068.47,2990.01,2078.46
2905,1553,138,1,130.18,13.02,117.16,47.8,69.36
2906,1553,693,1,53.97,0.0,53.97,21.05,32.92
2907,1553,17,1,1449.46,0.0,1449.46,898.84,550.62
2908,1553,666,1,159.75,0.0,159.75,70.9,88.85
2909,1554,198,1,58.64,0.0,58.64,19.63,39.01
2910,1554,866,1,301.62,0.0,301.62,195.28,106.34
2911,1554,86,2,190.33,0.0,380.66,146.48,234.18
2912,1554,204,1,344.4,0.0,344.4,209.98,134.42
2913,1555,996,1,377.2,0.0,377.2,256.14,121.06
2914,1556,99,1,231.65,0.0,231.65,50.31,181.34
2915,1557,970,5,2657.09,0.0,13285.45,9494.5,3790.95
2916,1558,900,1,194.06,38.81,155.25,138.86,16.39
2917,1558,219,5,831.49,0.0,4157.45,2552.5,1604.95
2918,1558,688,2,127.8,0.0,255.6,145.48,110.12
2919,1559,767,1,699.21,0.0,699.21,528.05,171.16
2920,1559,166,2,113.0,45.2,180.8,75.58,105.22
2921,1559,665,1,1692.58,169.26,1523.32,896.53,626.79
2922,1560,970,2,2657.09,0.0,5314.18,3797.8,1516.38
2923,1561,855,1,841.5,0.0,841.5,559.01,282.49
2924,1561,241,2,479.4,0.0,958.8,669.68,289.12
2925,1561,929,1,78.09,0.0,78.09,23.04,55.05
2926,1561,297,2,194.37,0.0,388.74,307.58,81.16
2927,1562,606,1,91.69,18.34,73.35,36.97,36.38
2928,1563,337,1,729.78,0.0,729.78,471.81,257.97
2929,1563,365,1,356.3,53.45,302.85,245.1,57.75
2930,1563,807,1,613.31,0.0,613.31,382.89,230.42
2931,1563,83,3,1345.45,0.0,4036.35,3121.77,914.58
2932,1564,656,1,145.07,0.0,145.07,120.11,24.96
2933,1565,122,1,938.92,0.0,938.92,560.23,378.69
2934,1565,146,1,130.0,0.0,130.0,46.72,83.28
2935,1566,279,2,1196.83,0.0,2393.66,1428.58,965.08
2936,1567,409,1,165.0,0.0,165.0,124.83,40.17
2937,1568,52,1,208.42,0.0,208.42,99.63,108.79
2938,1568,35,2,302.81,0.0,605.62,328.78,276.84
2939,1568,396,1,344.28,0.0,344.28,281.25,63.03
2940,1568,961,3,658.13,394.88,1579.51,1619.58,-40.07
2941,1569,234,1,118.11,23.62,94.49,87.13,7.36
2942,1569,705,1,77.0,0.0,77.0,58.91,18.09
2943,1570,5,1,140.87,0.0,140.87,77.95,62.92
2944,1571,446,1,353.94,35.39,318.55,187.56,130.99
2945,1571,204,1,344.4,0.0,344.4,209.98,134.42
2946,1572,312,1,1382.97,0.0,1382.97,960.91,422.06
2947,1572,107,1,73.7,7.37,66.33,58.38,7.95
2948,1573,442,4,248.9,0.0,995.6,820.52,175.08
2949,1574,923,1,398.87,79.77,319.1,181.25,137.85
2950,1575,559,2,1652.88,0.0,3305.76,2973.48,332.28
2951,1575,787,1,67.97,10.2,57.77,32.61,25.16
2952,1576,559,1,1652.88,0.0,1652.88,1486.74,166.14
2953,1577,132,2,1653.66,330.73,2976.59,1949.1,1027.49
2954,1578,85,3,346.7,104.01,936.09,384.27,551.82
2955,1579,729,1,224.18,0.0,224.18,122.88,101.3
2956,1579,644,1,2168.99,433.8,1735.19,1575.78,159.41
2957,1580,467,4,1082.43,0.0,4329.72,2428.72,1901.0
2958,1580,858,2,344.13,0.0,688.26,339.44,348.82
2959,1581,561,3,546.29,327.77,1311.1,1393.62,-82.52
2960,1581,839,1,190.21,0.0,190.21,54.5,135.71
2961,1582,932,1,269.21,53.84,215.37,231.97,-16.6
2962,1583,726,1,281.46,42.22,239.24,65.57,173.67
2963,1583,327,1,450.45,67.57,382.88,258.1,124.78
2964,1584,310,2,210.88,42.18,379.58,124.96,254.62
2965,1584,595,3,193.83,87.22,494.27,408.03,86.24
2966,1584,368,1,1197.77,0.0,1197.77,659.41,538.36
2967,1584,744,1,276.28,41.44,234.84,108.22,126.62
2968,1585,123,1,282.89,0.0,282.89,105.39,177.5
2969,1586,955,1,802.3,0.0,802.3,422.36,379.94
2970,1587,461,1,258.18,0.0,258.18,141.78,116.4
2971,1587,977,2,1243.41,0.0,2486.82,1731.28,755.54
2972,1588,520,1,460.53,69.08,391.45,335.43,56.02
2973,1589,432,2,251.5,50.3,452.7,297.12,155.58
2974,1589,862,5,487.61,0.0,2438.05,1887.9,550.15
2975,1590,824,3,1275.72,0.0,3827.16,3160.95,666.21
2976,1591,798,1,144.13,21.62,122.51,114.25,8.26
2977,1591,101,1,118.47,0.0,118.47,55.59,62.88
2978,1591,377,1,155.78,0.0,155.78,101.29,54.49
2979,1591,369,2,321.62,96.49,546.75,187.28,359.47
2980,1592,619,3,70.48,0.0,211.44,179.25,32.19
2981,1592,800,1,187.96,0.0,187.96,86.43,101.53
2982,1593,234,3,118.11,70.87,283.46,261.39,22.07
2983,1593,521,1,69.23,0.0,69.23,25.69,43.54
2984,1594,601,1,726.64,0.0,726.64,495.53,231.11
2985,1594,922,2,1057.68,0.0,2115.36,1471.72,643.64
2986,1595,611,1,55.13,11.03,44.1,22.3,21.8
2987,1596,482,2,761.32,0.0,1522.64,975.88,546.76
2988,1597,330,1,256.98,38.55,218.43,85.04,133.39
2989,1597,366,1,976.97,0.0,976.97,577.74,399.23
2990,1597,869,1,431.6,0.0,431.6,165.63,265.97
2991,1597,119,1,1219.36,0.0,1219.36,832.42,386.94
2992,1597,791,2,526.31,0.0,1052.62,328.84,723.78
2993,1598,308,1,99.13,0.0,99.13,41.41,57.72
2994,1598,704,1,1602.41,0.0,1602.41,1295.79,306.62
2995,1598,517,1,73.31,0.0,73.31,47.0,26.31
2996,1599,765,1,1658.1,0.0,1658.1,1344.5,313.6
2997,1599,950,1,1370.29,0.0,1370.29,890.73,479.56
2998,1600,954,1,25.79,2.58,23.21,12.46,10.75
2999,1600,177,1,415.9,0.0,415.9,349.4,66.5
3000,1601,631,1,161.95,0.0,161.95,120.86,41.09
3001,1602,988,3,159.3,0.0,477.9,209.94,267.96
3002,1602,214,2,697.72,0.0,1395.44,914.98,480.46
3003,1602,807,2,613.31,0.0,1226.62,765.78,460.84
3004,1602,33,2,188.06,0.0,376.12,320.6,55.52
3005,1602,349,1,20.27,0.0,20.27,9.3,10.97
3006,1603,986,3,107.31,0.0,321.93,178.41,143.52
3007,1604,548,1,52.87,0.0,52.87,30.47,22.4
3008,1604,232,1,2214.63,0.0,2214.63,1742.33,472.3
3009,1604,655,1,327.74,0.0,327.74,176.91,150.83
3010,1605,908,2,238.49,95.4,381.58,357.68,23.9
3011,1606,900,3,194.06,87.33,494.85,416.58,78.27
3012,1606,301,1,370.41,0.0,370.41,225.47,144.94
3013,1607,100,4,419.14,251.48,1425.08,1094.92,330.16
3014,1607,174,2,1661.21,0.0,3322.42,1909.2,1413.22
3015,1607,944,1,1248.68,187.3,1061.38,766.54,294.84
3016,1607,240,1,597.47,0.0,597.47,424.76,172.71
3017,1608,430,4,368.72,0.0,1474.88,467.48,1007.4
3018,1608,425,2,450.17,180.07,720.27,537.9,182.37
3019,1608,887,1,181.96,0.0,181.96,93.47,88.49
3020,1609,797,1,2200.12,0.0,2200.12,1702.18,497.94
3021,1610,380,1,120.14,0.0,120.14,30.92,89.22
3022,1610,111,1,274.65,0.0,274.65,73.24,201.41
3023,1611,150,1,1236.32,0.0,1236.32,951.59,284.73
3024,1612,764,1,151.12,0.0,151.12,50.11,101.01
3025,1613,376,2,325.66,65.13,586.19,356.44,229.75
3026,1614,257,1,127.43,0.0,127.43,41.53,85.9
3027,1614,59,1,43.09,0.0,43.09,31.6,11.49
3028,1614,331,3,1753.58,0.0,5260.74,3927.72,1333.02
3029,1615,406,3,1988.32,0.0,5964.96,4868.31,1096.65
3030,1616,381,1,178.38,35.68,142.7,136.06,6.64
3031,1617,840,2,178.34,0.0,356.68,192.42,164.26
3032,1617,327,2,450.45,0.0,900.9,516.2,384.7
3033,1618,872,1,98.84,0.0,98.84,34.99,63.85
3034,1619,513,4,179.48,0.0,717.92,329.76,388.16
3035,1620,817,1,387.82,0.0,387.82,224.43,163.39
3036,1621,427,2,104.82,0.0,209.64,110.52,99.12
3037,1622,946,1,1575.82,0.0,1575.82,962.04,613.78
3038,1623,794,3,554.56,0.0,1663.68,1168.92,494.76
3039,1623,589,1,141.29,0.0,141.29,65.87,75.42
3040,1624,316,1,1770.66,0.0,1770.66,1342.32,428.34
3041,1625,769,1,478.56,0.0,478.56,327.11,151.45
3042,1626,899,1,137.91,20.69,117.22,90.0,27.22
3043,1626,266,1,231.16,0.0,231.16,94.11,137.05
3044,1626,325,1,243.72,0.0,243.72,83.98,159.74
3045,1626,459,2,233.16,93.26,373.06,123.42,249.64
3046,1627,35,2,302.81,0.0,605.62,328.78,276.84
3047,1627,571,3,81.78,0.0,245.34,160.38,84.96
3048,1628,259,1,247.46,0.0,247.46,52.63,194.83
3049,1629,33,2,188.06,37.61,338.51,320.6,17.91
3050,1629,201,1,92.56,0.0,92.56,57.62,34.94
3051,1630,210,2,217.53,65.26,369.8,132.6,237.2
3052,1631,606,1,91.69,9.17,82.52,36.97,45.55
3053,1632,961,4,658.13,0.0,2632.52,2159.44,473.08
3054,1633,16,1,186.22,0.0,186.22,139.79,46.43
3055,1633,516,2,118.27,0.0,236.54,159.32,77.22
3056,1633,998,2,56.55,0.0,113.1,41.92,71.18
3057,1633,460,1,576.7,0.0,576.7,393.92,182.78
3058,1633,877,2,197.18,78.87,315.49,133.48,182.01
3059,1634,571,2,81.78,32.71,130.85,106.92,23.93
3060,1634,923,1,398.87,0.0,398.87,181.25,217.62
3061,1635,380,2,120.14,0.0,240.28,61.84,178.44
3062,1636,298,1,2344.1,0.0,2344.1,1868.07,476.03
3063,1636,303,1,226.14,0.0,226.14,176.28,49.86
3064,1636,271,1,1836.04,0.0,1836.04,1330.62,505.42
3065,1637,804,2,111.14,0.0,222.28,115.74,106.54
3066,1637,59,1,43.09,4.31,38.78,31.6,7.18
3067,1638,852,1,198.84,0.0,198.84,153.76,45.08
3068,1639,10,3,183.89,0.0,551.67,255.96,295.71
3069,1639,966,2,195.2,0.0,390.4,157.48,232.92
3070,1639,165,1,282.92,0.0,282.92,99.9,183.02
3071,1640,133,1,638.7,0.0,638.7,437.63,201.07
3072,1640,880,1,223.49,0.0,223.49,93.04,130.45
3073,1640,102,1,1366.69,0.0,1366.69,726.94,639.75
3074,1640,493,1,1055.96,0.0,1055.96,615.2,440.76
3075,1640,307,2,147.23,0.0,294.46,168.58,125.88
3076,1641,664,1,703.3,0.0,703.3,519.73,183.57
3077,1641,537,1,1930.53,0.0,1930.53,1509.84,420.69
3078,1641,680,1,197.91,0.0,197.91,156.19,41.72
3079,1642,632,1,1818.78,363.76,1455.02,1342.92,112.1
3080,1642,397,1,169.08,0.0,169.08,68.91,100.17
3081,1643,737,2,349.37,0.0,698.74,185.64,513.1
3082,1643,635,2,757.47,0.0,1514.94,801.72,713.22
3083,1644,867,2,113.48,0.0,226.96,79.52,147.44
3084,1644,65,2,354.38,0.0,708.76,195.02,513.74
3085,1645,138,4,130.18,0.0,520.72,191.2,329.52
3086,1646,272,3,44.08,0.0,132.24,58.95,73.29
3087,1646,992,1,1504.04,0.0,1504.04,961.58,542.46
3088,1646,375,2,197.27,0.0,394.54,111.68,282.86
3089,1646,263,1,571.7,0.0,571.7,336.39,235.31
3090,1647,163,2,182.12,0.0,364.24,132.22,232.02
3091,1648,302,1,412.57,0.0,412.57,253.79,158.78
3092,1649,270,1,361.33,0.0,361.33,200.0,161.33
3093,1650,474,1,76.83,7.68,69.15,46.24,22.91
3094,1651,469,1,535.05,0.0,535.05,393.17,141.88
3095,1651,821,2,40.75,8.15,73.35,36.12,37.23
3096,1652,182,1,445.12,0.0,445.12,342.03,103.09
3097,1652,197,1,381.48,0.0,381.48,83.13,298.35
3098,1653,197,1,381.48,0.0,381.48,83.13,298.35
3099,1654,77,1,1129.11,0.0,1129.11,722.56,406.55
3100,1655,513,1,179.48,0.0,179.48,82.44,97.04
3101,1656,201,1,92.56,0.0,92.56,57.62,34.94
3102,1656,71,1,1040.33,0.0,1040.33,645.07,395.26
3103,1657,691,1,552.09,0.0,552.09,365.66,186.43
3104,1657,862,1,487.61,0.0,487.61,377.58,110.03
3105,1658,494,1,142.11,0.0,142.11,94.54,47.57
3106,1658,107,1,73.7,7.37,66.33,58.38,7.95
3107,1659,675,1,91.73,9.17,82.56,32.91,49.65
3108,1660,166,3,113.0,0.0,339.0,113.37,225.63
3109,1661,37,1,982.03,0.0,982.03,817.19,164.84
3110,1661,791,2,526.31,0.0,1052.62,328.84,723.78
3111,1662,904,3,31.77,0.0,95.31,55.77,39.54
3112,1662,856,2,129.79,0.0,259.58,97.64,161.94
3113,1663,647,2,326.72,0.0,653.44,407.88,245.56
3114,1663,474,1,76.83,0.0,76.83,46.24,30.59
3115,1664,944,1,1248.68,0.0,1248.68,766.54,482.14
3116,1665,728,3,420.78,0.0,1262.34,853.41,408.93
3117,1665,783,1,1524.84,304.97,1219.87,1083.56,136.31
3118,1666,136,1,523.56,0.0,523.56,165.06,358.5
3119,1666,588,1,36.86,7.37,29.49,24.45,5.04
3120,1666,141,1,31.24,0.0,31.24,25.3,5.94
3121,1667,788,1,242.84,0.0,242.84,95.4,147.44
3122,1667,825,4,103.35,0.0,413.4,107.2,306.2
3123,1667,68,1,145.77,0.0,145.77,85.77,60.0
3124,1668,985,3,1374.96,0.0,4124.88,3153.06,971.82
3125,1668,834,1,329.06,0.0,329.06,153.35,175.71
3126,1668,522,1,1312.45,0.0,1312.45,830.06,482.39
3127,1668,814,1,91.55,13.73,77.82,38.66,39.16
3128,1669,297,1,194.37,0.0,194.37,153.79,40.58
3129,1670,976,2,1465.4,0.0,2930.8,2632.84,297.96
3130,1671,605,1,248.12,0.0,248.12,96.25,151.87
3131,1671,303,2,226.14,0.0,452.28,352.56,99.72
3132,1672,426,5,1827.89,0.0,9139.45,7640.15,1499.3
3133,1672,199,3,215.04,0.0,645.12,199.59,445.53
3134,1673,222,2,568.45,0.0,1136.9,761.12,375.78
3135,1673,474,1,76.83,0.0,76.83,46.24,30.59
3136,1674,258,1,2316.4,0.0,2316.4,1819.92,496.48
3137,1674,143,1,563.74,0.0,563.74,346.82,216.92
3138,1675,853,4,184.79,0.0,739.16,365.2,373.96
3139,1675,725,1,39.93,0.0,39.93,27.56,12.37
3140,1675,555,1,1114.66,0.0,1114.66,773.72,340.94
3141,1675,662,1,30.79,0.0,30.79,19.83,10.96
3142,1676,613,4,357.95,0.0,1431.8,786.96,644.84
3143,1677,454,1,2112.75,422.55,1690.2,1600.15,90.05
3144,1678,444,3,1735.55,0.0,5206.65,2687.52,2519.13
3145,1678,2,2,1330.71,0.0,2661.42,2378.36,283.06
3146,1679,322,1,308.58,0.0,308.58,78.07,230.51
3147,1679,663,1,2368.25,0.0,2368.25,1824.8,543.45
3148,1679,457,1,162.94,0.0,162.94,111.21,51.73
3149,1680,363,1,307.89,0.0,307.89,200.34,107.55
3150,1681,791,4,526.31,0.0,2105.24,657.68,1447.56
3151,1681,748,1,738.49,0.0,738.49,548.62,189.87
3152,1682,217,1,1380.63,0.0,1380.63,1224.43,156.2
3153,1682,250,3,65.02,19.51,175.55,102.06,73.49
3154,1682,991,3,306.12,0.0,918.36,510.93,407.43
3155,1683,282,1,677.85,0.0,677.85,420.75,257.1
