product_id,product_name,category,subcategory,brand,selling_price,unit_cost,stock_quantity
PRD-BELE-764,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,96.25999999999999,,100
PRD-BELE-870,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,141.48000000000002,,100
PRD-BELE-154,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,117.75,,100
PRD-ESPO-667,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,115.815,,100
PRD-INFO-596,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,133.01333333333332,,100
PRD-RELO-494,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,223.91799999999998,,100
PRD-MOVE-296,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,83.988,,100
PRD-INFO-953,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,151.97666666666666,,100
PRD-RELO-256,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,186.8525,,100
PRD-INFO-594,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,130.34,,100
PRD-INFO-440,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,137.3275,,100
PRD-MOVE-275,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,106.8825,,100
PRD-CAMA-367,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,82.13499999999999,,100
PRD-RELO-559,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,191.1075,,100
PRD-ESPO-931,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,108.1575,,100
PRD-RELO-319,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,236.11,,100
PRD-ESPO-289,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,125.9625,,100
PRD-RELO-912,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,228.6175,,100
PRD-BELE-642,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,143.54,,100
PRD-ESPO-699,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,106.4325,,100
PRD-MOVE-168,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,107.272,,100
PRD-ESPO-312,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,121.28,,100
PRD-MOVE-179,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,83.426,,100
PRD-INFO-481,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,114.046,,100
PRD-INFO-320,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,132.36333333333334,,100
PRD-BELE-897,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,124.71166666666666,,100
PRD-BELE-627,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,145.1342857142857,,100
PRD-ESPO-921,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,135.085,,100
PRD-INFO-785,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,138.0975,,100
PRD-ESPO-790,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,107.475,,100
PRD-CAMA-739,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,104.32333333333332,,100
PRD-BELE-142,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,137.75833333333333,,100
PRD-MOVE-935,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,86.91000000000001,,100
PRD-INFO-258,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,137.60166666666666,,100
PRD-MOVE-256,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,92.16833333333334,,100
PRD-INFO-799,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,179.75,,100
PRD-INFO-264,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,114.076,,100
PRD-ESPO-668,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,112.06222222222222,,100
PRD-BELE-203,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,140.19833333333335,,100
PRD-CAMA-732,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,98.83375,,100
PRD-INFO-605,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,126.93571428571428,,100
PRD-CAMA-628,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,113.995,,100
PRD-MOVE-480,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,66.84,,100
PRD-ESPO-644,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,122.63999999999999,,100
PRD-MOVE-604,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,93.60000000000001,,100
PRD-ESPO-830,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,116.01399999999998,,100
PRD-CAMA-745,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,86.25333333333333,,100
PRD-ESPO-836,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,119.7925,,100
PRD-BELE-974,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,96.81,,100
PRD-INFO-849,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,127.49142857142856,,100
PRD-MOVE-184,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,102.13399999999999,,100
PRD-CAMA-695,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,98.862,,100
PRD-CAMA-848,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,75.83,,100
PRD-RELO-896,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,228.16,,100
PRD-BELE-207,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,111.292,,100
PRD-INFO-381,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,125.172,,100
PRD-CAMA-518,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,74.526,,100
PRD-INFO-904,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,102.595,,100
PRD-INFO-474,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,146.22,,100
PRD-CAMA-551,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,107.095,,100
PRD-MOVE-824,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,102.06,,100
PRD-MOVE-191,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,98.525,,100
PRD-INFO-189,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,129.24666666666667,,100
PRD-CAMA-894,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,82.03333333333333,,100
PRD-ESPO-270,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,92.41,,100
PRD-ESPO-394,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,101.49000000000001,,100
PRD-RELO-522,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,171.625,,100
PRD-ESPO-275,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,99.1575,,100
PRD-RELO-163,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,187.86,,100
PRD-CAMA-355,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,119.77,,100
PRD-ESPO-274,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,114.67333333333333,,100
PRD-MOVE-890,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,87.90333333333332,,100
PRD-ESPO-862,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,109.06800000000001,,100
PRD-INFO-793,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,158.0975,,100
PRD-CAMA-943,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,97.99666666666667,,100
PRD-ESPO-142,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,121.18599999999999,,100
PRD-INFO-546,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,173.868,,100
PRD-MOVE-688,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,84.5,,100
PRD-ESPO-451,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,117.31333333333333,,100
PRD-RELO-537,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,187.05249999999998,,100
PRD-CAMA-465,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,84.26166666666667,,100
PRD-RELO-915,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,203.29999999999998,,100
PRD-MOVE-862,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,92.93,,100
PRD-RELO-351,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,262.26666666666665,,100
PRD-ESPO-658,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,95.89666666666666,,100
PRD-INFO-459,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,141.48666666666665,,100
PRD-CAMA-638,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,112.89999999999999,,100
PRD-ESPO-951,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,90.36333333333334,,100
PRD-INFO-100,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,133.5625,,100
PRD-ESPO-966,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,84.905,,100
PRD-BELE-563,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,100.06,,100
PRD-ESPO-768,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,106.825,,100
PRD-MOVE-755,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,110.69666666666666,,100
PRD-INFO-453,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,125.1,,100
PRD-ESPO-421,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,121.69000000000001,,100
PRD-MOVE-815,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,89.6075,,100
PRD-MOVE-779,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,91.105,,100
PRD-MOVE-743,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,95.76333333333332,,100
PRD-INFO-473,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,128.28666666666666,,100
PRD-RELO-459,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,193.4425,,100
PRD-INFO-542,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,116.82,,100
PRD-BELE-492,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,140.46333333333334,,100
PRD-ESPO-163,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,106.91600000000001,,100
PRD-MOVE-126,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,97.28250000000001,,100
PRD-INFO-687,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,124.05799999999999,,100
PRD-MOVE-768,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,95.73,,100
PRD-RELO-709,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,173.638,,100
PRD-RELO-462,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,198.49,,100
PRD-ESPO-252,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,92.4125,,100
PRD-ESPO-709,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,139.425,,100
PRD-BELE-842,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,124.25166666666667,,100
PRD-MOVE-313,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,75.2325,,100
PRD-ESPO-688,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,112.45625,,100
PRD-MOVE-262,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,82.2,,100
PRD-RELO-667,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,203.6225,,100
PRD-CAMA-576,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,86.94,,100
PRD-INFO-260,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,111.59125,,100
PRD-INFO-808,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,107.54666666666667,,100
PRD-INFO-756,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,148.52,,100
PRD-INFO-851,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,108.0,,100
PRD-ESPO-217,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,123.60833333333333,,100
PRD-RELO-370,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,266.18333333333334,,100
PRD-BELE-114,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,136.4675,,100
PRD-BELE-211,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,144.11,,100
PRD-MOVE-991,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,95.26625,,100
PRD-RELO-220,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,222.82999999999998,,100
PRD-BELE-888,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,132.88333333333333,,100
PRD-RELO-218,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,199.04,,100
PRD-RELO-992,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,190.3014285714286,,100
PRD-RELO-288,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,186.454,,100
PRD-RELO-332,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,200.5583333333333,,100
PRD-CAMA-569,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,101.81,,100
PRD-RELO-327,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,170.035,,100
PRD-BELE-438,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,174.19400000000002,,100
PRD-BELE-454,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,133.17166666666665,,100
PRD-ESPO-377,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,105.815,,100
PRD-CAMA-141,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,106.01599999999999,,100
PRD-RELO-973,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,221.87166666666667,,100
PRD-RELO-594,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,199.705,,100
PRD-INFO-822,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,156.82,,100
PRD-RELO-791,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,148.30666666666664,,100
PRD-RELO-985,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,204.852,,100
PRD-RELO-135,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,183.87,,100
PRD-RELO-971,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,148.675,,100
PRD-INFO-358,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,140.39,,100
PRD-RELO-187,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,225.29666666666665,,100
PRD-RELO-124,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,251.57333333333335,,100
PRD-MOVE-276,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,84.24666666666667,,100
PRD-MOVE-252,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,88.66,,100
PRD-ESPO-651,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,109.26,,100
PRD-BELE-415,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,114.12,,100
PRD-MOVE-465,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,101.63,,100
PRD-ESPO-821,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,100.0625,,100
PRD-INFO-103,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,141.426,,100
PRD-RELO-837,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,210.32666666666668,,100
PRD-INFO-597,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,147.21333333333334,,100
PRD-RELO-900,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,175.478,,100
PRD-CAMA-411,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,80.058,,100
PRD-RELO-647,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,135.72,,100
PRD-CAMA-831,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,100.164,,100
PRD-MOVE-433,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,80.796,,100
PRD-INFO-697,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,163.376,,100
PRD-MOVE-338,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,104.824,,100
PRD-MOVE-280,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,104.215,,100
PRD-RELO-644,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,156.63333333333333,,100
PRD-INFO-681,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,132.7425,,100
PRD-CAMA-427,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,85.86500000000001,,100
PRD-CAMA-241,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,82.91,,100
PRD-CAMA-906,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,131.91,,100
PRD-MOVE-298,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,99.86333333333333,,100
PRD-ESPO-171,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,118.745,,100
PRD-RELO-588,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,224.22,,100
PRD-MOVE-409,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,85.155,,100
PRD-ESPO-549,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,100.15666666666668,,100
PRD-ESPO-643,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,105.07000000000001,,100
PRD-MOVE-622,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,101.27799999999999,,100
PRD-RELO-975,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,220.56333333333336,,100
PRD-ESPO-589,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,136.41833333333332,,100
PRD-CAMA-870,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,87.428,,100
PRD-ESPO-507,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,122.88199999999999,,100
PRD-ESPO-490,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,112.03500000000001,,100
PRD-ESPO-417,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,123.57000000000001,,100
PRD-CAMA-776,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,103.92666666666666,,100
PRD-BELE-948,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,126.34142857142857,,100
PRD-ESPO-733,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,120.43666666666667,,100
PRD-MOVE-969,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,95.965,,100
PRD-MOVE-451,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,95.05666666666667,,100
PRD-ESPO-433,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,86.13,,100
PRD-BELE-568,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,136.99,,100
PRD-INFO-390,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,151.32142857142858,,100
PRD-BELE-722,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,110.44,,100
PRD-RELO-377,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,204.35,,100
PRD-RELO-955,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,237.83,,100
PRD-MOVE-661,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,72.894,,100
PRD-ESPO-406,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,122.77499999999999,,100
PRD-BELE-988,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,138.67,,100
PRD-RELO-901,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,232.765,,100
PRD-INFO-750,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,113.02166666666666,,100
PRD-ESPO-165,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,127.36500000000001,,100
PRD-MOVE-889,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,103.32,,100
PRD-BELE-804,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,175.68,,100
PRD-INFO-347,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,133.155,,100
PRD-CAMA-264,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,85.26666666666667,,100
PRD-ESPO-976,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,106.83,,100
PRD-BELE-727,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,143.41,,100
PRD-ESPO-182,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,123.924,,100
PRD-ESPO-440,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,119.76333333333334,,100
PRD-MOVE-563,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,103.885,,100
PRD-MOVE-277,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,79.44166666666666,,100
PRD-INFO-280,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,135.2225,,100
PRD-INFO-221,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,164.50333333333333,,100
PRD-BELE-319,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,123.88333333333333,,100
PRD-INFO-925,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,110.92999999999999,,100
PRD-ESPO-292,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,133.045,,100
PRD-INFO-655,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,144.38,,100
PRD-ESPO-994,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,104.654,,100
PRD-INFO-159,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,142.165,,100
PRD-INFO-613,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,129.21666666666667,,100
PRD-MOVE-751,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,84.3225,,100
PRD-BELE-490,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,139.31199999999998,,100
PRD-CAMA-723,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,128.99,,100
PRD-INFO-858,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,144.06666666666666,,100
PRD-RELO-993,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,190.21833333333333,,100
PRD-MOVE-549,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,78.62333333333333,,100
PRD-RELO-451,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,196.87,,100
PRD-RELO-710,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,182.5775,,100
PRD-BELE-232,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,168.51999999999998,,100
PRD-CAMA-653,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,92.89,,100
PRD-RELO-182,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,199.825,,100
PRD-RELO-100,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,170.635,,100
PRD-BELE-855,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,112.15666666666668,,100
PRD-BELE-134,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,107.51,,100
PRD-CAMA-941,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,81.56875,,100
PRD-INFO-302,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,152.17,,100
PRD-BELE-914,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,122.458,,100
PRD-ESPO-215,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,116.50399999999999,,100
PRD-INFO-961,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,153.75,,100
PRD-CAMA-752,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,96.36000000000001,,100
PRD-CAMA-798,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,101.308,,100
PRD-BELE-791,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,112.13666666666667,,100
PRD-BELE-663,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,130.75333333333333,,100
PRD-ESPO-533,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,121.11333333333334,,100
PRD-RELO-893,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,202.14499999999998,,100
PRD-CAMA-382,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,93.14200000000001,,100
PRD-BELE-442,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,173.16,,100
PRD-ESPO-849,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,99.9625,,100
PRD-CAMA-612,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,97.582,,100
PRD-RELO-109,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,216.78625,,100
PRD-ESPO-937,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,130.0925,,100
PRD-INFO-344,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,97.56,,100
PRD-ESPO-875,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,127.93599999999999,,100
PRD-MOVE-878,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,92.6,,100
